COMID,CAT_TAV_JAN2014,CAT_TAV_FEB2014,CAT_TAV_MAR2014,CAT_TAV_APR2014,CAT_TAV_MAY2014,CAT_TAV_JUN2014,CAT_TAV_JUL2014,CAT_TAV_AUG2014,CAT_TAV_SEP2014,CAT_TAV_OCT2014,CAT_TAV_NOV2014,CAT_TAV_DEC2014,filename
3917194,4.26,1.9,4.13,6.38,10.64,13.92,21.9,19.33,16.5,10.62,4.1,1.23,TAV2014_CAT_CONUS.zip
3917198,3.77,5.01,7.77,10.11,14.41,18.14,24.95,22.68,19.19,13,6.22,4.96,TAV2014_CAT_CONUS.zip
3917200,3.36,5.02,7.95,10.2,14.48,18.32,25.3,22.98,19.33,12.99,5.99,5.1,TAV2014_CAT_CONUS.zip
3917222,3.85,4.94,7.7,10.07,14.36,18.06,24.87,22.6,19.12,12.96,6.16,4.86,TAV2014_CAT_CONUS.zip
3917230,2.77,5.15,8.19,10.33,14.71,18.61,25.73,23.35,19.55,13.1,6,5.34,TAV2014_CAT_CONUS.zip
3917244,2.76,5.18,8.2,10.36,14.7,18.64,25.79,23.41,19.62,13.13,5.97,5.32,TAV2014_CAT_CONUS.zip
3917266,3.25,5.04,8.02,10.23,14.51,18.39,25.43,23.08,19.38,13,5.95,5.15,TAV2014_CAT_CONUS.zip
3917912,4.45,3.17,5.66,8,12.23,15.57,23.11,20.75,17.78,11.76,5.24,2.39,TAV2014_CAT_CONUS.zip
3917914,4.76,3.14,5.5,7.63,11.89,15.14,23.07,20.54,17.72,11.87,4.98,2.09,TAV2014_CAT_CONUS.zip
3917916,4.61,2.67,5.05,7.24,11.45,14.74,22.52,20.01,17.12,11.28,4.73,1.8,TAV2014_CAT_CONUS.zip
3917918,4.17,4.34,6.94,9.33,13.59,17.15,24.16,21.84,18.55,12.53,5.96,4,TAV2014_CAT_CONUS.zip
3917920,3.97,4.96,7.68,10.06,14.37,18.04,24.83,22.55,19.1,12.97,6.26,4.85,TAV2014_CAT_CONUS.zip
3917922,3.72,5.1,7.85,10.15,14.47,18.21,25.04,22.78,19.3,13.07,6.33,5.07,TAV2014_CAT_CONUS.zip
3917924,3.57,5.11,7.89,10.16,14.47,18.27,25.11,22.85,19.34,13.09,6.3,5.14,TAV2014_CAT_CONUS.zip
3917926,3.27,5.11,7.97,10.13,14.46,18.36,25.23,22.97,19.41,13.12,6.23,5.26,TAV2014_CAT_CONUS.zip
3917946,2.77,5.36,8.27,10.69,15.08,18.75,25.81,23.53,19.72,13.31,6.22,5.45,TAV2014_CAT_CONUS.zip
3917948,3.27,5.03,8,10.22,14.5,18.37,25.39,23.05,19.36,12.99,5.95,5.13,TAV2014_CAT_CONUS.zip
3917950,3,5.13,8.12,10.32,14.62,18.53,25.63,23.28,19.53,13.09,5.98,5.23,TAV2014_CAT_CONUS.zip
948010046,2.95,5.13,8.14,10.32,14.63,18.56,25.71,23.35,19.55,13.09,5.95,5.26,TAV2014_CAT_CONUS.zip
948010047,3.12,5.09,8.06,10.25,14.55,18.46,25.51,23.17,19.46,13.07,6.01,5.22,TAV2014_CAT_CONUS.zip
948010048,3.27,5.11,7.98,10.13,14.46,18.37,25.24,22.98,19.42,13.13,6.23,5.27,TAV2014_CAT_CONUS.zip
948010089,3.63,5.1,7.88,10.17,14.48,18.25,25.09,22.82,19.32,13.08,6.3,5.11,TAV2014_CAT_CONUS.zip
948010091,3.54,5.1,7.9,10.17,14.48,18.28,25.14,22.87,19.34,13.08,6.26,5.14,TAV2014_CAT_CONUS.zip
948010092,3.33,5.05,7.99,10.21,14.5,18.36,25.35,23.02,19.36,13.01,6.02,5.14,TAV2014_CAT_CONUS.zip
948010095,3.17,5.12,8.02,10.18,14.5,18.42,25.37,23.08,19.45,13.12,6.15,5.27,TAV2014_CAT_CONUS.zip
948010096,3.26,5.04,8.01,10.22,14.51,18.38,25.41,23.07,19.38,13,5.96,5.15,TAV2014_CAT_CONUS.zip
