COMID,CAT_RUN_JAN1982,CAT_RUN_FEB1982,CAT_RUN_MAR1982,CAT_RUN_APR1982,CAT_RUN_MAY1982,CAT_RUN_JUN1982,CAT_RUN_JUL1982,CAT_RUN_AUG1982,CAT_RUN_SEP1982,CAT_RUN_OCT1982,CAT_RUN_NOV1982,CAT_RUN_DEC1982,filename
3917070,103.6,145.8,114.33,80.52,50.71,28.26,13.66,7.05,4.89,6.98,31.25,53.6,RUN1982_CAT_CONUS.zip
3917072,104.42,144.4,114.7,77.83,38.78,22.21,10.66,5.58,4.01,6.55,31.57,56.12,RUN1982_CAT_CONUS.zip
3917082,89.85,136.33,105.23,86.82,47.53,25.8,13.73,6.26,4.27,6.38,23.22,42.21,RUN1982_CAT_CONUS.zip
3917084,92.52,137.36,104.08,85.89,55.79,30.35,15.39,7.49,5.01,7.42,31.55,45.13,RUN1982_CAT_CONUS.zip
3917100,62.21,67.44,41.42,20.6,10.15,8.05,2.82,1.58,1.6,3.99,1.74,20.16,RUN1982_CAT_CONUS.zip
3917106,89.58,132.4,101.5,78.47,41.88,23.14,12.18,5.6,3.89,5.99,20.94,43.24,RUN1982_CAT_CONUS.zip
3917114,90.78,124.52,88.45,62.55,39.3,22.53,10.68,5.52,3.91,6.21,21.37,44.51,RUN1982_CAT_CONUS.zip
3917130,90.27,126.47,94.05,62.85,36.45,21.04,10.28,5.15,3.67,5.67,17.01,46.53,RUN1982_CAT_CONUS.zip
3917136,89.63,124.85,95.82,67.33,34.35,19.5,10.11,4.68,3.29,5.44,22.43,44.62,RUN1982_CAT_CONUS.zip
3917138,90.25,115.91,87.28,50.28,25.47,15.48,7.45,3.72,2.69,4.88,25.09,47.87,RUN1982_CAT_CONUS.zip
3917154,98.99,136.65,104.41,72.11,39.41,22.55,10.78,5.61,4,6.44,27.74,51.49,RUN1982_CAT_CONUS.zip
3917156,94,124.72,90.15,53.22,26.53,16.25,7.31,3.94,3.04,5.54,14.62,47.39,RUN1982_CAT_CONUS.zip
3917158,64.46,69.6,48.15,23.89,11.78,8.9,3.26,1.83,1.73,3.97,1.86,18.9,RUN1982_CAT_CONUS.zip
3917160,68.81,76.01,51.17,25.44,12.59,9.37,3.53,1.92,1.86,4.14,1.82,22.14,RUN1982_CAT_CONUS.zip
3917162,88.82,118.49,85.32,51.26,29.29,17.61,8.24,4.25,3.11,5.19,8.4,44.46,RUN1982_CAT_CONUS.zip
3917164,87.09,115.58,84.96,42.5,21.1,13.45,5.71,3.15,2.53,4.78,7.43,41.83,RUN1982_CAT_CONUS.zip
3917172,95.07,128.4,97.1,57.55,29.36,17.54,8.01,4.28,3.21,5.56,17.52,48.33,RUN1982_CAT_CONUS.zip
3917176,88.43,106.96,84.93,60.36,30.37,18.28,8.09,4.49,3.03,5.2,10.47,42.75,RUN1982_CAT_CONUS.zip
3917178,88.66,110.68,79.29,50.36,33.89,20.06,9.02,4.87,3.32,5.4,6.93,41.58,RUN1982_CAT_CONUS.zip
3917194,97.49,125.27,111.43,85.37,55.8,30.89,14.96,7.76,4.63,6.1,21.48,46.59,RUN1982_CAT_CONUS.zip
3917198,61.96,66.41,45.93,22.75,11.21,8.61,3.09,1.73,1.65,3.91,1.79,19.18,RUN1982_CAT_CONUS.zip
3917200,55.88,59.6,42.79,21.08,10.39,8.11,2.87,1.59,1.46,3.74,1.69,16.68,RUN1982_CAT_CONUS.zip
3917222,63.39,68.85,49.43,24.48,12.07,8.92,3.32,1.86,1.69,3.89,1.88,20.37,RUN1982_CAT_CONUS.zip
3917230,44.51,51.07,27.44,13.55,6.68,6.74,1.88,1.06,1.11,3.65,1.6,18.26,RUN1982_CAT_CONUS.zip
3917244,47.5,52.49,31.34,15.44,7.6,7.08,2.12,1.2,1.19,3.68,1.61,16.99,RUN1982_CAT_CONUS.zip
3917266,53.98,57.27,40.47,19.91,9.82,7.86,2.72,1.51,1.4,3.72,1.65,15.16,RUN1982_CAT_CONUS.zip
3917912,90.42,116.73,80.33,45.43,23.24,14.67,6.41,3.49,2.77,5.25,9.29,44.05,RUN1982_CAT_CONUS.zip
3917914,91.43,102.54,84.91,48.44,24.64,14.71,7.49,3.45,2.63,4.62,21.2,46.9,RUN1982_CAT_CONUS.zip
3917916,91.61,121.41,94.07,60.7,37.63,21.65,10.53,5.32,3.54,5.41,19.92,47.83,RUN1982_CAT_CONUS.zip
3917918,76.66,88.04,64.15,38.72,19.34,12.68,5.24,2.91,2.26,4.46,5.38,30.99,RUN1982_CAT_CONUS.zip
3917920,64.2,69.22,47.64,23.64,11.65,8.85,3.22,1.81,1.72,3.96,1.84,18.87,RUN1982_CAT_CONUS.zip
3917922,61.23,64.99,41.31,20.51,10.1,8.2,2.79,1.56,1.6,3.96,1.72,18.88,RUN1982_CAT_CONUS.zip
3917924,58.97,62.05,39.18,19.41,9.57,8,2.64,1.48,1.55,3.96,1.64,18.53,RUN1982_CAT_CONUS.zip
3917926,53.57,56.11,34.88,17.17,8.51,7.49,2.35,1.32,1.46,3.97,1.47,18.46,RUN1982_CAT_CONUS.zip
3917946,45.5,55.46,32.52,16.04,7.86,7.6,2.2,1.19,1.18,3.55,1.73,20.54,RUN1982_CAT_CONUS.zip
3917948,54.47,57.89,41.16,20.25,9.99,7.93,2.76,1.53,1.41,3.72,1.66,15.57,RUN1982_CAT_CONUS.zip
3917950,51.12,52.87,36.59,17.96,8.85,7.45,2.45,1.38,1.3,3.72,1.55,14.05,RUN1982_CAT_CONUS.zip
948010046,50.65,52.25,34.78,17.07,8.41,7.23,2.34,1.32,1.27,3.72,1.5,14.97,RUN1982_CAT_CONUS.zip
948010047,52.43,54.81,36.78,18.08,8.92,7.5,2.47,1.38,1.35,3.77,1.54,15.77,RUN1982_CAT_CONUS.zip
948010048,53.57,56.11,34.88,17.17,8.51,7.49,2.35,1.32,1.46,3.98,1.47,18.46,RUN1982_CAT_CONUS.zip
948010089,60.15,63.39,40.51,20.09,9.9,8.13,2.73,1.52,1.57,3.94,1.69,18.31,RUN1982_CAT_CONUS.zip
948010091,58.58,61.71,39.58,19.59,9.66,8,2.67,1.49,1.54,3.93,1.65,18.09,RUN1982_CAT_CONUS.zip
948010092,55.28,58.56,40.47,19.94,9.83,7.91,2.72,1.51,1.43,3.76,1.65,15.83,RUN1982_CAT_CONUS.zip
948010095,52.68,54.93,34.66,17.04,8.43,7.4,2.33,1.31,1.4,3.91,1.47,17.54,RUN1982_CAT_CONUS.zip
948010096,54.23,57.49,40.37,19.86,9.79,7.86,2.71,1.5,1.4,3.73,1.64,15.31,RUN1982_CAT_CONUS.zip
