COMID,CAT_TAV_JAN2008,CAT_TAV_FEB2008,CAT_TAV_MAR2008,CAT_TAV_APR2008,CAT_TAV_MAY2008,CAT_TAV_JUN2008,CAT_TAV_JUL2008,CAT_TAV_AUG2008,CAT_TAV_SEP2008,CAT_TAV_OCT2008,CAT_TAV_NOV2008,CAT_TAV_DEC2008,filename
3917172,-1.56,1.59,2.61,4.51,10.43,14.01,19.9,19.32,17.13,10.29,5.22,-0.35,TAV2008_CAT_CONUS.zip
3917176,-1.22,1.91,3.12,5.22,11.07,14.66,20.05,19.57,17.09,10.45,5.55,-0.25,TAV2008_CAT_CONUS.zip
3917178,-1.53,1.7,2.73,4.87,10.6,14.2,19.69,19.22,16.84,10.17,5.33,-0.48,TAV2008_CAT_CONUS.zip
3917194,-2.13,1.05,1.55,3.47,9.14,12.81,18.78,18.3,16.29,9.39,4.56,-1.02,TAV2008_CAT_CONUS.zip
3917198,-0.14,3.2,4.84,7.25,13.53,17.01,21.86,21.47,18.25,11.53,6.63,0.38,TAV2008_CAT_CONUS.zip
3917200,-0.18,3.56,5.03,7.58,13.98,17.43,22.18,21.76,18.4,11.6,6.56,0.33,TAV2008_CAT_CONUS.zip
3917222,-0.3,3.15,4.77,7.18,13.46,16.91,21.74,21.32,18.18,11.41,6.56,0.33,TAV2008_CAT_CONUS.zip
3917230,-0.38,3.77,5.17,7.67,14.43,17.91,22.82,22.22,18.63,11.55,6.49,0.24,TAV2008_CAT_CONUS.zip
3917244,-0.34,3.8,5.23,7.74,14.47,17.91,22.7,22.22,18.64,11.42,6.47,0.28,TAV2008_CAT_CONUS.zip
3917266,-0.15,3.64,5.09,7.68,14.13,17.58,22.31,21.88,18.47,11.66,6.55,0.34,TAV2008_CAT_CONUS.zip
3917912,-1.68,1.6,2.53,4.63,10.36,13.97,19.6,19.13,16.85,10.12,5.19,-0.54,TAV2008_CAT_CONUS.zip
3917914,-1.78,1.41,2.25,4.18,10.01,13.79,19.44,18.99,17.19,10.12,4.88,-0.72,TAV2008_CAT_CONUS.zip
3917916,-2.07,1.2,1.85,3.91,9.59,13.26,19.07,18.61,16.64,9.73,4.65,-0.91,TAV2008_CAT_CONUS.zip
3917918,-0.64,2.52,4.07,6.3,12.39,15.9,21,20.55,17.74,11.07,6.14,0.14,TAV2008_CAT_CONUS.zip
3917920,-0.23,3.01,4.72,7.1,13.39,16.84,21.73,21.31,18.19,11.45,6.59,0.38,TAV2008_CAT_CONUS.zip
3917922,0.06,3.24,4.9,7.3,13.55,17.08,21.97,21.66,18.34,11.7,6.7,0.45,TAV2008_CAT_CONUS.zip
3917924,0.09,3.32,4.97,7.38,13.65,17.18,22.09,21.77,18.38,11.77,6.71,0.44,TAV2008_CAT_CONUS.zip
3917926,-0.01,3.47,5.07,7.5,13.86,17.32,22.35,21.93,18.47,11.81,6.68,0.41,TAV2008_CAT_CONUS.zip
3917946,-0.39,3.73,5.22,7.72,14.5,17.98,22.98,22.19,18.59,11.5,6.55,0.21,TAV2008_CAT_CONUS.zip
3917948,-0.16,3.62,5.07,7.65,14.09,17.54,22.27,21.84,18.45,11.64,6.55,0.33,TAV2008_CAT_CONUS.zip
3917950,-0.17,3.74,5.19,7.73,14.29,17.75,22.54,22.09,18.58,11.49,6.47,0.31,TAV2008_CAT_CONUS.zip
948010046,-0.24,3.81,5.22,7.76,14.37,17.84,22.58,22.16,18.62,11.41,6.46,0.26,TAV2008_CAT_CONUS.zip
948010047,-0.16,3.68,5.14,7.67,14.18,17.64,22.44,22.01,18.53,11.58,6.54,0.32,TAV2008_CAT_CONUS.zip
948010048,-0.02,3.48,5.08,7.51,13.87,17.33,22.36,21.94,18.48,11.82,6.68,0.41,TAV2008_CAT_CONUS.zip
948010089,0.1,3.3,4.95,7.37,13.62,17.17,22.04,21.73,18.36,11.75,6.71,0.45,TAV2008_CAT_CONUS.zip
948010091,0.06,3.36,4.98,7.42,13.7,17.23,22.11,21.77,18.39,11.75,6.69,0.43,TAV2008_CAT_CONUS.zip
948010092,-0.09,3.56,5.06,7.61,14.02,17.49,22.25,21.84,18.44,11.67,6.58,0.36,TAV2008_CAT_CONUS.zip
948010095,-0.08,3.57,5.12,7.57,14,17.47,22.42,22,18.52,11.7,6.62,0.37,TAV2008_CAT_CONUS.zip
948010096,-0.13,3.62,5.08,7.66,14.1,17.56,22.3,21.87,18.46,11.66,6.55,0.34,TAV2008_CAT_CONUS.zip
