COMID,CAT_TAV_JAN1981,CAT_TAV_FEB1981,CAT_TAV_MAR1981,CAT_TAV_APR1981,CAT_TAV_MAY1981,CAT_TAV_JUN1981,CAT_TAV_JUL1981,CAT_TAV_AUG1981,CAT_TAV_SEP1981,CAT_TAV_OCT1981,CAT_TAV_NOV1981,CAT_TAV_DEC1981,filename
3917070,3.26,3.96,2.09,5.28,9.07,13.15,17.81,18.97,16.97,7.32,3.08,1.6,TAV1981_CAT_CONUS.zip
3917072,3.29,3.95,2.27,5.54,9.33,13.38,18.03,19.14,17.07,7.45,3.26,1.72,TAV1981_CAT_CONUS.zip
3917082,3.16,3.85,1.66,4.29,8.61,12.84,17.69,18.7,16.66,7.05,2.6,1.21,TAV1981_CAT_CONUS.zip
3917084,3.13,3.84,1.43,4.21,8.26,12.47,17.29,18.44,16.64,6.88,2.41,1.07,TAV1981_CAT_CONUS.zip
3917106,3.23,3.92,1.77,4.49,8.77,13,17.84,18.83,16.8,7.14,2.75,1.33,TAV1981_CAT_CONUS.zip
3917114,3.22,3.73,2.01,5.15,8.86,13.05,17.71,18.89,16.84,7.25,3.04,1.54,TAV1981_CAT_CONUS.zip
3917130,3.3,4.01,1.94,5.04,8.97,13.15,17.93,18.96,17.06,7.28,3.06,1.55,TAV1981_CAT_CONUS.zip
3917136,3.34,4.03,1.88,4.59,8.89,13.16,18.06,19,16.98,7.24,2.85,1.43,TAV1981_CAT_CONUS.zip
3917138,3.49,4.19,1.95,4.78,8.98,13.26,18.2,19.14,17.28,7.31,2.98,1.54,TAV1981_CAT_CONUS.zip
3917154,3.26,3.86,2.15,5.36,9.12,13.23,17.89,19.02,16.97,7.36,3.16,1.63,TAV1981_CAT_CONUS.zip
3917156,3.31,3.72,2.66,6.02,9.62,13.77,18.3,19.42,17.02,7.66,3.67,2.02,TAV1981_CAT_CONUS.zip
3917158,3.19,3.15,5.21,9,11.63,16.17,19.93,21.09,16.58,8.77,5.69,3.37,TAV1981_CAT_CONUS.zip
3917160,3.22,3.32,4.83,8.53,11.25,15.73,19.53,20.8,16.66,8.54,5.42,3.21,TAV1981_CAT_CONUS.zip
3917162,3.36,3.91,2.38,5.63,9.43,13.61,18.3,19.3,17.15,7.55,3.49,1.88,TAV1981_CAT_CONUS.zip
3917164,3.22,3.39,3.95,7.49,10.55,14.91,18.9,20.15,16.7,8.18,4.72,2.77,TAV1981_CAT_CONUS.zip
3917172,3.26,3.65,3.16,6.57,9.97,14.18,18.47,19.67,16.88,7.84,4.05,2.29,TAV1981_CAT_CONUS.zip
3917176,3.25,3.58,3.44,6.91,10.23,14.52,18.65,19.82,16.94,7.94,4.39,2.55,TAV1981_CAT_CONUS.zip
3917178,3.34,3.67,2.93,6.31,9.84,14.06,18.51,19.6,17.05,7.79,3.95,2.23,TAV1981_CAT_CONUS.zip
3917194,3.45,4.25,2.01,4.87,9.08,13.36,18.28,19.06,17.14,7.37,3.03,1.6,TAV1981_CAT_CONUS.zip
3917198,3.39,3.49,5.45,9.34,12,16.47,20.3,21.42,16.94,8.97,5.86,3.49,TAV1981_CAT_CONUS.zip
3917200,3.62,3.85,5.82,9.86,12.57,16.92,20.91,21.94,17.38,9.29,6.07,3.64,TAV1981_CAT_CONUS.zip
3917230,3.85,4.2,6.36,10.53,13.28,17.43,21.76,22.63,17.9,9.73,6.38,3.87,TAV1981_CAT_CONUS.zip
3917244,3.8,4.14,6.26,10.43,13.19,17.41,21.65,22.53,17.82,9.66,6.33,3.84,TAV1981_CAT_CONUS.zip
3917912,3.33,3.68,2.71,6.08,9.66,13.83,18.37,19.47,17.05,7.7,3.74,2.07,TAV1981_CAT_CONUS.zip
3917914,3.46,3.98,2.55,5.37,9.37,13.78,18.58,19.57,16.94,7.7,3.42,1.92,TAV1981_CAT_CONUS.zip
3917916,3.43,4.16,1.98,4.94,9.07,13.29,18.18,19.11,17.25,7.33,3.07,1.59,TAV1981_CAT_CONUS.zip
3917918,3.23,3.36,4.39,8.04,10.98,15.4,19.3,20.5,16.76,8.39,5.11,3.01,TAV1981_CAT_CONUS.zip
3917920,3.2,3.18,5.24,9.03,11.67,16.2,19.97,21.12,16.61,8.79,5.71,3.38,TAV1981_CAT_CONUS.zip
3917946,3.9,4.32,6.5,10.71,13.5,17.52,22.01,22.82,18.06,9.84,6.49,3.95,TAV1981_CAT_CONUS.zip
3917948,3.64,3.89,5.9,9.97,12.68,17.01,21.04,22.05,17.43,9.35,6.12,3.67,TAV1981_CAT_CONUS.zip
3917950,3.72,4.01,6.08,10.19,12.93,17.22,21.32,22.28,17.62,9.5,6.22,3.75,TAV1981_CAT_CONUS.zip
