COMID,CAT_TAV_JAN1994,CAT_TAV_FEB1994,CAT_TAV_MAR1994,CAT_TAV_APR1994,CAT_TAV_MAY1994,CAT_TAV_JUN1994,CAT_TAV_JUL1994,CAT_TAV_AUG1994,CAT_TAV_SEP1994,CAT_TAV_OCT1994,CAT_TAV_NOV1994,CAT_TAV_DEC1994,filename
3917070,1.96,2.66,4.04,5.36,11.05,13.05,20.4,17.4,17.23,8.02,-2.41,-1.74,TAV1994_CAT_CONUS.zip
3917072,2.02,2.68,4.21,5.59,11.24,13.27,20.56,17.57,17.33,8.19,-2.14,-1.58,TAV1994_CAT_CONUS.zip
3917082,1.69,2.89,3.65,4.76,10.7,12.74,20.27,17.11,16.8,7.66,-3.07,-2.24,TAV1994_CAT_CONUS.zip
3917084,1.67,2.8,3.38,4.5,10.38,12.37,19.97,16.86,16.83,7.47,-3.3,-2.36,TAV1994_CAT_CONUS.zip
3917106,1.8,2.93,3.77,4.92,10.83,12.88,20.4,17.25,16.93,7.77,-2.87,-2.01,TAV1994_CAT_CONUS.zip
3917114,1.87,2.62,3.98,5.28,10.87,12.94,20.29,17.3,17.12,7.97,-2.41,-1.65,TAV1994_CAT_CONUS.zip
3917130,2.01,2.89,3.93,5.15,10.96,13.02,20.48,17.42,17.16,7.98,-2.41,-1.47,TAV1994_CAT_CONUS.zip
3917136,1.96,3.06,3.89,5.07,10.96,13.04,20.59,17.39,17.13,7.86,-2.79,-1.87,TAV1994_CAT_CONUS.zip
3917138,2.2,3.18,3.96,5.18,11.05,13.13,20.73,17.51,17.44,7.95,-2.66,-1.63,TAV1994_CAT_CONUS.zip
3917154,1.95,2.66,4.1,5.44,11.08,13.12,20.44,17.45,17.24,8.09,-2.27,-1.62,TAV1994_CAT_CONUS.zip
3917156,2.05,2.52,4.65,6.11,11.5,13.64,20.74,17.83,17.34,8.48,-1.59,-1.08,TAV1994_CAT_CONUS.zip
3917158,1.98,2,7.21,9.25,13.14,15.91,21.79,19.46,16.97,9.78,0.63,0.42,TAV1994_CAT_CONUS.zip
3917160,1.96,2.08,6.77,8.79,12.83,15.49,21.55,19.16,16.98,9.52,0.16,0.2,TAV1994_CAT_CONUS.zip
3917162,2.11,2.78,4.39,5.74,11.35,13.47,20.75,17.75,17.3,8.34,-1.82,-1.02,TAV1994_CAT_CONUS.zip
3917164,1.96,2.22,5.95,7.71,12.27,14.71,21.12,18.51,17,9.1,-0.54,-0.32,TAV1994_CAT_CONUS.zip
3917172,2,2.44,5.13,6.71,11.78,14.03,20.85,18.06,17.16,8.68,-1.27,-0.88,TAV1994_CAT_CONUS.zip
3917176,2.07,2.5,5.43,7.09,11.93,14.32,20.95,18.24,17.13,8.84,-0.84,-0.35,TAV1994_CAT_CONUS.zip
3917178,2.11,2.55,4.94,6.45,11.68,13.9,20.87,18.02,17.28,8.65,-1.27,-0.7,TAV1994_CAT_CONUS.zip
3917194,1.9,3.24,4.01,5.28,11.13,13.21,20.77,17.54,16.99,8.01,-2.57,-1.41,TAV1994_CAT_CONUS.zip
3917198,2.18,2.23,7.35,9.5,13.39,16.22,22.16,19.82,17.3,9.93,0.81,0.61,TAV1994_CAT_CONUS.zip
3917200,2.45,2.52,7.64,9.89,13.79,16.73,22.73,20.38,17.74,10.14,1.07,0.85,TAV1994_CAT_CONUS.zip
3917230,2.67,2.83,8.02,10.36,14.31,17.42,23.45,21.15,18.32,10.32,1.39,1.06,TAV1994_CAT_CONUS.zip
3917244,2.66,2.8,7.99,10.31,14.24,17.33,23.35,21.05,18.22,10.31,1.36,1.05,TAV1994_CAT_CONUS.zip
3917912,2.09,2.51,4.71,6.18,11.54,13.7,20.78,17.88,17.38,8.54,-1.48,-0.95,TAV1994_CAT_CONUS.zip
3917914,2.04,3.09,4.63,5.99,11.44,13.67,21.08,17.9,17.18,8.38,-2.19,-1.35,TAV1994_CAT_CONUS.zip
3917916,2.16,3.1,3.99,5.21,11.08,13.15,20.69,17.54,17.32,8.02,-2.46,-1.44,TAV1994_CAT_CONUS.zip
3917918,2.04,2.24,6.39,8.26,12.58,15.17,21.4,18.88,17.05,9.35,-0.03,0.09,TAV1994_CAT_CONUS.zip
3917920,1.99,2.02,7.22,9.28,13.16,15.94,21.82,19.5,17,9.79,0.65,0.43,TAV1994_CAT_CONUS.zip
3917946,2.75,2.93,8.12,10.47,14.48,17.59,23.68,21.36,18.49,10.32,1.47,1.13,TAV1994_CAT_CONUS.zip
3917948,2.47,2.55,7.71,9.98,13.87,16.84,22.83,20.49,17.8,10.18,1.13,0.88,TAV1994_CAT_CONUS.zip
3917950,2.57,2.67,7.85,10.15,14.04,17.08,23.07,20.76,17.99,10.25,1.25,0.97,TAV1994_CAT_CONUS.zip
