COMID,CAT_PPT_JAN1987,CAT_PPT_FEB1987,CAT_PPT_MAR1987,CAT_PPT_APR1987,CAT_PPT_MAY1987,CAT_PPT_JUN1987,CAT_PPT_JUL1987,CAT_PPT_AUG1987,CAT_PPT_SEP1987,CAT_PPT_OCT1987,CAT_PPT_NOV1987,CAT_PPT_DEC1987,filename
3917244,61.72,25.66,18.53,1.62,15.78,12.53,13.66,2.1,1.91,3.61,16.58,104.14,PPT1987_CAT_CONUS.zip
3917266,65.99,25.31,25.73,2.28,16.24,12.51,17.48,2.32,1.87,3.15,19.93,111.43,PPT1987_CAT_CONUS.zip
3917912,105.81,54.49,65.46,4.74,39.57,36.67,43.26,4.16,2.42,2.33,49.72,152.82,PPT1987_CAT_CONUS.zip
3917914,86.84,46.23,65.09,2.8,40.01,61.51,65.7,3.06,2.55,1.44,34.36,148.73,PPT1987_CAT_CONUS.zip
3917916,105.54,50.4,71.89,8.3,38.18,52.05,55.18,4.42,2.67,3.8,47.05,168.25,PPT1987_CAT_CONUS.zip
3917918,103.57,45.4,48.02,4.86,27.52,17.93,25.85,2.4,2.04,3.24,34.67,149.97,PPT1987_CAT_CONUS.zip
3917920,86.66,30.4,28.5,3.13,22.8,14.31,21.88,2.13,1.91,2.48,23.75,131.1,PPT1987_CAT_CONUS.zip
3917922,81.85,27.38,25.35,2.65,21.56,13.6,19.22,2.11,1.98,3.53,21.55,129.34,PPT1987_CAT_CONUS.zip
3917924,78.61,25.83,24.11,2.33,20.8,13.41,17.43,2.12,2.01,3.76,20.26,127.45,PPT1987_CAT_CONUS.zip
3917926,72.9,21.8,18.88,1.56,19.89,13.22,13.79,2.11,2.09,4.15,16.94,123.54,PPT1987_CAT_CONUS.zip
3917946,65.22,28.69,16.3,2.09,14.28,10.81,14.69,1.96,1.71,3.58,19.51,111.34,PPT1987_CAT_CONUS.zip
3917948,66.89,25.67,26.16,2.32,16.35,12.48,17.73,2.33,1.86,3.13,20.18,112.34,PPT1987_CAT_CONUS.zip
3917950,62.72,23.45,24.45,1.94,15.98,12.65,15.32,2.21,1.92,3.48,18.4,108.04,PPT1987_CAT_CONUS.zip
948010046,61.26,22.41,22.47,1.77,15.94,12.74,14.72,2.17,1.92,3.51,17.47,106.36,PPT1987_CAT_CONUS.zip
948010047,65.37,23.29,22.84,1.9,16.88,12.76,15.48,2.21,1.94,3.52,18.21,111.77,PPT1987_CAT_CONUS.zip
948010048,72.9,21.8,18.88,1.56,19.89,13.22,13.79,2.11,2.1,4.16,16.94,123.54,PPT1987_CAT_CONUS.zip
948010089,79.32,26.94,25.73,2.54,20.73,13.39,18.47,2.14,1.98,3.6,21.18,127.4,PPT1987_CAT_CONUS.zip
948010091,77.21,25.96,24.6,2.36,20.24,13.3,17.62,2.15,1.99,3.66,20.38,125.51,PPT1987_CAT_CONUS.zip
948010092,68.81,25.65,25.73,2.33,17.19,12.69,17.69,2.28,1.89,3.24,20.19,114.81,PPT1987_CAT_CONUS.zip
948010095,69.69,21.86,19.71,1.6,18.84,13.1,13.94,2.12,2.05,4,17,118.84,PPT1987_CAT_CONUS.zip
948010096,66.59,25.34,25.67,2.28,16.46,12.55,17.48,2.3,1.87,3.17,19.95,112.16,PPT1987_CAT_CONUS.zip
