COMID,CAT_TAV_JAN1970,CAT_TAV_FEB1970,CAT_TAV_MAR1970,CAT_TAV_APR1970,CAT_TAV_MAY1970,CAT_TAV_JUN1970,CAT_TAV_JUL1970,CAT_TAV_AUG1970,CAT_TAV_SEP1970,CAT_TAV_OCT1970,CAT_TAV_NOV1970,CAT_TAV_DEC1970,filename
3917162,1.38,4.92,2.3,1.62,9.48,14.86,19.26,17.81,14.1,7.73,3.84,-1.63,TAV1970_CAT_CONUS.zip
3917164,1.81,4.41,3.83,3.48,10.99,16.18,19.97,18.82,13.42,8.31,4.83,-1.16,TAV1970_CAT_CONUS.zip
3917172,1.52,4.7,3.05,2.56,10.16,15.46,19.48,18.24,13.68,7.99,4.29,-1.53,TAV1970_CAT_CONUS.zip
3917176,1.73,4.61,3.36,2.9,10.53,15.77,19.77,18.52,13.77,8.15,4.57,-1.2,TAV1970_CAT_CONUS.zip
3917178,1.58,4.69,2.85,2.32,10.04,15.32,19.52,18.17,13.88,7.93,4.23,-1.43,TAV1970_CAT_CONUS.zip
3917194,1.26,5.27,1.88,0.9,9.14,14.47,19.21,17.52,14.06,7.49,3.31,-1.96,TAV1970_CAT_CONUS.zip
3917198,2.6,4.46,5.36,5.35,12.99,17.83,21.44,20.3,13.86,9.21,5.83,-0.34,TAV1970_CAT_CONUS.zip
3917200,2.95,4.83,5.81,5.88,13.6,18.36,22.08,20.9,14.52,9.67,6.14,-0.03,TAV1970_CAT_CONUS.zip
3917222,2.54,4.44,5.23,5.19,12.8,17.65,21.27,20.15,13.79,9.12,5.74,-0.41,TAV1970_CAT_CONUS.zip
3917230,3.33,5.18,6.41,6.54,14.33,19.2,22.97,21.64,15.27,10.2,6.56,0.37,TAV1970_CAT_CONUS.zip
3917244,3.29,5.15,6.34,6.45,14.28,19.09,22.86,21.55,15.19,10.16,6.52,0.31,TAV1970_CAT_CONUS.zip
3917266,3.02,4.89,5.94,6.04,13.79,18.53,22.25,21.05,14.64,9.77,6.22,0.03,TAV1970_CAT_CONUS.zip
3917912,1.47,4.75,2.63,2.09,9.78,15.1,19.33,17.97,13.92,7.83,4.08,-1.59,TAV1970_CAT_CONUS.zip
3917914,1.47,5.07,2.32,1.3,9.59,14.88,19.53,17.92,13.83,7.71,3.56,-1.82,TAV1970_CAT_CONUS.zip
3917916,1.25,5.23,1.86,0.94,9.09,14.45,19.09,17.53,14.21,7.5,3.36,-1.87,TAV1970_CAT_CONUS.zip
3917918,2.07,4.39,4.3,4.05,11.63,16.68,20.42,19.26,13.56,8.56,5.15,-0.84,TAV1970_CAT_CONUS.zip
3917920,2.37,4.21,5.13,5.08,12.67,17.52,21.05,19.94,13.43,8.91,5.64,-0.54,TAV1970_CAT_CONUS.zip
3917922,2.68,4.51,5.5,5.51,13.17,18.05,21.64,20.48,13.99,9.31,5.94,-0.27,TAV1970_CAT_CONUS.zip
3917924,2.8,4.63,5.65,5.69,13.38,18.25,21.87,20.68,14.21,9.47,6.05,-0.16,TAV1970_CAT_CONUS.zip
3917926,3.01,4.85,5.94,6.02,13.77,18.65,22.32,21.07,14.64,9.78,6.26,0.03,TAV1970_CAT_CONUS.zip
3917946,3.46,5.32,6.61,6.77,14.6,19.43,23.24,21.85,15.54,10.36,6.67,0.55,TAV1970_CAT_CONUS.zip
3917948,3,4.87,5.9,5.99,13.74,18.48,22.2,21.01,14.61,9.74,6.19,0.01,TAV1970_CAT_CONUS.zip
3917950,3.15,5.01,6.12,6.22,14,18.77,22.51,21.28,14.88,9.95,6.36,0.15,TAV1970_CAT_CONUS.zip
948010046,3.14,5,6.11,6.21,13.98,18.78,22.52,21.28,14.87,9.94,6.36,0.14,TAV1970_CAT_CONUS.zip
948010047,3.07,4.93,6.01,6.11,13.87,18.66,22.38,21.15,14.74,9.84,6.29,0.08,TAV1970_CAT_CONUS.zip
948010048,3.02,4.86,5.95,6.03,13.78,18.66,22.33,21.08,14.65,9.79,6.27,0.04,TAV1970_CAT_CONUS.zip
948010089,2.76,4.58,5.58,5.62,13.3,18.15,21.76,20.6,14.12,9.4,6,-0.21,TAV1970_CAT_CONUS.zip
948010091,2.82,4.65,5.67,5.72,13.42,18.27,21.89,20.71,14.24,9.49,6.06,-0.15,TAV1970_CAT_CONUS.zip
948010092,2.96,4.82,5.86,5.95,13.68,18.45,22.14,20.95,14.52,9.69,6.17,-0.02,TAV1970_CAT_CONUS.zip
948010095,3.05,4.9,5.99,6.08,13.84,18.7,22.38,21.14,14.71,9.83,6.29,0.07,TAV1970_CAT_CONUS.zip
948010096,3,4.87,5.92,6.02,13.76,18.51,22.22,21.03,14.61,9.75,6.21,0.01,TAV1970_CAT_CONUS.zip
