COMID,CAT_TAV_JAN1980,CAT_TAV_FEB1980,CAT_TAV_MAR1980,CAT_TAV_APR1980,CAT_TAV_MAY1980,CAT_TAV_JUN1980,CAT_TAV_JUL1980,CAT_TAV_AUG1980,CAT_TAV_SEP1980,CAT_TAV_OCT1980,CAT_TAV_NOV1980,CAT_TAV_DEC1980,filename
3917070,0.92,5.64,1.35,4.73,8.73,10.67,18.24,16.03,15.88,9.73,2.84,0.83,TAV1980_CAT_CONUS.zip
3917072,1.01,5.64,1.53,4.96,8.97,10.89,18.46,16.19,15.98,9.9,2.98,0.93,TAV1980_CAT_CONUS.zip
3917082,0.7,5.73,0.96,3.93,8.43,10.38,18,15.77,15.63,9.35,2.44,0.54,TAV1980_CAT_CONUS.zip
3917084,0.62,5.7,0.74,3.72,8.04,10.05,17.63,15.51,15.59,9.19,2.29,0.43,TAV1980_CAT_CONUS.zip
3917106,0.81,5.85,1.07,4.09,8.57,10.51,18.16,15.91,15.78,9.49,2.54,0.63,TAV1980_CAT_CONUS.zip
3917114,0.88,5.62,1.3,4.56,8.58,10.56,18.13,15.93,15.81,9.66,2.74,0.77,TAV1980_CAT_CONUS.zip
3917130,0.99,6.03,1.25,4.45,8.69,10.64,18.31,16.07,16.03,9.75,2.72,0.77,TAV1980_CAT_CONUS.zip
3917136,0.94,5.98,1.17,4.15,8.72,10.62,18.35,16.05,15.96,9.61,2.64,0.72,TAV1980_CAT_CONUS.zip
3917138,1.13,6.21,1.25,4.22,8.81,10.69,18.5,16.16,16.25,9.76,2.73,0.8,TAV1980_CAT_CONUS.zip
3917154,0.95,5.63,1.42,4.78,8.8,10.74,18.31,16.07,15.9,9.79,2.87,0.85,TAV1980_CAT_CONUS.zip
3917156,1.12,5.54,1.9,5.43,9.28,11.2,18.75,16.43,15.99,10.16,3.23,1.13,TAV1980_CAT_CONUS.zip
3917158,1.34,4.86,4.14,8.47,11.28,13.29,20.35,18.07,15.59,11.53,4.83,2.29,TAV1980_CAT_CONUS.zip
3917160,1.3,4.98,3.74,7.99,10.86,12.89,20.03,17.72,15.65,11.37,4.63,2.15,TAV1980_CAT_CONUS.zip
3917162,1.16,5.94,1.67,5.03,9.13,11.05,18.71,16.39,16.13,10.07,3.04,1.02,TAV1980_CAT_CONUS.zip
3917164,1.16,5.11,3,6.97,10.2,12.15,19.42,17.08,15.66,10.84,4.07,1.73,TAV1980_CAT_CONUS.zip
3917172,1.1,5.37,2.31,6.03,9.62,11.54,18.96,16.65,15.81,10.4,3.56,1.37,TAV1980_CAT_CONUS.zip
3917176,1.2,5.49,2.59,6.35,9.89,11.81,19.22,16.84,15.87,10.57,3.71,1.57,TAV1980_CAT_CONUS.zip
3917178,1.22,5.62,2.16,5.72,9.52,11.44,18.99,16.62,16,10.33,3.39,1.29,TAV1980_CAT_CONUS.zip
3917194,1.13,6.28,1.31,4.32,8.89,10.81,18.63,16.23,15.91,9.81,2.76,0.8,TAV1980_CAT_CONUS.zip
3917198,1.6,5.11,4.37,8.78,11.6,13.62,20.72,18.5,15.96,11.77,5.01,2.49,TAV1980_CAT_CONUS.zip
3917200,1.93,5.41,4.75,9.25,12.09,14.15,21.25,19.16,16.43,12.06,5.25,2.75,TAV1980_CAT_CONUS.zip
3917230,2.25,5.75,5.32,9.84,12.76,14.93,22.01,19.96,17.04,12.37,5.53,3,TAV1980_CAT_CONUS.zip
3917244,2.22,5.7,5.24,9.77,12.66,14.84,21.9,19.86,16.93,12.32,5.48,2.97,TAV1980_CAT_CONUS.zip
3917912,1.17,5.56,1.96,5.48,9.34,11.25,18.82,16.48,16.04,10.21,3.26,1.17,TAV1980_CAT_CONUS.zip
3917914,1.13,5.8,1.73,4.83,9.23,11.08,18.97,16.6,15.9,10.08,3.16,1.17,TAV1980_CAT_CONUS.zip
3917916,1.12,6.23,1.29,4.37,8.84,10.75,18.52,16.19,16.2,9.8,2.75,0.81,TAV1980_CAT_CONUS.zip
3917918,1.29,5.15,3.42,7.51,10.63,12.59,19.82,17.49,15.72,11.11,4.33,1.98,TAV1980_CAT_CONUS.zip
3917920,1.36,4.88,4.16,8.5,11.31,13.32,20.39,18.11,15.62,11.55,4.85,2.31,TAV1980_CAT_CONUS.zip
3917946,2.37,5.89,5.52,10.02,12.97,15.14,22.2,20.22,17.18,12.4,5.61,3.09,TAV1980_CAT_CONUS.zip
3917948,1.96,5.44,4.84,9.35,12.19,14.27,21.36,19.28,16.49,12.12,5.29,2.79,TAV1980_CAT_CONUS.zip
3917950,2.09,5.56,5.03,9.56,12.41,14.55,21.61,19.56,16.71,12.22,5.38,2.88,TAV1980_CAT_CONUS.zip
