COMID,CAT_RUN_JAN1960,CAT_RUN_FEB1960,CAT_RUN_MAR1960,CAT_RUN_APR1960,CAT_RUN_MAY1960,CAT_RUN_JUN1960,CAT_RUN_JUL1960,CAT_RUN_AUG1960,CAT_RUN_SEP1960,CAT_RUN_OCT1960,CAT_RUN_NOV1960,CAT_RUN_DEC1960,filename
3917918,1.02,29.83,42.39,22.75,13.49,5.83,3.17,1.41,0.73,1.75,7.61,26.48,RUN1960_CAT_CONUS.zip
3917920,0.63,6.58,14.52,6.63,4.8,1.7,0.98,0.37,0.19,1.08,3.35,8.47,RUN1960_CAT_CONUS.zip
3917922,0.65,3.76,4.29,1.55,2.23,0.48,0.34,0.06,0.03,0.97,3.2,2.72,RUN1960_CAT_CONUS.zip
3917924,0.65,3.5,2.2,0.54,1.71,0.25,0.21,0,0,0.94,3.11,2.16,RUN1960_CAT_CONUS.zip
3917926,0.64,3.54,1.84,0.44,1.66,0.25,0.18,0,0,0.92,2.95,2.1,RUN1960_CAT_CONUS.zip
3917946,0.78,3.85,2.02,0.51,1.34,0.26,0.14,0,0,0.78,3.4,1.83,RUN1960_CAT_CONUS.zip
3917948,0.69,3.27,2.82,0.94,1.61,0.27,0.24,0.01,0.02,0.92,3.22,3.47,RUN1960_CAT_CONUS.zip
3917950,0.68,3.26,2.03,0.56,1.42,0.22,0.17,0,0.01,0.92,3.08,2.3,RUN1960_CAT_CONUS.zip
948010046,0.66,3.28,1.93,0.51,1.39,0.22,0.17,0,0.01,0.88,2.98,2.16,RUN1960_CAT_CONUS.zip
948010047,0.66,3.29,2,0.53,1.47,0.22,0.18,0,0,0.9,3.04,2.21,RUN1960_CAT_CONUS.zip
948010048,0.64,3.55,1.84,0.44,1.66,0.26,0.18,0,0,0.92,2.95,2.1,RUN1960_CAT_CONUS.zip
948010089,0.66,3.46,2.3,0.58,1.7,0.24,0.21,0,0.01,0.94,3.17,2.2,RUN1960_CAT_CONUS.zip
948010091,0.66,3.45,2.21,0.56,1.68,0.24,0.21,0,0,0.93,3.13,2.19,RUN1960_CAT_CONUS.zip
948010092,0.68,3.21,2.2,0.61,1.5,0.2,0.2,0,0.01,0.91,3.18,2.32,RUN1960_CAT_CONUS.zip
948010095,0.64,3.48,1.85,0.45,1.58,0.25,0.17,0,0,0.9,2.95,2.1,RUN1960_CAT_CONUS.zip
948010096,0.68,3.16,2.18,0.61,1.46,0.2,0.2,0,0.01,0.91,3.18,2.34,RUN1960_CAT_CONUS.zip
