COMID,CAT_RUN_JAN1970,CAT_RUN_FEB1970,CAT_RUN_MAR1970,CAT_RUN_APR1970,CAT_RUN_MAY1970,CAT_RUN_JUN1970,CAT_RUN_JUL1970,CAT_RUN_AUG1970,CAT_RUN_SEP1970,CAT_RUN_OCT1970,CAT_RUN_NOV1970,CAT_RUN_DEC1970,filename
3917070,112.16,124.18,76.71,39.02,20.32,12.69,5,2.4,1.27,4.9,115.48,75.74,RUN1970_CAT_CONUS.zip
3917072,112.76,120.36,69.17,34.48,17.99,11.41,4.44,2.12,1.13,4.8,112.48,76.41,RUN1970_CAT_CONUS.zip
3917082,113.5,133.6,98.19,49.51,25.07,14.95,6.18,3.07,1.57,4.59,101.02,64.08,RUN1970_CAT_CONUS.zip
3917084,116.14,136,102.69,53.95,27.46,16.27,6.79,3.34,1.74,4.78,116.04,68.93,RUN1970_CAT_CONUS.zip
3917100,95.96,45.92,23.68,11.61,5.96,4.86,1.63,0.7,0.42,3.32,5.81,35.06,RUN1970_CAT_CONUS.zip
3917106,112.72,125.23,88.82,44.57,22.59,13.62,5.59,2.76,1.43,4.36,92.87,61.66,RUN1970_CAT_CONUS.zip
3917114,109.58,109.03,76.74,39.91,20.42,12.47,5.09,2.45,1.31,4.14,91.84,62.1,RUN1970_CAT_CONUS.zip
3917130,111.96,111.1,74.73,38.56,19.75,12.14,4.93,2.37,1.28,4.13,80.22,58.49,RUN1970_CAT_CONUS.zip
3917136,113,113.63,75.91,37.7,19.05,11.65,4.73,2.33,1.22,3.91,87.16,59.54,RUN1970_CAT_CONUS.zip
3917138,113.31,97.61,58.6,29.06,14.67,9.26,3.69,1.79,0.99,3.39,81.09,57.53,RUN1970_CAT_CONUS.zip
3917154,111.62,116.34,72.77,36.97,19.12,11.92,4.74,2.27,1.21,4.55,104.8,70.83,RUN1970_CAT_CONUS.zip
3917156,105.84,94.45,54.88,27.39,14.2,9.21,3.55,1.67,0.9,3.92,79.33,61.68,RUN1970_CAT_CONUS.zip
3917158,94.65,46.44,24.03,11.76,6.03,4.86,1.67,0.71,0.43,3.22,5.77,31.43,RUN1970_CAT_CONUS.zip
3917160,104.85,53.51,27.44,13.51,6.95,5.45,1.88,0.82,0.48,3.39,7.05,33.1,RUN1970_CAT_CONUS.zip
3917162,108.32,95.65,60.5,31.85,16.3,10.18,4.1,1.95,1.06,3.71,61.04,52.62,RUN1970_CAT_CONUS.zip
3917164,109.41,76.07,47.1,23.15,11.93,8.24,3.05,1.42,0.78,3.73,67.91,58.01,RUN1970_CAT_CONUS.zip
3917172,110.78,94.88,57.18,28.37,14.7,9.68,3.69,1.74,0.94,4.17,87.37,66.06,RUN1970_CAT_CONUS.zip
3917176,117.89,90.54,67.3,39.91,20.03,12,5.11,2.46,1.3,3.6,45.96,49.42,RUN1970_CAT_CONUS.zip
3917178,110.48,87.79,59.39,34.42,17.44,10.61,4.41,2.11,1.12,3.53,51.78,50.08,RUN1970_CAT_CONUS.zip
3917194,124.47,125.55,88.9,50,25.22,14.53,6.26,3.1,1.6,3.82,73.85,55.06,RUN1970_CAT_CONUS.zip
3917198,90.78,44.23,22.87,11.18,5.72,4.6,1.59,0.67,0.4,3.15,5.63,30.36,RUN1970_CAT_CONUS.zip
