COMID,CAT_PPT_JAN1982,CAT_PPT_FEB1982,CAT_PPT_MAR1982,CAT_PPT_APR1982,CAT_PPT_MAY1982,CAT_PPT_JUN1982,CAT_PPT_JUL1982,CAT_PPT_AUG1982,CAT_PPT_SEP1982,CAT_PPT_OCT1982,CAT_PPT_NOV1982,CAT_PPT_DEC1982,filename
3917070,75.3,175.72,86.63,45.83,9.69,63.17,22.13,15.7,35.03,108.14,108.79,203.63,PPT1982_CAT_CONUS.zip
3917072,72.26,168.77,80.14,41.8,9.67,61.34,21.67,15.96,32.33,107.02,103.38,202.48,PPT1982_CAT_CONUS.zip
3917082,67.3,160.12,92.52,52.31,31.3,56.43,44.85,10.37,27.98,95.59,100.8,189.77,PPT1982_CAT_CONUS.zip
3917084,71.46,164.8,97.52,52.48,21.44,59.81,34.19,12.94,31.84,96.58,104.81,197.78,PPT1982_CAT_CONUS.zip
3917106,65.53,149.84,90.1,51,27.45,57.79,41.07,10.78,27.15,92.46,95.6,184.48,PPT1982_CAT_CONUS.zip
3917114,69.08,147.79,80.13,39.9,12.21,63.74,20.09,13.64,29.94,91.96,99.67,185.37,PPT1982_CAT_CONUS.zip
3917130,67.74,135.31,89.28,50.32,12.12,62.35,26.5,13.4,28.54,87.23,92.1,182.5,PPT1982_CAT_CONUS.zip
3917136,60.72,133.17,86.82,47.52,26.24,59.73,37.21,11.14,24.68,88.22,86.17,172.95,PPT1982_CAT_CONUS.zip
3917138,56.5,111.57,83.04,43.38,18.18,64.11,26.21,13.03,23.14,82.19,74.85,161.45,PPT1982_CAT_CONUS.zip
3917154,71.08,160.72,80.53,41.28,10.75,62.28,21.16,15.05,31.46,101.05,102.05,195.92,PPT1982_CAT_CONUS.zip
3917156,68.36,146.7,67.28,32.35,8.82,64.11,15.74,13.59,28.23,94.6,97.88,181.43,PPT1982_CAT_CONUS.zip
3917158,45.17,90.48,55.2,17.74,5.27,62.73,7.62,7.88,20.28,72.15,53.53,146.89,PPT1982_CAT_CONUS.zip
3917160,52.05,95.57,54.36,18.14,5.67,64.26,9.17,7.65,21.96,75.22,54.42,159.61,PPT1982_CAT_CONUS.zip
3917162,68.21,125.92,80.53,44.37,10.66,64.72,21.17,13.11,26.25,85.86,92.72,173.02,PPT1982_CAT_CONUS.zip
3917164,68.66,152.1,63.25,25.62,7.28,61.6,10.66,11.3,24.73,82.68,93.49,177.7,PPT1982_CAT_CONUS.zip
3917172,70.43,159.43,70.44,32.88,8.43,61.52,15.55,13.37,28.14,93.08,99.08,187.66,PPT1982_CAT_CONUS.zip
3917176,77.52,122.1,96.65,43.63,11.75,67.76,13,15.36,23.39,85.36,103.86,174.71,PPT1982_CAT_CONUS.zip
3917178,74.89,125.85,81.74,41.15,11.1,67.85,13.72,14.11,24.7,87.22,103.01,170.43,PPT1982_CAT_CONUS.zip
3917194,87.7,119.81,135.13,75.6,21.82,70.74,25.63,18.41,24.37,87.93,109.04,174.52,PPT1982_CAT_CONUS.zip
3917198,42.47,86.92,54.24,17,5.11,62.61,7.1,7.24,19.41,71.42,49.96,142.91,PPT1982_CAT_CONUS.zip
3917200,35.87,79.8,55.06,15.61,4.84,60.61,6.64,6.51,16.59,68.64,45.14,128.48,PPT1982_CAT_CONUS.zip
3917230,30.72,74.49,34.39,11.04,3.7,69.94,5.21,5.07,14.18,68.98,41.47,131.69,PPT1982_CAT_CONUS.zip
3917244,31.82,74.31,40.43,11.99,3.74,67.57,5.39,5.56,14.5,68.96,41.62,128.49,PPT1982_CAT_CONUS.zip
3917912,66.51,135.08,63.74,30.19,8.8,65.43,14.27,12.93,26.91,90.96,95.19,173.24,PPT1982_CAT_CONUS.zip
3917914,54.83,105.49,91.56,42.56,20.92,58.28,31.86,10.14,23.16,77.72,73.47,158.64,PPT1982_CAT_CONUS.zip
3917916,68.21,119.89,96.67,54.7,16.32,65.05,26.52,14.37,24.83,85.34,89.7,171.63,PPT1982_CAT_CONUS.zip
3917918,59.69,107.4,70.68,28.07,8.05,64.2,10.22,10.97,21.71,77.45,77,159.67,PPT1982_CAT_CONUS.zip
3917920,44.89,90.01,54.62,17.57,5.23,62.96,7.54,7.77,20.24,72.21,53.04,146.51,PPT1982_CAT_CONUS.zip
3917946,30.75,82.12,40.4,12.77,3.26,74.98,5.56,4.76,14.11,66.26,43.93,137.99,PPT1982_CAT_CONUS.zip
3917948,34.32,77.84,53.62,14.96,4.7,61,6.5,6.26,16.09,68.43,43.89,124.77,PPT1982_CAT_CONUS.zip
3917950,32.68,71.44,49.75,13.61,4.29,62.63,5.95,6.07,15.29,69,40.27,123.39,PPT1982_CAT_CONUS.zip
