COMID,CAT_TAV_JAN1957,CAT_TAV_FEB1957,CAT_TAV_MAR1957,CAT_TAV_APR1957,CAT_TAV_MAY1957,CAT_TAV_JUN1957,CAT_TAV_JUL1957,CAT_TAV_AUG1957,CAT_TAV_SEP1957,CAT_TAV_OCT1957,CAT_TAV_NOV1957,CAT_TAV_DEC1957,filename
3917070,-2.5,4.34,2.46,4.33,9.36,13.6,16.5,15.36,16.89,7.03,0.04,0.56,TAV1957_CAT_CONUS.zip
3917072,-2.51,4.31,2.65,4.54,9.58,13.83,16.65,15.51,16.97,7.13,0.24,0.64,TAV1957_CAT_CONUS.zip
3917082,-2.76,4.49,1.98,3.71,8.92,13.32,16.34,15.25,16.79,6.85,-0.26,0.44,TAV1957_CAT_CONUS.zip
3917084,-2.61,4.44,1.77,3.48,8.58,12.96,16.14,15.03,16.71,6.72,-0.48,0.27,TAV1957_CAT_CONUS.zip
3917100,-3.11,3.48,5.53,8.15,12.39,16.9,18.48,17.32,16.75,8.14,2.72,2.02,TAV1957_CAT_CONUS.zip
3917106,-2.72,4.54,2.12,3.85,9.07,13.45,16.47,15.37,16.89,6.93,-0.12,0.5,TAV1957_CAT_CONUS.zip
3917114,-2.56,4.3,2.41,4.2,9.19,13.51,16.48,15.34,16.82,6.93,0.11,0.55,TAV1957_CAT_CONUS.zip
3917130,-2.49,4.53,2.39,4.13,9.28,13.56,16.61,15.51,16.99,7.03,0.13,0.54,TAV1957_CAT_CONUS.zip
3917136,-2.78,4.66,2.22,3.92,9.18,13.59,16.67,15.54,17.06,7.01,-0.03,0.6,TAV1957_CAT_CONUS.zip
3917138,-2.73,4.82,2.33,3.98,9.27,13.67,16.88,15.72,17.27,7.08,0.06,0.65,TAV1957_CAT_CONUS.zip
3917154,-2.53,4.3,2.54,4.38,9.4,13.68,16.57,15.43,16.9,7.04,0.17,0.59,TAV1957_CAT_CONUS.zip
3917156,-2.63,4.17,3.06,4.97,9.91,14.19,16.84,15.7,16.93,7.21,0.68,0.87,TAV1957_CAT_CONUS.zip
3917158,-3.4,3.12,5.24,7.77,11.96,16.49,18.02,16.81,16.35,7.8,2.43,1.97,TAV1957_CAT_CONUS.zip
3917160,-3.25,3.29,4.85,7.31,11.56,16.02,17.67,16.54,16.4,7.67,2.11,1.77,TAV1957_CAT_CONUS.zip
3917162,-2.56,4.44,2.84,4.65,9.74,14.01,16.84,15.75,17.04,7.2,0.57,0.78,TAV1957_CAT_CONUS.zip
3917164,-3.09,3.53,4.11,6.37,10.84,15.21,17.19,16.06,16.48,7.43,1.49,1.41,TAV1957_CAT_CONUS.zip
3917172,-2.81,3.91,3.43,5.51,10.24,14.55,16.92,15.79,16.71,7.29,0.92,1.06,TAV1957_CAT_CONUS.zip
3917176,-2.88,3.97,3.71,5.82,10.46,14.78,17.08,15.98,16.72,7.31,1.37,1.24,TAV1957_CAT_CONUS.zip
3917178,-2.72,4.17,3.32,5.25,10.13,14.44,16.96,15.88,16.87,7.27,1,1.02,TAV1957_CAT_CONUS.zip
3917194,-2.88,4.71,2.36,4.04,9.33,13.72,16.84,15.62,16.91,7.1,0.14,0.67,TAV1957_CAT_CONUS.zip
3917198,-3.12,3.44,5.46,8.06,12.29,16.82,18.4,17.22,16.71,8.07,2.68,2.04,TAV1957_CAT_CONUS.zip
3917200,-2.8,3.8,5.85,8.55,12.84,17.4,19.05,17.82,17.2,8.49,3.04,2.18,TAV1957_CAT_CONUS.zip
3917222,-3.13,3.43,5.34,7.91,12.14,16.66,18.24,17.05,16.64,7.99,2.59,2.01,TAV1957_CAT_CONUS.zip
3917230,-2.48,4.11,6.42,9.21,13.6,18.27,19.97,18.76,17.86,9.05,3.49,2.33,TAV1957_CAT_CONUS.zip
3917244,-2.52,4.07,6.36,9.13,13.5,18.17,19.84,18.63,17.77,8.98,3.43,2.3,TAV1957_CAT_CONUS.zip
3917266,-2.77,3.83,5.97,8.7,13,17.58,19.24,17.99,17.3,8.6,3.13,2.22,TAV1957_CAT_CONUS.zip
3917912,-2.63,4.2,3.14,5.02,9.96,14.25,16.89,15.76,16.96,7.24,0.78,0.92,TAV1957_CAT_CONUS.zip
3917914,-2.91,4.48,2.85,4.51,9.58,14.1,17.01,15.84,17.11,7.22,0.45,1.14,TAV1957_CAT_CONUS.zip
3917916,-2.61,4.74,2.4,4.09,9.36,13.7,16.8,15.7,17.16,7.09,0.16,0.62,TAV1957_CAT_CONUS.zip
3917918,-3.14,3.52,4.53,6.87,11.26,15.68,17.55,16.41,16.52,7.58,1.95,1.63,TAV1957_CAT_CONUS.zip
3917920,-3.37,3.14,5.26,7.8,11.99,16.52,18.06,16.85,16.38,7.82,2.45,1.97,TAV1957_CAT_CONUS.zip
3917922,-3.07,3.51,5.58,8.21,12.45,16.99,18.58,17.42,16.82,8.19,2.77,2.06,TAV1957_CAT_CONUS.zip
3917924,-2.96,3.63,5.72,8.38,12.64,17.2,18.81,17.66,17,8.34,2.9,2.1,TAV1957_CAT_CONUS.zip
3917926,-2.76,3.83,6.01,8.71,13.03,17.62,19.28,18.15,17.36,8.66,3.14,2.18,TAV1957_CAT_CONUS.zip
3917946,-2.37,4.22,6.62,9.43,13.86,18.55,20.25,19.02,18.06,9.18,3.65,2.39,TAV1957_CAT_CONUS.zip
3917948,-2.77,3.82,5.93,8.66,12.95,17.53,19.18,17.94,17.27,8.57,3.1,2.21,TAV1957_CAT_CONUS.zip
3917950,-2.64,3.94,6.14,8.89,13.2,17.84,19.48,18.24,17.5,8.76,3.26,2.25,TAV1957_CAT_CONUS.zip
948010046,-2.66,3.93,6.14,8.88,13.19,17.82,19.5,18.29,17.5,8.77,3.26,2.25,TAV1957_CAT_CONUS.zip
948010047,-2.72,3.87,6.05,8.78,13.09,17.69,19.36,18.16,17.4,8.69,3.19,2.22,TAV1957_CAT_CONUS.zip
948010048,-2.76,3.84,6.02,8.72,13.04,17.63,19.29,18.16,17.37,8.67,3.15,2.19,TAV1957_CAT_CONUS.zip
948010089,-3.01,3.58,5.66,8.31,12.55,17.1,18.71,17.55,16.92,8.27,2.85,2.09,TAV1957_CAT_CONUS.zip
948010091,-2.95,3.64,5.74,8.4,12.67,17.23,18.84,17.68,17.02,8.36,2.92,2.11,TAV1957_CAT_CONUS.zip
948010092,-2.82,3.77,5.9,8.61,12.9,17.47,19.12,17.89,17.21,8.53,3.07,2.19,TAV1957_CAT_CONUS.zip
948010095,-2.73,3.86,6.05,8.76,13.08,17.68,19.35,18.2,17.41,8.7,3.18,2.2,TAV1957_CAT_CONUS.zip
948010096,-2.78,3.81,5.95,8.68,12.98,17.55,19.21,17.97,17.28,8.58,3.11,2.21,TAV1957_CAT_CONUS.zip
