COMID,CAT_RUN_JAN1959,CAT_RUN_FEB1959,CAT_RUN_MAR1959,CAT_RUN_APR1959,CAT_RUN_MAY1959,CAT_RUN_JUN1959,CAT_RUN_JUL1959,CAT_RUN_AUG1959,CAT_RUN_SEP1959,CAT_RUN_OCT1959,CAT_RUN_NOV1959,CAT_RUN_DEC1959,filename
3917070,45.33,52.64,34.69,17.39,15.75,6.73,3.44,4.06,2.36,1.08,0.19,0.54,RUN1959_CAT_CONUS.zip
3917072,42.59,48.85,31.41,15.78,11.23,4.64,2.41,3.46,1.98,0.92,0.13,0.52,RUN1959_CAT_CONUS.zip
3917082,63.81,59.61,38.99,19.3,14.88,5.99,4.43,5.45,2.86,0.77,0.17,0.4,RUN1959_CAT_CONUS.zip
3917084,63.88,61.68,42.13,20.89,19.25,8.21,4.96,5.39,2.96,1,0.24,0.43,RUN1959_CAT_CONUS.zip
3917106,57.28,55.98,35.82,17.75,13.12,5.37,3.89,4.82,2.71,0.73,0.15,0.4,RUN1959_CAT_CONUS.zip
3917114,44.5,45.64,31.35,15.57,14.4,6.2,3.33,3.77,2.11,0.88,0.18,0.49,RUN1959_CAT_CONUS.zip
3917130,45.16,50.59,33.22,16.51,12.58,5.59,3.12,3.42,2.54,0.83,0.17,0.43,RUN1959_CAT_CONUS.zip
3917136,50.82,53.39,31.59,15.71,10.59,4.43,3.28,4.27,2.36,0.65,0.12,0.4,RUN1959_CAT_CONUS.zip
3917138,39.43,48.3,26.17,13.13,8.36,3.83,2.45,3.21,1.94,0.63,0.11,0.4,RUN1959_CAT_CONUS.zip
3917154,43.73,47.89,31.63,15.81,12.66,5.33,2.82,3.61,2.05,0.91,0.15,0.5,RUN1959_CAT_CONUS.zip
3917156,29.09,34.28,22.43,11.18,8.35,3.43,1.69,2.57,1.48,0.72,0.09,0.55,RUN1959_CAT_CONUS.zip
3917158,2.72,1.39,0.88,0.19,1.48,0.65,0.14,0.85,0.63,0.41,0.01,0.43,RUN1959_CAT_CONUS.zip
3917160,2.9,1.37,0.84,0.2,1.72,0.67,0.14,0.83,0.67,0.42,0.01,0.44,RUN1959_CAT_CONUS.zip
3917162,37.24,44.95,29.41,14.65,9.61,4.3,2.3,2.69,2.02,0.71,0.14,0.5,RUN1959_CAT_CONUS.zip
3917164,8.04,12.19,9.06,4.22,4.45,1.69,0.62,1.4,0.98,0.54,0.04,0.62,RUN1959_CAT_CONUS.zip
3917172,23.32,28.46,19.01,9.36,7.69,3.11,1.47,2.35,1.44,0.7,0.08,0.58,RUN1959_CAT_CONUS.zip
3917176,46.61,59.58,46.49,23.13,13.47,6.36,3.08,2.68,1.88,0.7,0.23,0.73,RUN1959_CAT_CONUS.zip
3917178,40.05,49.51,34.78,17.34,10.81,4.92,2.44,2.62,1.58,0.69,0.17,0.64,RUN1959_CAT_CONUS.zip
3917194,77.07,91.36,56.51,28.47,16.08,7.63,4.5,4.22,2.79,0.81,0.34,0.58,RUN1959_CAT_CONUS.zip
3917198,2.76,1.46,0.77,0.17,1.38,0.63,0.14,0.77,0.61,0.38,0,0.44,RUN1959_CAT_CONUS.zip
3917200,2.9,1.54,0.65,0.15,1.21,0.59,0.16,0.71,0.58,0.31,0,0.42,RUN1959_CAT_CONUS.zip
3917230,2.46,1,0.44,0.06,0.98,0.64,0.15,0.56,0.4,0.28,0,0.36,RUN1959_CAT_CONUS.zip
3917244,2.69,1.2,0.48,0.09,1.04,0.63,0.15,0.58,0.45,0.29,0,0.37,RUN1959_CAT_CONUS.zip
3917912,27.25,32.1,21.07,10.5,7.79,3.24,1.58,2.4,1.36,0.67,0.08,0.55,RUN1959_CAT_CONUS.zip
3917914,45.29,55.8,28.78,14.32,9.04,4.07,2.9,3.6,2.04,0.54,0.11,0.39,RUN1959_CAT_CONUS.zip
3917916,50.74,62.18,38.55,19.3,11.65,5.42,3.15,3.4,2.35,0.75,0.19,0.46,RUN1959_CAT_CONUS.zip
3917918,19.26,23.76,18.35,8.96,6.12,2.83,1.26,1.59,1.12,0.5,0.09,0.57,RUN1959_CAT_CONUS.zip
3917920,2.71,1.38,0.86,0.18,1.47,0.65,0.14,0.83,0.62,0.4,0.01,0.42,RUN1959_CAT_CONUS.zip
3917946,2.51,1,0.58,0.08,0.88,0.64,0.21,0.56,0.37,0.25,0,0.38,RUN1959_CAT_CONUS.zip
3917948,2.89,1.5,0.63,0.14,1.18,0.59,0.16,0.7,0.56,0.31,0,0.41,RUN1959_CAT_CONUS.zip
3917950,2.8,1.43,0.55,0.12,1.09,0.62,0.16,0.64,0.52,0.3,0,0.39,RUN1959_CAT_CONUS.zip
