COMID,CAT_PPT_JAN1946,CAT_PPT_FEB1946,CAT_PPT_MAR1946,CAT_PPT_APR1946,CAT_PPT_MAY1946,CAT_PPT_JUN1946,CAT_PPT_JUL1946,CAT_PPT_AUG1946,CAT_PPT_SEP1946,CAT_PPT_OCT1946,CAT_PPT_NOV1946,CAT_PPT_DEC1946,filename
3917070,102.75,63.27,46.59,17.03,50.14,29.68,15.23,0,15.12,48.91,144.56,59.89,PPT1946_CAT_CONUS.zip
3917072,100.75,60.4,44.28,16.6,49.25,28.45,13.83,0,15.26,47.27,138.72,60.18,PPT1946_CAT_CONUS.zip
3917082,95.94,67.86,46.83,13.66,46.43,21.03,26.39,0,18.93,41.03,128.88,54.73,PPT1946_CAT_CONUS.zip
3917084,96.9,72.75,48.48,13.99,45.4,25.63,24.38,0,17.2,42.78,134.78,54.88,PPT1946_CAT_CONUS.zip
3917100,62.16,18.94,16.46,10.55,27.61,30.22,5.48,0,5.54,37.76,70.59,32.71,PPT1946_CAT_CONUS.zip
3917106,90.4,61.33,43.9,13.74,44.05,20.8,24.92,0,18.08,39.5,125.75,52.26,PPT1946_CAT_CONUS.zip
3917114,84.89,56.21,45.21,13.87,41.48,28.61,16.86,0,13.67,45.18,135.11,53.47,PPT1946_CAT_CONUS.zip
3917130,81.16,53.67,39.38,13.05,39.82,24.77,21.05,0.04,15.06,39.85,128.75,50.93,PPT1946_CAT_CONUS.zip
3917136,83.03,51.23,42.27,15.5,39.56,18.51,22.53,0,17.16,35.2,117.33,47.43,PPT1946_CAT_CONUS.zip
3917138,72.16,38.43,38.98,17.51,33.07,18.1,18.46,0,15.02,30.79,109.36,41.13,PPT1946_CAT_CONUS.zip
3917154,94.61,59.07,44.74,15.51,46.18,28.52,15.17,0,14.66,46.41,137.35,57.51,PPT1946_CAT_CONUS.zip
3917156,83.72,44.59,42.85,14.7,42.61,28.83,11.17,0,12.44,47.24,134.41,55.05,PPT1946_CAT_CONUS.zip
3917158,60.25,21.95,24.69,10.99,27.98,28.08,6.21,0,6.12,36.31,74.71,33.91,PPT1946_CAT_CONUS.zip
3917160,66.73,24.25,24.36,11.82,29.45,29.36,6.53,0,7,35.54,78.31,38.87,PPT1946_CAT_CONUS.zip
3917162,75.58,44.84,41.55,13.75,37.79,25.42,16.54,0.11,13.2,41.99,132.51,53.1,PPT1946_CAT_CONUS.zip
3917164,83.21,32.52,41.75,13.92,37.4,29.37,8.11,0,8.47,41.52,107.83,49.43,PPT1946_CAT_CONUS.zip
3917172,90.14,44.75,43.5,15.08,42.58,28.83,10.74,0,11.48,44.18,123.1,54.06,PPT1946_CAT_CONUS.zip
3917176,78.96,52.74,57.94,17.75,33.27,24.84,12.56,0.24,9.71,39.5,140.53,64.42,PPT1946_CAT_CONUS.zip
3917178,77.59,46.2,53.68,16.52,35.36,27.25,11.48,0.3,10.43,44.42,141.81,61.3,PPT1946_CAT_CONUS.zip
3917194,90.49,67.99,69.82,21.66,30.75,19.17,19.71,0.74,12.43,34.34,143.17,73.33,PPT1946_CAT_CONUS.zip
3917198,58.17,20.34,21.33,10.73,26.93,27.96,6.32,0,5.74,35.03,72.4,32.15,PPT1946_CAT_CONUS.zip
3917200,50.76,17.91,19.23,10.35,24.39,25.8,6.58,0,4.97,32.74,68.06,27.94,PPT1946_CAT_CONUS.zip
3917222,59.16,22.39,25.04,10.91,27.19,26.64,6.86,0,5.72,35.29,76.8,32.82,PPT1946_CAT_CONUS.zip
3917230,44.31,16.86,8.8,9.88,21.98,28.79,4.62,0,4.8,32.75,54.39,22.94,PPT1946_CAT_CONUS.zip
3917244,44.02,16.94,10.23,9.85,22.34,28.2,4.95,0,4.86,32.63,56.94,24.21,PPT1946_CAT_CONUS.zip
3917266,48.12,16.39,17.72,10.23,23.73,25.78,6.32,0,4.88,32.18,64.99,26.73,PPT1946_CAT_CONUS.zip
3917912,76.93,40.49,42.4,14.16,40.22,28.68,10.6,0.01,11.79,47.28,134.89,53.67,PPT1946_CAT_CONUS.zip
3917914,72.06,40.66,36.56,12.89,34.07,16.73,19.75,0,14.24,28.65,106.22,42.66,PPT1946_CAT_CONUS.zip
3917916,78.89,49.39,46.28,17.28,34.84,20.57,19.83,0.22,14.68,34.89,127.04,52.52,PPT1946_CAT_CONUS.zip
3917918,68.72,34.41,39.18,13.81,30.65,26.58,8.9,0.09,7.74,37.34,103.51,46.83,PPT1946_CAT_CONUS.zip
3917920,60.04,21.62,24.06,10.95,27.89,28.22,6.16,0,6.1,36.18,74.16,33.75,PPT1946_CAT_CONUS.zip
3917922,58.25,17.77,16.2,10.55,26.98,30.06,5.55,0,5.84,35.21,67.8,31.91,PPT1946_CAT_CONUS.zip
3917924,55.08,15.33,13.77,10.43,26.5,30.56,5.29,0,5.84,34.93,64.02,30.11,PPT1946_CAT_CONUS.zip
3917926,48.58,9.83,9.17,10.24,25.83,31.6,4.64,0,5.73,36.43,56.43,25.59,PPT1946_CAT_CONUS.zip
3917946,46.8,25.63,13.16,9.91,21.55,26.98,5.8,0,4.26,31.96,58.19,22.07,PPT1946_CAT_CONUS.zip
3917948,48.81,16.83,18.19,10.26,23.89,25.74,6.4,0,4.89,32.32,65.88,27.04,PPT1946_CAT_CONUS.zip
3917950,45.15,13.68,13.67,10.14,23.26,27.39,5.81,0,4.92,32.47,60.61,25.85,PPT1946_CAT_CONUS.zip
948010046,44.21,12.25,11.71,10.07,23.05,27.58,5.33,0,4.88,32.74,57.78,25.04,PPT1946_CAT_CONUS.zip
948010047,46.5,13.18,13.26,10.16,23.87,27.81,5.52,0,5.06,33.33,60,25.74,PPT1946_CAT_CONUS.zip
948010048,48.58,9.83,9.17,10.24,25.83,31.61,4.64,0,5.73,36.44,56.43,25.59,PPT1946_CAT_CONUS.zip
948010089,56.42,16.97,15.37,10.48,26.5,29.92,5.56,0,5.8,34.31,66.25,31.14,PPT1946_CAT_CONUS.zip
948010091,54.47,15.74,14.53,10.42,26.17,29.87,5.46,0,5.72,34.49,64.53,29.88,PPT1946_CAT_CONUS.zip
948010092,49.88,16.51,17.22,10.28,24.31,26.65,6.15,0,5.07,32.63,65.25,27.66,PPT1946_CAT_CONUS.zip
948010095,47.31,10.35,9.65,10.19,25.07,30.6,4.78,0,5.5,35.48,56.56,25.39,PPT1946_CAT_CONUS.zip
948010096,48.47,16.34,17.49,10.24,23.86,26.02,6.26,0,4.92,32.29,64.92,26.92,PPT1946_CAT_CONUS.zip
