COMID,CAT_PPT_JAN1989,CAT_PPT_FEB1989,CAT_PPT_MAR1989,CAT_PPT_APR1989,CAT_PPT_MAY1989,CAT_PPT_JUN1989,CAT_PPT_JUL1989,CAT_PPT_AUG1989,CAT_PPT_SEP1989,CAT_PPT_OCT1989,CAT_PPT_NOV1989,CAT_PPT_DEC1989,filename
3917070,95.49,36.07,158.6,71.96,66.21,17.01,0.16,42.27,76.26,79.75,32.07,34.74,PPT1989_CAT_CONUS.zip
3917072,92.1,34,157.18,66.2,64.32,16.79,0.13,40.61,70.98,79.31,29.22,33.04,PPT1989_CAT_CONUS.zip
3917082,87.43,29.79,157.6,78.8,80.61,11.01,0.49,33.22,74.16,70.31,30.43,24.4,PPT1989_CAT_CONUS.zip
3917084,90.7,33.82,152.01,81.48,77.5,14.97,0.4,36.86,78.45,70.74,32.21,28.89,PPT1989_CAT_CONUS.zip
3917106,81.26,27.56,150.9,71.11,78.81,11.28,0.48,31.38,69.85,69.29,29.76,22.7,PPT1989_CAT_CONUS.zip
3917114,83.09,32.81,147.57,70.12,65.34,15.69,0.27,31.84,71.28,68.14,28.3,30.73,PPT1989_CAT_CONUS.zip
3917130,74.13,26.91,140.39,57.7,74.24,15.53,0.5,29.52,64.88,67.66,29.69,23.51,PPT1989_CAT_CONUS.zip
3917136,71.44,24.07,140.68,61.72,74.72,9.56,0.4,28.82,63.08,67.56,29.94,18.96,PPT1989_CAT_CONUS.zip
3917138,58.79,20.66,123.07,48.08,68.55,9.81,0.28,26.42,54.98,65.51,30.23,15.99,PPT1989_CAT_CONUS.zip
3917154,88.67,33.59,153.35,68.03,64.92,16.38,0.18,37.22,71.3,74.87,28.95,32.13,PPT1989_CAT_CONUS.zip
3917156,81.63,30.54,151.3,59.71,57.92,14.79,0.18,29.91,65.9,70.59,25.61,30.68,PPT1989_CAT_CONUS.zip
3917158,52.14,12.03,89.84,26.8,53.94,10.79,0.7,15.35,46.22,54.98,15.24,14.96,PPT1989_CAT_CONUS.zip
3917160,60.03,12.23,98.22,29.43,53.92,11.44,0.76,15.19,52.77,57.64,16.13,14.61,PPT1989_CAT_CONUS.zip
3917162,71.85,27.42,146.16,52.31,66.75,14.14,0.51,25.23,60.32,66.41,29.53,24.41,PPT1989_CAT_CONUS.zip
3917164,81.17,17.1,138.1,40.57,54.87,12.8,0.56,19.22,65.81,61.97,24.49,18.78,PPT1989_CAT_CONUS.zip
3917172,85.71,24.83,147.7,52.22,58.99,14.53,0.35,28.71,68.1,69.32,27.05,25.41,PPT1989_CAT_CONUS.zip
3917176,77.27,24.85,169.39,43.93,59.53,13.19,0.85,20.14,59.27,63.03,35.44,20.4,PPT1989_CAT_CONUS.zip
3917178,78.58,31.09,162.7,51.78,57.74,12.68,0.67,22.23,60.17,65,34.97,26.44,PPT1989_CAT_CONUS.zip
3917194,78.8,35.12,194.25,47.54,69.41,9.33,1.61,23.91,58.19,65.63,55.25,15.65,PPT1989_CAT_CONUS.zip
3917198,49.11,11.11,89.05,25.88,54.35,10.39,0.73,14.29,43.48,54.5,14.47,13.87,PPT1989_CAT_CONUS.zip
3917200,44.18,9.36,86.17,24.13,52.96,10.13,0.69,12.9,37.41,52.58,13.09,12.18,PPT1989_CAT_CONUS.zip
3917230,35.64,6.89,70.68,15.62,52.26,9.84,0.88,10.94,33.15,52.44,10.56,9.99,PPT1989_CAT_CONUS.zip
3917244,37.08,7.24,73.31,17.32,52.64,9.91,0.87,10.86,32.45,52.53,11.01,10.53,PPT1989_CAT_CONUS.zip
3917912,76.88,30.6,149.57,58.43,56.16,14.15,0.19,27.09,63.09,68.05,24.88,30.74,PPT1989_CAT_CONUS.zip
3917914,57.62,18.01,137.11,44,68,9.73,0.68,24.08,54.27,60.36,28.33,12.65,PPT1989_CAT_CONUS.zip
3917916,68.86,25.86,143.15,49.58,72.01,11.77,0.65,26.34,57.71,67.11,36.8,18.54,PPT1989_CAT_CONUS.zip
3917918,63.73,16.78,125.28,33.54,56.24,11.81,0.72,17.48,52.53,58.18,24.36,17.09,PPT1989_CAT_CONUS.zip
3917920,51.68,11.91,89.29,26.48,54.06,10.74,0.71,15.17,46.01,55.02,15.14,14.77,PPT1989_CAT_CONUS.zip
3917946,31.67,8.18,76.81,17.21,51.17,9.65,0.66,13.42,37.1,50.42,11.57,9.58,PPT1989_CAT_CONUS.zip
3917948,42.68,8.92,83.53,22.88,52.75,10.11,0.71,12.43,36.37,52.44,12.75,11.59,PPT1989_CAT_CONUS.zip
3917950,38.28,7.85,79.94,20.33,52.87,10.07,0.82,11.46,35.01,52.67,11.83,10.89,PPT1989_CAT_CONUS.zip
