COMID,CAT_PPT_JAN1998,CAT_PPT_FEB1998,CAT_PPT_MAR1998,CAT_PPT_APR1998,CAT_PPT_MAY1998,CAT_PPT_JUN1998,CAT_PPT_JUL1998,CAT_PPT_AUG1998,CAT_PPT_SEP1998,CAT_PPT_OCT1998,CAT_PPT_NOV1998,CAT_PPT_DEC1998,filename
3917194,176.41,164.58,89.58,56.58,115.95,57.01,14.93,0.68,17.27,39.39,218.45,54.18,PPT1998_CAT_CONUS.zip
3917198,144.1,124.2,57.14,30.32,96.91,38.19,8.44,0.11,14.36,33.96,166.54,46.42,PPT1998_CAT_CONUS.zip
3917200,129.73,122.43,54.22,20.37,95.81,37.92,6.89,0.02,14.17,33.19,158.03,44.88,PPT1998_CAT_CONUS.zip
3917222,146.24,131.06,61.1,32.87,98.1,38.16,8.74,0.16,14.48,33.63,171.26,46.35,PPT1998_CAT_CONUS.zip
3917230,109.1,89.6,29.4,14.43,102.21,35.15,2.36,0,13.24,32.04,133.91,42.76,PPT1998_CAT_CONUS.zip
3917244,109.88,99.97,34.02,15,100.87,35.98,1.18,0,13.88,32.3,137,42.67,PPT1998_CAT_CONUS.zip
3917266,124.79,118.35,53.99,17.88,95.12,37.57,6.43,0,14.06,33.23,157.21,44.44,PPT1998_CAT_CONUS.zip
3917912,192.11,116.64,92.23,57.93,111.2,48.48,12.13,0.65,17.05,41.79,211.16,61.34,PPT1998_CAT_CONUS.zip
3917914,128.4,143.88,66.18,41.09,98.94,56.56,17.31,0.68,15.85,31.59,183.24,45,PPT1998_CAT_CONUS.zip
3917916,163.09,137.41,80.58,50.97,105.75,54.44,14.92,0.67,16.74,37.84,209.66,52.35,PPT1998_CAT_CONUS.zip
3917918,164.45,127.81,78.7,48.01,103.45,40.56,10.11,0.38,15.1,36.86,193.74,50.74,PPT1998_CAT_CONUS.zip
3917920,148.83,125.95,62.9,36.13,97.5,37.59,9.14,0.18,14.43,34.2,176.68,46.65,PPT1998_CAT_CONUS.zip
3917922,142.78,112.77,52.67,27.8,95.61,38.34,8.08,0.07,14.18,34.61,161.07,47.2,PPT1998_CAT_CONUS.zip
3917924,138.51,108.65,46.51,24.02,95.69,38.45,7.45,0.03,14.07,34.67,152.83,46.27,PPT1998_CAT_CONUS.zip
3917926,131.36,97.98,32.72,16.17,96.72,38.21,5.84,0,13.78,34.71,134.76,44.73,PPT1998_CAT_CONUS.zip
3917946,112.8,91.73,37.76,16.37,104.1,33.31,1.81,0,12.38,29.82,145.86,42,PPT1998_CAT_CONUS.zip
3917948,126.09,119.63,54.09,18.53,95.32,37.66,6.55,0,14.09,33.2,157.44,44.54,PPT1998_CAT_CONUS.zip
3917950,118.35,111.62,42.59,16.9,96.91,37.27,3.68,0,14.12,32.85,146.96,43.48,PPT1998_CAT_CONUS.zip
948010046,116.16,106.67,38,15.63,97.14,37.17,1.88,0,14.04,32.98,141.66,43.35,PPT1998_CAT_CONUS.zip
948010047,122.39,108.89,42.44,16.52,96.35,37.53,4.3,0,13.99,33.43,145.61,44.02,PPT1998_CAT_CONUS.zip
948010048,131.36,97.98,32.72,16.17,96.73,38.21,5.84,0,13.78,34.72,134.76,44.73,PPT1998_CAT_CONUS.zip
948010089,139.55,112.41,50.96,25.79,95.35,38.45,7.83,0.03,14.16,34.55,158.3,46.58,PPT1998_CAT_CONUS.zip
948010091,137.04,110.49,48.18,23.58,95.56,38.34,7.39,0.02,14.09,34.47,154.33,46.1,PPT1998_CAT_CONUS.zip
948010092,127.92,117.08,53.34,19.55,95.16,37.75,6.72,0,14.08,33.51,157.44,44.89,PPT1998_CAT_CONUS.zip
948010095,127.08,99.87,33.61,15.95,96.9,37.92,4.66,0,13.84,34.25,136.09,44.33,PPT1998_CAT_CONUS.zip
948010096,125.39,117.83,53.55,18.24,95.16,37.6,6.42,0,14.06,33.29,156.99,44.53,PPT1998_CAT_CONUS.zip
