COMID,CAT_TAV_JAN1966,CAT_TAV_FEB1966,CAT_TAV_MAR1966,CAT_TAV_APR1966,CAT_TAV_MAY1966,CAT_TAV_JUN1966,CAT_TAV_JUL1966,CAT_TAV_AUG1966,CAT_TAV_SEP1966,CAT_TAV_OCT1966,CAT_TAV_NOV1966,CAT_TAV_DEC1966,filename
3917198,0.2,1.3,5.46,9.79,14.24,15.35,18.35,20.26,16.19,10.47,5.29,2.08,TAV1966_CAT_CONUS.zip
3917200,0.46,1.69,5.86,10.28,14.79,15.93,19.01,20.8,16.69,10.8,5.57,2.28,TAV1966_CAT_CONUS.zip
3917222,0.19,1.29,5.34,9.64,14.07,15.17,18.19,20.1,16.14,10.4,5.19,2.04,TAV1966_CAT_CONUS.zip
3917230,0.75,2.11,6.4,10.89,15.5,16.73,19.85,21.57,17.29,11.15,5.95,2.45,TAV1966_CAT_CONUS.zip
3917244,0.74,2.06,6.34,10.81,15.41,16.65,19.77,21.48,17.21,11.12,5.9,2.44,TAV1966_CAT_CONUS.zip
3917266,0.5,1.74,5.98,10.42,14.97,16.11,19.19,20.95,16.78,10.87,5.64,2.32,TAV1966_CAT_CONUS.zip
3917912,0.05,2.18,2.4,6.33,11.52,12.46,16.45,18.17,16.33,9.27,3.42,0.73,TAV1966_CAT_CONUS.zip
3917914,0.27,2.41,1.94,5.65,11.39,12.2,16.41,18.1,16.42,9.04,3,0.57,TAV1966_CAT_CONUS.zip
3917916,0.14,2.79,1.54,5.21,10.94,11.81,16.23,17.73,16.65,8.95,2.77,0.29,TAV1966_CAT_CONUS.zip
3917918,0.03,1.38,4.36,8.48,13.09,14.14,17.36,19.28,15.99,9.92,4.59,1.61,TAV1966_CAT_CONUS.zip
3917920,0.03,1,5.23,9.51,13.94,15.03,17.97,19.93,15.86,10.23,5.09,1.93,TAV1966_CAT_CONUS.zip
3917922,0.22,1.36,5.57,9.95,14.41,15.53,18.54,20.46,16.29,10.57,5.4,2.13,TAV1966_CAT_CONUS.zip
3917924,0.3,1.49,5.71,10.11,14.61,15.74,18.77,20.65,16.46,10.68,5.5,2.2,TAV1966_CAT_CONUS.zip
3917926,0.45,1.73,5.98,10.42,15,16.18,19.22,21.02,16.81,10.87,5.69,2.29,TAV1966_CAT_CONUS.zip
3917946,0.9,2.3,6.6,11.1,15.73,16.94,20.12,21.78,17.46,11.26,6.03,2.5,TAV1966_CAT_CONUS.zip
3917948,0.49,1.73,5.95,10.38,14.92,16.06,19.14,20.91,16.75,10.85,5.62,2.31,TAV1966_CAT_CONUS.zip
3917950,0.61,1.88,6.14,10.6,15.17,16.36,19.45,21.2,16.98,10.99,5.76,2.38,TAV1966_CAT_CONUS.zip
948010046,0.59,1.87,6.13,10.6,15.17,16.35,19.45,21.21,16.97,10.98,5.76,2.38,TAV1966_CAT_CONUS.zip
948010047,0.53,1.79,6.04,10.5,15.06,16.23,19.31,21.08,16.87,10.92,5.7,2.34,TAV1966_CAT_CONUS.zip
948010048,0.46,1.74,5.99,10.43,15.01,16.19,19.23,21.03,16.82,10.88,5.7,2.3,TAV1966_CAT_CONUS.zip
948010089,0.27,1.44,5.65,10.04,14.52,15.64,18.67,20.57,16.39,10.63,5.46,2.18,TAV1966_CAT_CONUS.zip
948010091,0.32,1.51,5.73,10.14,14.64,15.77,18.8,20.67,16.49,10.69,5.51,2.21,TAV1966_CAT_CONUS.zip
948010092,0.45,1.67,5.91,10.34,14.87,16.01,19.07,20.86,16.69,10.82,5.6,2.29,TAV1966_CAT_CONUS.zip
948010095,0.49,1.77,6.03,10.48,15.06,16.24,19.29,21.08,16.86,10.91,5.72,2.32,TAV1966_CAT_CONUS.zip
948010096,0.49,1.72,5.96,10.4,14.95,16.09,19.16,20.93,16.76,10.86,5.63,2.31,TAV1966_CAT_CONUS.zip
