COMID,CAT_RUN_JAN1956,CAT_RUN_FEB1956,CAT_RUN_MAR1956,CAT_RUN_APR1956,CAT_RUN_MAY1956,CAT_RUN_JUN1956,CAT_RUN_JUL1956,CAT_RUN_AUG1956,CAT_RUN_SEP1956,CAT_RUN_OCT1956,CAT_RUN_NOV1956,CAT_RUN_DEC1956,filename
3917070,118.4,107.56,81.24,79.02,86.92,42.17,21.42,10.46,6.09,9.19,2.18,26.48,RUN1956_CAT_CONUS.zip
3917072,119.72,107.85,83.04,78.46,71.21,34.44,17.46,8.52,5.12,7.84,1.32,24.05,RUN1956_CAT_CONUS.zip
3917082,115.26,102.75,72.04,84.19,102.46,50.21,25.05,12.77,7.34,10.36,2.58,18.18,RUN1956_CAT_CONUS.zip
3917084,114.63,102.57,70.9,81.88,117.16,57.34,28.81,14.41,8.07,15.51,5.16,25.84,RUN1956_CAT_CONUS.zip
3917106,114.81,100.9,72.47,74.39,86.46,42.3,21.13,10.73,6.27,9.13,2.03,14.91,RUN1956_CAT_CONUS.zip
3917114,113.23,98.09,75.29,62.82,79.08,38.55,19.53,9.59,5.57,12.36,3.64,17.04,RUN1956_CAT_CONUS.zip
3917130,113.5,97.6,74.08,54.96,64.27,31.29,15.86,7.75,4.67,9.41,2.23,9.19,RUN1956_CAT_CONUS.zip
3917136,114.96,98.92,72.07,62.43,66.4,32.35,16.09,8.19,4.93,7.53,1.41,14.36,RUN1956_CAT_CONUS.zip
3917138,114.37,95.45,71.8,43.13,40.83,19.62,9.77,4.85,3.13,6.95,1.34,14.14,RUN1956_CAT_CONUS.zip
3917154,117.11,104,79.82,72.5,75.27,36.53,18.51,9.06,5.36,9.76,2.31,21.48,RUN1956_CAT_CONUS.zip
3917156,116.03,99.43,82.26,57.35,46.77,22.57,11.56,5.56,3.54,6.87,0.87,10.56,RUN1956_CAT_CONUS.zip
3917158,106.97,83.15,41.14,20.7,13.15,6.28,3.16,1.6,1.35,5.5,0.3,0.76,RUN1956_CAT_CONUS.zip
3917160,115.65,87.79,52.65,26.46,16.42,7.74,4.05,1.96,1.55,5.84,0.34,0.85,RUN1956_CAT_CONUS.zip
3917162,114.06,96.31,77.98,46.99,44.24,21.48,10.97,5.3,3.4,6.59,0.84,1.95,RUN1956_CAT_CONUS.zip
3917164,121.19,99.83,77.34,49.65,37.62,18.03,9.42,4.49,2.9,6.88,0.74,3.77,RUN1956_CAT_CONUS.zip
3917172,120.04,103.24,80.62,61.92,52.61,25.36,13.02,6.29,3.88,7.32,1.03,12.48,RUN1956_CAT_CONUS.zip
3917176,123.14,104.34,78.73,57.86,59.77,29.36,14.92,7.33,4.32,7.3,1.12,1.24,RUN1956_CAT_CONUS.zip
3917178,117.84,99.7,80.52,51.01,50.98,24.9,12.69,6.2,3.81,6.91,1,1.29,RUN1956_CAT_CONUS.zip
3917194,124.31,110.94,80.51,78.45,75.66,37.07,18.53,9.33,5.5,7.7,1.71,4.88,RUN1956_CAT_CONUS.zip
3917198,100.06,81.51,40.25,20.26,12.7,6.14,3.09,1.56,1.32,5.41,0.28,0.74,RUN1956_CAT_CONUS.zip
3917200,80.47,72.33,35.6,17.94,11.14,5.52,2.75,1.4,1.22,5.08,0.25,0.66,RUN1956_CAT_CONUS.zip
3917230,65.87,60.02,29.43,14.8,9.37,4.73,2.25,1.21,1.16,5.18,0.19,0.54,RUN1956_CAT_CONUS.zip
3917244,68.23,61.93,30.39,15.29,9.63,4.86,2.33,1.24,1.16,5.13,0.2,0.57,RUN1956_CAT_CONUS.zip
3917912,113.9,96.14,81.31,49.84,38.94,18.79,9.65,4.63,3.04,6.49,0.72,6.35,RUN1956_CAT_CONUS.zip
3917914,114.64,96.46,69.22,38.82,30.56,14.61,7.23,3.7,2.65,5.73,0.76,8.67,RUN1956_CAT_CONUS.zip
3917916,116.89,99.72,75.12,50.95,56.25,27.35,13.74,6.79,4.15,7.27,1.38,8.46,RUN1956_CAT_CONUS.zip
3917918,114.83,93.34,60.64,37.38,32.06,15.61,7.95,3.92,2.55,6.24,0.63,0.96,RUN1956_CAT_CONUS.zip
3917920,106.43,82.9,41.01,20.63,13.1,6.26,3.14,1.59,1.34,5.5,0.29,0.75,RUN1956_CAT_CONUS.zip
3917946,75.56,68.72,33.77,16.97,10.38,5.2,2.58,1.37,1.28,5.1,0.22,0.49,RUN1956_CAT_CONUS.zip
3917948,76.28,69.37,34.13,17.19,10.71,5.33,2.64,1.35,1.2,5.04,0.24,0.63,RUN1956_CAT_CONUS.zip
3917950,69.12,64.23,31.54,15.89,9.99,5.01,2.44,1.28,1.17,5.09,0.22,0.59,RUN1956_CAT_CONUS.zip
