COMID,CAT_RUN_JAN2008,CAT_RUN_FEB2008,CAT_RUN_MAR2008,CAT_RUN_APR2008,CAT_RUN_MAY2008,CAT_RUN_JUN2008,CAT_RUN_JUL2008,CAT_RUN_AUG2008,CAT_RUN_SEP2008,CAT_RUN_OCT2008,CAT_RUN_NOV2008,CAT_RUN_DEC2008,filename
3917172,26.87,37.96,44.23,23.42,14.98,6.54,3.29,1.9,0.77,1.6,2.99,1.31,RUN2008_CAT_CONUS.zip
3917176,23.45,30.51,36.16,18.6,11.33,4.84,2.49,1.39,0.56,1.16,2.55,1.35,RUN2008_CAT_CONUS.zip
3917178,21.66,35.67,35.94,22.86,16.18,7.28,3.57,1.99,0.86,1.28,2.49,1.27,RUN2008_CAT_CONUS.zip
3917194,19.52,39.98,49.81,31.99,22.6,10.44,5.26,2.73,1.25,1.44,2.24,1.5,RUN2008_CAT_CONUS.zip
3917198,37.55,28.93,15.74,8.27,5.68,2.17,1.16,0.79,0.23,0.89,2.43,1.66,RUN2008_CAT_CONUS.zip
3917200,22.97,15.27,8.81,4.73,3.84,1.32,0.71,0.55,0.12,0.6,2.1,1.17,RUN2008_CAT_CONUS.zip
3917222,39.45,34.47,19.65,10.13,6.61,2.61,1.38,0.89,0.29,0.97,2.51,1.7,RUN2008_CAT_CONUS.zip
3917230,3.17,3.18,1.96,1.16,2.05,0.77,0.16,0.34,0.01,0.26,1.73,0.57,RUN2008_CAT_CONUS.zip
3917244,1.1,0.71,0.79,0.58,1.75,0.58,0.14,0.33,0,0.26,1.75,0.59,RUN2008_CAT_CONUS.zip
3917266,17.42,9.46,5.2,2.94,2.94,0.9,0.49,0.46,0.07,0.51,2,0.98,RUN2008_CAT_CONUS.zip
3917912,22.29,43.06,43.86,22.73,14.19,6.24,3.04,1.78,0.73,1.32,2.55,1.19,RUN2008_CAT_CONUS.zip
3917914,30.81,52.73,48.5,24.83,15.87,6.95,3.4,1.9,0.86,1.21,2.16,1.84,RUN2008_CAT_CONUS.zip
3917916,23.93,45.41,56.11,32.02,20.79,9.49,4.62,2.54,1.14,1.39,2.32,2.46,RUN2008_CAT_CONUS.zip
3917918,34.64,34.48,27.57,14.15,8.84,3.65,1.9,1.13,0.41,1.12,2.64,1.59,RUN2008_CAT_CONUS.zip
3917920,41.58,35.93,18.63,9.73,6.43,2.52,1.34,0.9,0.28,1.03,2.59,1.76,RUN2008_CAT_CONUS.zip
3917922,34.79,20.77,10.79,5.9,4.51,1.62,0.88,0.65,0.15,0.78,2.33,1.61,RUN2008_CAT_CONUS.zip
3917924,28.55,15.41,8.06,4.52,3.8,1.33,0.69,0.57,0.11,0.67,2.2,1.46,RUN2008_CAT_CONUS.zip
3917926,11.37,5.57,3.08,1.95,2.48,0.87,0.3,0.43,0.04,0.45,1.94,1.06,RUN2008_CAT_CONUS.zip
3917946,12.16,13.45,7.06,3.71,3.4,1.2,0.47,0.41,0.09,0.43,1.84,0.71,RUN2008_CAT_CONUS.zip
3917948,18.9,11.09,6.23,3.44,3.19,1.02,0.55,0.48,0.08,0.53,2.02,1.03,RUN2008_CAT_CONUS.zip
3917950,7.89,4.64,2.76,1.65,2.29,0.72,0.3,0.38,0.03,0.38,1.83,0.75,RUN2008_CAT_CONUS.zip
948010046,2.7,1.54,1.18,0.84,1.88,0.61,0.2,0.34,0,0.32,1.73,0.65,RUN2008_CAT_CONUS.zip
948010047,9.66,5.15,2.98,1.8,2.37,0.76,0.32,0.4,0.03,0.41,1.87,0.85,RUN2008_CAT_CONUS.zip
948010048,11.37,5.57,3.08,1.95,2.48,0.87,0.3,0.43,0.04,0.45,1.94,1.06,RUN2008_CAT_CONUS.zip
948010089,32.62,17.78,9.27,5.13,4.11,1.43,0.78,0.6,0.13,0.73,2.26,1.54,RUN2008_CAT_CONUS.zip
948010091,27.92,15.11,7.93,4.43,3.75,1.3,0.68,0.56,0.11,0.66,2.19,1.42,RUN2008_CAT_CONUS.zip
948010092,20.64,11.22,6.06,3.4,3.18,1.01,0.55,0.49,0.08,0.55,2.05,1.09,RUN2008_CAT_CONUS.zip
948010095,8.65,4.27,2.46,1.59,2.29,0.79,0.26,0.4,0.02,0.41,1.87,0.94,RUN2008_CAT_CONUS.zip
948010096,17.94,9.74,5.33,3.01,2.98,0.92,0.5,0.46,0.07,0.51,2,1,RUN2008_CAT_CONUS.zip
