COMID,CAT_RUN_JAN2009,CAT_RUN_FEB2009,CAT_RUN_MAR2009,CAT_RUN_APR2009,CAT_RUN_MAY2009,CAT_RUN_JUN2009,CAT_RUN_JUL2009,CAT_RUN_AUG2009,CAT_RUN_SEP2009,CAT_RUN_OCT2009,CAT_RUN_NOV2009,CAT_RUN_DEC2009,filename
3917070,20.96,23.92,44.88,22.71,23.58,12.07,4.91,2.87,1.31,2.85,1.64,0.53,RUN2009_CAT_CONUS.zip
3917072,18.02,22.16,43.12,21.54,21.38,10.97,4.38,2.62,1.17,2.75,1.59,0.51,RUN2009_CAT_CONUS.zip
3917082,7.72,20.66,35.71,17.9,23.36,12.23,4.93,2.71,1.3,2.46,1.35,0.63,RUN2009_CAT_CONUS.zip
3917084,20.32,25.69,41.99,21.01,21.49,11.29,4.46,2.49,1.19,2.61,1.49,1.61,RUN2009_CAT_CONUS.zip
3917100,1.03,1.15,1.69,1.07,3.02,2.67,0.15,0.38,0.08,1.14,1.32,0.56,RUN2009_CAT_CONUS.zip
3917106,6.65,18.97,32.97,16.54,20.14,10.65,4.15,2.34,1.1,2.25,1.31,0.54,RUN2009_CAT_CONUS.zip
3917114,15.33,16.09,30.74,15.39,14.05,7.64,2.73,1.6,0.73,2.19,1.45,1.12,RUN2009_CAT_CONUS.zip
3917130,9.43,16.34,29.43,14.82,12.25,6.73,2.24,1.44,0.61,1.91,1.35,0.77,RUN2009_CAT_CONUS.zip
3917136,6.73,17.93,29.99,14.97,16.71,8.99,3.33,1.94,0.88,1.98,1.22,0.37,RUN2009_CAT_CONUS.zip
3917138,10.62,17.55,27.62,13.72,10.34,5.87,1.79,1.2,0.49,1.63,1.17,0.4,RUN2009_CAT_CONUS.zip
3917154,17.17,19.95,38.44,19.22,18.56,9.69,3.75,2.22,1,2.53,1.53,0.76,RUN2009_CAT_CONUS.zip
3917156,7.75,9.71,24.88,12.47,12.26,6.69,2.3,1.44,0.62,2.04,1.42,0.49,RUN2009_CAT_CONUS.zip
3917158,1.33,5.76,13.17,6.71,5.95,3.98,0.86,0.75,0.27,1.59,1.5,0.68,RUN2009_CAT_CONUS.zip
3917160,1.46,9.88,18.53,9.27,7.29,4.61,1.17,0.91,0.35,1.74,1.67,0.58,RUN2009_CAT_CONUS.zip
3917162,2.56,7.84,18.52,9.38,8.33,4.83,1.35,0.96,0.37,1.61,1.27,0.46,RUN2009_CAT_CONUS.zip
3917164,1.34,6.74,21.99,10.92,8.35,5.06,1.38,1.02,0.4,1.78,1.6,0.58,RUN2009_CAT_CONUS.zip
3917172,8.68,13.19,30.94,15.43,14.03,7.64,2.69,1.71,0.73,2.19,1.59,0.54,RUN2009_CAT_CONUS.zip
3917176,1.14,4.06,12.62,6.31,6.29,3.94,0.84,0.73,0.25,1.51,1.39,0.5,RUN2009_CAT_CONUS.zip
3917178,1.05,2.07,11.06,5.6,6.8,4.13,1.02,0.75,0.28,1.55,1.31,0.47,RUN2009_CAT_CONUS.zip
3917194,3.22,5.47,16.13,8.01,9.14,5.11,1.42,1.02,0.38,1.55,1.1,0.37,RUN2009_CAT_CONUS.zip
3917198,1.13,2.99,8.21,4.25,4.52,3.42,0.55,0.59,0.18,1.34,1.37,0.59,RUN2009_CAT_CONUS.zip
3917200,0.84,1.16,3.62,1.83,2.71,2.86,0.28,0.44,0.07,1.01,1.09,0.44,RUN2009_CAT_CONUS.zip
3917222,1.19,3.83,11.85,6.01,5.38,3.82,0.77,0.7,0.23,1.46,1.45,0.61,RUN2009_CAT_CONUS.zip
3917230,0.57,1.08,1.49,0.61,1.64,2.92,0.4,0.37,0.01,0.44,0.81,0.28,RUN2009_CAT_CONUS.zip
3917244,0.59,1.08,1.58,0.63,1.64,2.79,0.31,0.37,0.01,0.46,0.8,0.29,RUN2009_CAT_CONUS.zip
3917266,0.77,1.12,1.68,0.84,2.06,2.64,0.17,0.39,0.03,0.9,0.99,0.4,RUN2009_CAT_CONUS.zip
3917912,4.86,5.81,18.56,9.35,9.48,5.38,1.68,1.08,0.45,1.82,1.35,0.48,RUN2009_CAT_CONUS.zip
3917914,6.41,14.86,25.37,12.46,10.07,5.73,1.73,1.15,0.46,1.59,1.1,0.38,RUN2009_CAT_CONUS.zip
3917916,6.98,14.1,23.73,11.89,10.19,5.73,1.73,1.19,0.47,1.63,1.2,0.42,RUN2009_CAT_CONUS.zip
3917918,1.27,5.52,14.34,7.2,6.42,4.12,0.93,0.78,0.28,1.57,1.48,0.59,RUN2009_CAT_CONUS.zip
3917920,1.3,5.45,12.41,6.34,5.75,3.89,0.81,0.72,0.25,1.55,1.48,0.67,RUN2009_CAT_CONUS.zip
3917922,1.04,1.52,2.61,1.54,3.22,2.8,0.22,0.41,0.09,1.14,1.28,0.56,RUN2009_CAT_CONUS.zip
3917924,0.96,1.1,1.58,1.02,2.86,2.74,0.16,0.37,0.06,1.04,1.17,0.51,RUN2009_CAT_CONUS.zip
3917926,0.78,0.97,1.35,0.85,2.52,2.88,0.14,0.38,0.03,0.88,0.95,0.41,RUN2009_CAT_CONUS.zip
3917946,0.69,1.36,1.68,0.61,1.66,2.94,0.43,0.37,0.01,0.66,1.03,0.31,RUN2009_CAT_CONUS.zip
3917948,0.79,1.13,2.25,1.13,2.24,2.7,0.2,0.4,0.04,0.93,1.01,0.41,RUN2009_CAT_CONUS.zip
3917950,0.66,1.09,1.6,0.74,1.84,2.71,0.17,0.38,0.02,0.68,0.86,0.34,RUN2009_CAT_CONUS.zip
948010046,0.58,1.04,1.51,0.68,1.75,2.74,0.17,0.38,0.02,0.57,0.78,0.31,RUN2009_CAT_CONUS.zip
948010047,0.68,1.05,1.53,0.77,2.02,2.74,0.16,0.38,0.02,0.75,0.89,0.36,RUN2009_CAT_CONUS.zip
948010048,0.78,0.97,1.35,0.85,2.52,2.89,0.14,0.38,0.03,0.88,0.95,0.41,RUN2009_CAT_CONUS.zip
948010089,1,1.13,1.66,1.06,2.9,2.69,0.17,0.38,0.07,1.08,1.23,0.53,RUN2009_CAT_CONUS.zip
948010091,0.94,1.1,1.61,1,2.77,2.72,0.16,0.38,0.06,1.03,1.16,0.5,RUN2009_CAT_CONUS.zip
948010092,0.81,1.12,1.67,0.88,2.23,2.65,0.17,0.38,0.03,0.93,1.04,0.42,RUN2009_CAT_CONUS.zip
948010095,0.72,0.98,1.38,0.8,2.3,2.85,0.14,0.37,0.02,0.78,0.89,0.38,RUN2009_CAT_CONUS.zip
948010096,0.77,1.11,1.67,0.84,2.09,2.64,0.17,0.38,0.03,0.9,0.99,0.4,RUN2009_CAT_CONUS.zip
