COMID,CAT_PPT_JAN1983,CAT_PPT_FEB1983,CAT_PPT_MAR1983,CAT_PPT_APR1983,CAT_PPT_MAY1983,CAT_PPT_JUN1983,CAT_PPT_JUL1983,CAT_PPT_AUG1983,CAT_PPT_SEP1983,CAT_PPT_OCT1983,CAT_PPT_NOV1983,CAT_PPT_DEC1983,filename
3917164,95.18,163.53,103.16,24.52,19.5,21.3,5.51,75.86,16.74,27.71,170.49,211.33,PPT1983_CAT_CONUS.zip
3917172,103.72,169.34,116.17,30.54,22.24,25.62,6.42,81.72,19.22,31.14,207.69,225.5,PPT1983_CAT_CONUS.zip
3917176,163.41,182.71,159.89,48.76,15.7,19.12,4.01,52.64,15.85,32.54,194.82,223.45,PPT1983_CAT_CONUS.zip
3917178,141.95,169.87,135.93,40.53,17.2,21.41,4.86,53.75,15.54,32.3,201.94,218.82,PPT1983_CAT_CONUS.zip
3917194,192.68,177.25,215.34,66.34,12.41,19.5,4.77,45.13,19.44,40.36,224.62,232.94,PPT1983_CAT_CONUS.zip
3917198,83.77,94.74,85.9,17.51,14.04,14.59,2.89,36.37,14.93,23.12,111.18,173.71,PPT1983_CAT_CONUS.zip
3917200,81.39,87.98,82.24,18.96,12.11,12.55,2.84,32.74,14.44,22.54,104.17,156.56,PPT1983_CAT_CONUS.zip
3917222,87.78,100.12,88.75,19.52,13.85,14.62,3.11,38.28,14.72,22.59,116.07,173.66,PPT1983_CAT_CONUS.zip
3917230,56.3,79.31,64.71,8.6,11.78,11.22,2.13,27.74,13.84,23,87.11,139.25,PPT1983_CAT_CONUS.zip
3917244,65.06,75.34,68.84,10.91,11.94,11.47,2.23,27.39,13.96,23.15,87.18,141.19,PPT1983_CAT_CONUS.zip
3917266,77.85,84.56,79.77,18.31,11.84,12.18,2.7,31.6,14.38,22.69,99.38,152.26,PPT1983_CAT_CONUS.zip
3917912,112.42,157.18,108.98,29.61,20.5,24.68,5.91,61.64,16.37,30.55,207.59,215.84,PPT1983_CAT_CONUS.zip
3917914,128.56,131.3,142.32,36.54,12.11,17.03,5.24,40.91,18.04,28.2,164.56,207.14,PPT1983_CAT_CONUS.zip
3917916,137.13,147.48,154.31,48.38,15.61,18.99,5.12,45.99,17.62,35.9,192.24,224.65,PPT1983_CAT_CONUS.zip
3917918,112.92,138.99,114.61,30.02,15.06,17.37,3.38,47.32,15.22,26.81,144.81,198.38,PPT1983_CAT_CONUS.zip
3917920,83.85,97.78,87.87,17.19,14.97,15.43,2.91,38.57,14.99,23.17,113.11,178.94,PPT1983_CAT_CONUS.zip
3917922,76.6,90.41,80.38,14.66,14.47,14.91,2.64,35.04,15.31,24.32,104.87,176.49,PPT1983_CAT_CONUS.zip
3917924,74.74,86.87,78.28,13.18,14.09,14.59,2.51,32.77,15.2,24.47,101.28,173.35,PPT1983_CAT_CONUS.zip
3917926,68.65,81.03,71.71,9.58,13.68,14.14,2.41,28.24,15.03,25.28,94.5,168.47,PPT1983_CAT_CONUS.zip
3917946,55.47,80.78,73.25,9.26,11.6,10.12,2.39,34.41,13.32,20.83,92.29,140.84,PPT1983_CAT_CONUS.zip
3917948,78.91,85.53,80.49,18.54,11.89,12.26,2.74,31.91,14.39,22.63,100.76,153.31,PPT1983_CAT_CONUS.zip
3917950,73.85,80.04,74.78,14.45,11.97,12,2.5,28.71,14.19,23.19,95.03,148.41,PPT1983_CAT_CONUS.zip
948010046,70.39,77.69,71.07,12.37,12.03,11.88,2.35,28.52,14.18,23.26,92,146.7,PPT1983_CAT_CONUS.zip
948010047,72.62,80.79,74.23,13.84,12.31,12.46,2.48,29.53,14.43,23.49,95.09,153.25,PPT1983_CAT_CONUS.zip
948010048,68.65,81.03,71.71,9.58,13.68,14.14,2.41,28.24,15.03,25.29,94.5,168.47,PPT1983_CAT_CONUS.zip
948010089,76.71,88.36,80.27,14.58,14.04,14.55,2.56,33.97,15.19,24.11,103.08,173.2,PPT1983_CAT_CONUS.zip
948010091,75.47,86.85,78.81,14.05,13.81,14.29,2.54,32.84,15.1,24.19,101.37,170.78,PPT1983_CAT_CONUS.zip
948010092,77.61,85.36,79.87,17.51,12.3,12.68,2.67,32.1,14.55,22.99,100.16,156.7,PPT1983_CAT_CONUS.zip
948010095,68.85,79.95,71.26,10.13,13.25,13.53,2.38,28.21,14.8,24.77,93.6,162.55,PPT1983_CAT_CONUS.zip
948010096,77.66,84.63,79.64,18.01,11.95,12.29,2.68,31.66,14.41,22.77,99.44,153.23,PPT1983_CAT_CONUS.zip
