COMID,CAT_TAV_JAN2013,CAT_TAV_FEB2013,CAT_TAV_MAR2013,CAT_TAV_APR2013,CAT_TAV_MAY2013,CAT_TAV_JUN2013,CAT_TAV_JUL2013,CAT_TAV_AUG2013,CAT_TAV_SEP2013,CAT_TAV_OCT2013,CAT_TAV_NOV2013,CAT_TAV_DEC2013,filename
3917070,-0.54,0.46,3.51,5.61,9.43,14.14,21.29,17.89,13.79,8.21,4.38,0.38,TAV2013_CAT_CONUS.zip
3917072,-0.5,0.59,3.7,5.76,9.6,14.32,21.48,18.08,13.96,8.36,4.48,0.38,TAV2013_CAT_CONUS.zip
3917082,-1.16,-0.53,2.16,4.55,8.43,13.24,20.45,16.88,12.83,7.5,3.73,-0.26,TAV2013_CAT_CONUS.zip
3917084,-0.94,-0.03,2.81,4.99,8.92,13.69,20.76,17.27,13.27,7.8,4.08,0.04,TAV2013_CAT_CONUS.zip
3917106,-0.88,-0.02,2.77,5.1,8.97,13.78,20.94,17.39,13.32,7.9,4.17,-0.02,TAV2013_CAT_CONUS.zip
3917114,-0.26,1.24,4.37,6.49,10.41,15.14,21.96,18.57,14.57,8.76,5.1,0.43,TAV2013_CAT_CONUS.zip
3917130,-0.27,1.21,4.33,6.41,10.31,15.06,21.94,18.49,14.43,8.72,5.16,0.56,TAV2013_CAT_CONUS.zip
3917136,-0.5,0.61,3.5,5.77,9.63,14.44,21.66,18.11,13.99,8.49,4.74,0.29,TAV2013_CAT_CONUS.zip
3917138,0.16,1.79,4.91,7,10.86,15.65,22.8,19.31,15.16,9.45,5.75,0.91,TAV2013_CAT_CONUS.zip
3917154,-0.41,0.83,3.95,6.03,9.9,14.62,21.65,18.25,14.18,8.5,4.71,0.39,TAV2013_CAT_CONUS.zip
3917156,0.03,1.68,4.94,7.08,10.95,15.66,22.52,19.18,15.09,9.19,5.43,0.56,TAV2013_CAT_CONUS.zip
3917158,0.2,3.05,7.07,9.69,13.75,18.36,24.23,20.86,16.88,9.92,6.58,0.21,TAV2013_CAT_CONUS.zip
3917160,0.42,3.07,6.94,9.45,13.44,18.1,24.09,20.77,16.71,10.04,6.62,0.41,TAV2013_CAT_CONUS.zip
3917162,0.01,1.71,4.92,7.07,10.95,15.69,22.47,19.05,14.99,9.13,5.56,0.64,TAV2013_CAT_CONUS.zip
3917164,0.42,2.7,6.36,8.5,12.44,17.1,23.7,20.42,16.29,9.97,6.23,0.61,TAV2013_CAT_CONUS.zip
3917172,0.03,1.78,5.18,7.29,11.19,15.87,22.72,19.37,15.26,9.26,5.48,0.53,TAV2013_CAT_CONUS.zip
3917176,0.17,2.05,5.45,7.79,11.68,16.35,22.85,19.43,15.41,9.34,5.78,0.5,TAV2013_CAT_CONUS.zip
3917178,0.13,1.93,5.24,7.5,11.38,16.08,22.7,19.31,15.3,9.27,5.69,0.53,TAV2013_CAT_CONUS.zip
3917194,-0.51,0.74,3.76,5.71,9.63,14.38,21.59,17.99,14,8.36,4.75,0.33,TAV2013_CAT_CONUS.zip
3917198,0.04,2.98,7.11,9.76,13.84,18.45,24.29,20.97,17.01,9.88,6.45,-0.01,TAV2013_CAT_CONUS.zip
3917200,-0.36,2.75,7.12,9.85,14.01,18.55,24.4,21.21,17.16,9.65,6.15,-0.45,TAV2013_CAT_CONUS.zip
3917212,0.2,2.32,5.86,8.2,12.12,16.81,23.2,19.78,15.77,9.56,5.99,0.37,TAV2013_CAT_CONUS.zip
3917214,0.05,2.9,7,9.56,13.63,18.24,24.17,20.87,16.88,9.86,6.4,-0.03,TAV2013_CAT_CONUS.zip
3917218,-0.02,2.89,7.08,9.72,13.82,18.4,24.23,20.94,16.96,9.79,6.38,-0.11,TAV2013_CAT_CONUS.zip
3917220,-0.08,2.86,7.09,9.73,13.84,18.42,24.24,20.97,16.98,9.77,6.34,-0.19,TAV2013_CAT_CONUS.zip
3917228,-0.08,2.86,7.09,9.73,13.84,18.42,24.24,20.97,16.98,9.77,6.34,-0.19,TAV2013_CAT_CONUS.zip
3917230,-0.59,2.7,7.14,10.02,14.25,18.79,24.8,21.51,17.49,9.68,6.27,-0.95,TAV2013_CAT_CONUS.zip
3917244,-0.61,2.73,7.2,10.05,14.28,18.83,24.76,21.6,17.51,9.69,6.22,-1,TAV2013_CAT_CONUS.zip
3917250,0.16,2.14,5.57,7.86,11.74,16.45,22.96,19.52,15.51,9.46,5.83,0.36,TAV2013_CAT_CONUS.zip
