COMID,CAT_RUN_JAN1962,CAT_RUN_FEB1962,CAT_RUN_MAR1962,CAT_RUN_APR1962,CAT_RUN_MAY1962,CAT_RUN_JUN1962,CAT_RUN_JUL1962,CAT_RUN_AUG1962,CAT_RUN_SEP1962,CAT_RUN_OCT1962,CAT_RUN_NOV1962,CAT_RUN_DEC1962,filename
3917070,39.87,88.21,58.1,35.52,32.93,14.64,7.36,4.95,2.65,79.92,90.05,95.9,RUN1962_CAT_CONUS.zip
3917072,39.35,84.89,54.13,27.88,28.57,12.4,6.24,4.38,2.33,77.27,87.25,94.75,RUN1962_CAT_CONUS.zip
3917082,38.81,101.03,69.66,36.68,33.23,15.56,7.32,4.65,2.83,73.88,79.69,89.11,RUN1962_CAT_CONUS.zip
3917084,40.99,103.42,72.65,42.5,40.42,18.85,9.16,5.73,3.43,89.51,88.09,91.58,RUN1962_CAT_CONUS.zip
3917100,7.97,33.25,16.53,8.43,5.89,2.23,1.14,1.12,1.13,23.25,23.46,47.65,RUN1962_CAT_CONUS.zip
3917106,38.24,95.35,64.71,33.62,28.58,13.21,6.21,4.14,2.57,69.9,74.63,84.33,RUN1962_CAT_CONUS.zip
3917114,36.77,81.09,54.74,31.63,29.01,13.03,6.45,4.43,2.74,72.78,76.18,82.44,RUN1962_CAT_CONUS.zip
3917130,36.83,85.43,57.01,31.99,25.35,11.32,5.55,4.09,2.57,64.56,68.12,76.27,RUN1962_CAT_CONUS.zip
3917136,39.19,90.06,59.39,29.94,22.72,10.35,4.79,3.37,2.17,69.85,69.64,79.06,RUN1962_CAT_CONUS.zip
3917138,40.3,81.43,51.63,25.98,16.23,7.02,3.28,2.67,1.84,72.5,64.08,71.43,RUN1962_CAT_CONUS.zip
3917154,38.41,83.81,54.75,29.68,29.05,12.8,6.4,4.44,2.51,75.94,83.11,89.99,RUN1962_CAT_CONUS.zip
3917156,33.84,66.15,41.31,21.39,18.06,7.49,3.77,3.07,1.87,56.13,68.32,79.86,RUN1962_CAT_CONUS.zip
3917158,8.7,38.62,19.27,9.79,6.63,2.54,1.31,1.23,1.11,19.72,23.46,46.44,RUN1962_CAT_CONUS.zip
3917160,10.17,41.25,21.05,10.72,7.29,2.76,1.42,1.33,1.19,25.45,28.51,52.77,RUN1962_CAT_CONUS.zip
3917162,33.83,74.37,47.66,27.96,20.54,8.97,4.42,3.48,2.22,48.02,59.88,72.01,RUN1962_CAT_CONUS.zip
3917164,23.48,54.11,35.14,17.72,11.28,4.49,2.28,2.15,1.48,35.24,42.06,64.32,RUN1962_CAT_CONUS.zip
3917172,30.81,67.27,43.31,22.49,18.95,8,4.04,3.15,1.86,53.29,61.91,77.46,RUN1962_CAT_CONUS.zip
3917176,25.86,81.53,57.11,48.22,32.42,15.02,7.49,4.88,2.8,26.12,50,71.34,RUN1962_CAT_CONUS.zip
3917178,30.41,74.52,48.13,35.43,28.79,13.13,6.55,4.43,2.62,35.17,56.44,73.11,RUN1962_CAT_CONUS.zip
3917194,43.1,121.88,88.26,56.75,45.21,21.53,10.53,6.47,3.54,50.64,69.45,81.15,RUN1962_CAT_CONUS.zip
3917198,9.9,35.98,17.88,9.08,6.21,2.37,1.23,1.17,1.07,18.75,22.35,44.05,RUN1962_CAT_CONUS.zip
3917200,7.57,30.33,15.1,7.57,5.29,2,1.05,1.05,0.97,15.5,19.78,36.73,RUN1962_CAT_CONUS.zip
3917222,11.33,37.83,18.95,9.62,6.5,2.48,1.3,1.24,1.08,17.82,23.72,44.48,RUN1962_CAT_CONUS.zip
3917230,0.28,6.44,3.11,1.58,2.17,0.55,0.3,0.56,0.71,15.04,16.64,31.08,RUN1962_CAT_CONUS.zip
3917244,0.29,15.67,7.75,3.84,3.27,1.1,0.58,0.72,0.79,15.25,15.11,29.26,RUN1962_CAT_CONUS.zip
3917266,5.34,28.01,13.97,6.96,4.94,1.86,0.98,1,0.94,15.31,18.48,34.64,RUN1962_CAT_CONUS.zip
3917912,32.4,61.1,37.37,19.99,15.84,6.47,3.26,2.79,1.78,49.74,63.55,75.6,RUN1962_CAT_CONUS.zip
3917914,40.13,84.1,53.59,26.93,16.83,7.54,3.42,2.62,1.61,65.86,60.68,67.2,RUN1962_CAT_CONUS.zip
3917916,39.07,92.47,60.46,37.29,28.41,13.02,6.33,4.36,2.66,60.42,64.87,74.94,RUN1962_CAT_CONUS.zip
3917918,16.79,55.49,34.41,24.69,16.63,7.34,3.69,2.68,1.76,23.01,34.56,57.02,RUN1962_CAT_CONUS.zip
3917920,8.69,38.24,19.07,9.69,6.57,2.51,1.29,1.22,1.1,19.78,23.26,46.26,RUN1962_CAT_CONUS.zip
3917922,8.47,33.43,16.57,8.43,5.89,2.24,1.15,1.1,1.07,21.05,21.24,44.74,RUN1962_CAT_CONUS.zip
3917924,7.92,30.81,15.21,7.73,5.54,2.08,1.07,1.03,1.03,21.1,19.52,42.86,RUN1962_CAT_CONUS.zip
3917926,5.87,24.06,11.75,5.99,4.67,1.67,0.86,0.87,0.97,22.52,16.44,39.66,RUN1962_CAT_CONUS.zip
3917946,0.31,9.4,4.91,2.34,2.54,0.71,0.39,0.67,0.72,10.88,14.04,31.95,RUN1962_CAT_CONUS.zip
3917948,5.97,28.65,14.28,7.12,5.03,1.89,1,1.01,0.94,15.31,18.84,35.16,RUN1962_CAT_CONUS.zip
3917950,2.27,25.05,12.45,6.18,4.54,1.68,0.88,0.91,0.89,15.69,15.34,31.65,RUN1962_CAT_CONUS.zip
948010046,0.79,23.18,11.45,5.7,4.3,1.57,0.82,0.86,0.87,16.11,14.42,30.68,RUN1962_CAT_CONUS.zip
948010047,3.45,25.05,12.39,6.2,4.6,1.69,0.88,0.91,0.91,17.19,16.26,33.96,RUN1962_CAT_CONUS.zip
948010048,5.87,24.06,11.75,5.99,4.67,1.67,0.86,0.87,0.97,22.53,16.44,39.66,RUN1962_CAT_CONUS.zip
948010089,8.33,32.54,16.11,8.18,5.74,2.18,1.12,1.08,1.05,20.27,20.31,43.17,RUN1962_CAT_CONUS.zip
948010091,7.69,30.78,15.22,7.72,5.5,2.07,1.07,1.04,1.02,20.25,19.53,41.92,RUN1962_CAT_CONUS.zip
948010092,5.97,28.97,14.42,7.21,5.11,1.92,1.01,1.01,0.96,16.36,18.86,36.45,RUN1962_CAT_CONUS.zip
948010095,4.39,23.63,11.57,5.86,4.54,1.63,0.84,0.86,0.94,20.86,15.8,37.18,RUN1962_CAT_CONUS.zip
948010096,5.41,28.15,14.03,7,4.97,1.87,0.98,1,0.94,15.57,18.5,35,RUN1962_CAT_CONUS.zip
