COMID,CAT_RUN_JAN2005,CAT_RUN_FEB2005,CAT_RUN_MAR2005,CAT_RUN_APR2005,CAT_RUN_MAY2005,CAT_RUN_JUN2005,CAT_RUN_JUL2005,CAT_RUN_AUG2005,CAT_RUN_SEP2005,CAT_RUN_OCT2005,CAT_RUN_NOV2005,CAT_RUN_DEC2005,filename
3917266,0.59,0.4,1.32,1.93,3.49,1.3,0.06,0.01,0.26,0.56,5.44,79.89,RUN2005_CAT_CONUS.zip
3917912,38.41,22.76,18.47,24.08,33.52,15.94,7.28,3.64,2.35,2.2,6.55,53.59,RUN2005_CAT_CONUS.zip
3917914,26.01,12.81,7.37,6.01,14.35,7.46,2.68,1.32,1.05,1.12,13.7,66.35,RUN2005_CAT_CONUS.zip
3917916,33.77,18.11,15.16,14.8,27.36,13.67,5.8,2.88,1.81,1.74,9.45,52.51,RUN2005_CAT_CONUS.zip
3917918,10.52,5.74,8.56,12.99,16.07,7.4,3.1,1.52,1.06,1.18,5.08,66.09,RUN2005_CAT_CONUS.zip
3917920,0.75,0.7,1.84,5.23,5.59,2.11,0.57,0.25,0.42,0.65,5.57,78.67,RUN2005_CAT_CONUS.zip
3917922,0.7,0.63,1.72,2.58,3.71,0.96,0.13,0.03,0.29,0.55,5.82,79.97,RUN2005_CAT_CONUS.zip
3917924,0.65,0.59,1.59,2.22,3.5,0.8,0.08,0.01,0.26,0.51,5.79,78.46,RUN2005_CAT_CONUS.zip
3917926,0.58,0.46,1.24,1.98,3.46,0.52,0.09,0.01,0.22,0.44,5.54,74.19,RUN2005_CAT_CONUS.zip
3917946,0.38,0.38,0.97,1.89,3.74,0.92,0.02,0.01,0.15,0.34,5.47,85.97,RUN2005_CAT_CONUS.zip
3917948,0.6,0.4,1.32,1.95,3.5,1.3,0.06,0.01,0.26,0.56,5.42,79.76,RUN2005_CAT_CONUS.zip
3917950,0.49,0.38,1.12,1.92,3.5,1.16,0.03,0,0.23,0.48,5.52,78.51,RUN2005_CAT_CONUS.zip
948010046,0.44,0.38,1.09,1.91,3.49,1.04,0.02,0,0.22,0.47,5.53,75.3,RUN2005_CAT_CONUS.zip
948010047,0.52,0.4,1.2,1.93,3.48,1.02,0.05,0,0.23,0.49,5.5,76.66,RUN2005_CAT_CONUS.zip
948010048,0.58,0.46,1.24,1.98,3.46,0.52,0.1,0.01,0.22,0.44,5.54,74.19,RUN2005_CAT_CONUS.zip
948010089,0.67,0.61,1.67,2.27,3.51,0.92,0.07,0.01,0.27,0.54,5.83,79.78,RUN2005_CAT_CONUS.zip
948010091,0.65,0.57,1.57,2.19,3.5,0.88,0.08,0.01,0.26,0.52,5.75,78.87,RUN2005_CAT_CONUS.zip
948010092,0.6,0.44,1.39,2,3.49,1.21,0.06,0.01,0.26,0.55,5.52,79.86,RUN2005_CAT_CONUS.zip
948010095,0.53,0.43,1.19,1.96,3.46,0.65,0.07,0,0.21,0.44,5.53,74.35,RUN2005_CAT_CONUS.zip
948010096,0.59,0.41,1.33,1.94,3.49,1.27,0.06,0,0.26,0.55,5.46,79.8,RUN2005_CAT_CONUS.zip
