COMID,CAT_RUN_JAN1983,CAT_RUN_FEB1983,CAT_RUN_MAR1983,CAT_RUN_APR1983,CAT_RUN_MAY1983,CAT_RUN_JUN1983,CAT_RUN_JUL1983,CAT_RUN_AUG1983,CAT_RUN_SEP1983,CAT_RUN_OCT1983,CAT_RUN_NOV1983,CAT_RUN_DEC1983,filename
3917200,43.65,56.06,53.41,25.7,12.99,6.82,3.23,3.18,1.49,1.51,4.35,46.12,RUN1983_CAT_CONUS.zip
3917222,58.69,69.93,63.86,30.83,15.65,8.2,3.89,3.78,1.66,1.59,4.64,57.22,RUN1983_CAT_CONUS.zip
3917230,28.48,44.19,38.01,17.83,9.29,4.9,2.28,2.47,1.23,1.41,3.78,28.23,RUN1983_CAT_CONUS.zip
3917244,32.33,43.94,40.2,18.95,9.8,5.17,2.41,2.51,1.27,1.44,3.77,29.35,RUN1983_CAT_CONUS.zip
3917266,38.9,51.94,50.03,24.03,12.15,6.39,3.02,3.02,1.44,1.5,4.19,41.5,RUN1983_CAT_CONUS.zip
3917912,85.9,135.21,108.11,54.4,28.22,14.83,7.09,6.48,2.51,2.38,32.91,75.69,RUN1983_CAT_CONUS.zip
3917914,93.02,127.49,121.39,61.31,30.67,15.88,7.78,5.8,2.78,2.35,41.22,72.68,RUN1983_CAT_CONUS.zip
3917916,93.61,139.37,130.94,75.07,43.71,22.41,10.98,7.66,3.56,3.13,38.18,72.89,RUN1983_CAT_CONUS.zip
3917918,75.83,103.27,92.54,52.52,30.1,15.54,7.5,6.03,2.59,2.25,11.4,64.3,RUN1983_CAT_CONUS.zip
3917920,58.91,68.99,62.98,30.3,15.49,8.14,3.82,3.77,1.67,1.61,4.46,56.24,RUN1983_CAT_CONUS.zip
3917922,49.29,60.31,54.67,26.18,13.45,7.11,3.31,3.34,1.56,1.61,4.29,54.81,RUN1983_CAT_CONUS.zip
3917924,46.02,56.82,51.79,24.7,12.72,6.74,3.13,3.14,1.51,1.59,4.19,52.32,RUN1983_CAT_CONUS.zip
3917926,38.69,50.11,44.88,21.2,11.04,5.89,2.71,2.71,1.4,1.59,4,47.36,RUN1983_CAT_CONUS.zip
3917946,29.73,45.56,43.04,20.16,10.43,5.42,2.58,2.95,1.27,1.34,4.06,31.47,RUN1983_CAT_CONUS.zip
3917948,40.21,53.09,50.99,24.51,12.38,6.51,3.08,3.06,1.45,1.5,4.23,42.74,RUN1983_CAT_CONUS.zip
3917950,35.69,47.99,45.42,21.63,11.05,5.83,2.73,2.74,1.36,1.48,4.05,37.15,RUN1983_CAT_CONUS.zip
948010046,34.22,46.09,42.56,20.18,10.38,5.49,2.56,2.65,1.32,1.47,3.92,34.78,RUN1983_CAT_CONUS.zip
948010047,36.8,48.97,45.65,21.73,11.13,5.88,2.75,2.79,1.38,1.5,4.03,39.79,RUN1983_CAT_CONUS.zip
948010048,38.69,50.11,44.88,21.2,11.04,5.89,2.71,2.71,1.4,1.59,4,47.36,RUN1983_CAT_CONUS.zip
948010089,47.6,58.37,53.63,25.66,13.16,6.96,3.24,3.26,1.54,1.59,4.25,52.95,RUN1983_CAT_CONUS.zip
948010091,45.44,56.51,51.9,24.79,12.73,6.74,3.13,3.15,1.51,1.58,4.2,51.13,RUN1983_CAT_CONUS.zip
948010092,40.74,53.3,50.79,24.37,12.36,6.51,3.06,3.07,1.46,1.51,4.2,43.92,RUN1983_CAT_CONUS.zip
948010095,37.35,48.87,44.03,20.81,10.81,5.75,2.65,2.68,1.37,1.55,3.97,43.83,RUN1983_CAT_CONUS.zip
948010096,39.26,52.16,50.08,24.04,12.17,6.4,3.02,3.02,1.44,1.5,4.18,41.97,RUN1983_CAT_CONUS.zip
