COMID,CAT_TAV_JAN1946,CAT_TAV_FEB1946,CAT_TAV_MAR1946,CAT_TAV_APR1946,CAT_TAV_MAY1946,CAT_TAV_JUN1946,CAT_TAV_JUL1946,CAT_TAV_AUG1946,CAT_TAV_SEP1946,CAT_TAV_OCT1946,CAT_TAV_NOV1946,CAT_TAV_DEC1946,filename
3917178,-0.53,1.34,1.59,5.96,10.61,11.8,18.2,18.69,14.87,5.73,1.51,0.75,TAV1946_CAT_CONUS.zip
3917194,-0.55,1.54,0.36,4.69,9.87,10.8,17.96,18.3,14.68,5.16,0.89,0.2,TAV1946_CAT_CONUS.zip
3917198,0.03,1.64,4.79,9.02,12.81,14.61,19.79,20.33,14.8,7.48,3.79,1.94,TAV1946_CAT_CONUS.zip
3917200,0.4,2.1,5.16,9.43,13.32,15.27,20.36,20.94,15.24,7.71,4.31,2.16,TAV1946_CAT_CONUS.zip
3917222,-0.01,1.55,4.62,8.87,12.67,14.41,19.65,20.17,14.76,7.37,3.63,1.89,TAV1946_CAT_CONUS.zip
3917230,0.79,2.67,5.66,10,14.02,16.24,21.18,21.96,15.87,8.13,5.08,2.42,TAV1946_CAT_CONUS.zip
3917244,0.76,2.59,5.62,9.94,13.95,16.11,21.06,21.8,15.78,8.04,4.99,2.37,TAV1946_CAT_CONUS.zip
3917266,0.47,2.2,5.29,9.56,13.47,15.47,20.51,21.1,15.34,7.8,4.47,2.2,TAV1946_CAT_CONUS.zip
3917912,-0.58,1.4,1.28,5.66,10.43,11.6,18.07,18.57,15,5.58,1.3,0.62,TAV1946_CAT_CONUS.zip
3917914,-0.5,1.46,1.15,5.34,10.25,11.24,18.25,18.59,14.97,5.6,1.22,0.48,TAV1946_CAT_CONUS.zip
3917916,-0.58,1.5,0.36,4.65,9.88,10.81,17.88,18.31,15.02,5.1,0.79,0.19,TAV1946_CAT_CONUS.zip
3917918,-0.36,1.3,3.52,7.8,11.8,13.27,18.91,19.42,14.56,6.73,2.74,1.46,TAV1946_CAT_CONUS.zip
3917920,-0.2,1.31,4.58,8.8,12.52,14.27,19.46,19.96,14.55,7.34,3.51,1.78,TAV1946_CAT_CONUS.zip
3917922,0.1,1.78,4.95,9.17,12.96,14.82,19.94,20.52,14.86,7.6,3.95,1.99,TAV1946_CAT_CONUS.zip
3917924,0.22,1.94,5.08,9.31,13.14,15.07,20.15,20.76,15.02,7.69,4.13,2.06,TAV1946_CAT_CONUS.zip
3917926,0.44,2.26,5.3,9.57,13.5,15.56,20.56,21.23,15.38,7.85,4.52,2.18,TAV1946_CAT_CONUS.zip
3917946,0.95,2.82,5.84,10.2,14.24,16.47,21.42,22.24,16.04,8.29,5.3,2.56,TAV1946_CAT_CONUS.zip
3917948,0.45,2.17,5.25,9.52,13.43,15.41,20.47,21.05,15.31,7.77,4.42,2.19,TAV1946_CAT_CONUS.zip
3917950,0.6,2.38,5.43,9.73,13.69,15.73,20.75,21.39,15.53,7.89,4.7,2.27,TAV1946_CAT_CONUS.zip
948010046,0.59,2.38,5.42,9.72,13.68,15.76,20.77,21.46,15.54,7.89,4.7,2.27,TAV1946_CAT_CONUS.zip
948010047,0.52,2.29,5.35,9.63,13.57,15.62,20.63,21.28,15.44,7.85,4.58,2.22,TAV1946_CAT_CONUS.zip
948010048,0.45,2.27,5.31,9.58,13.51,15.57,20.57,21.24,15.39,7.86,4.53,2.19,TAV1946_CAT_CONUS.zip
948010089,0.18,1.87,5.03,9.25,13.06,14.96,20.06,20.65,14.94,7.65,4.05,2.04,TAV1946_CAT_CONUS.zip
948010091,0.24,1.96,5.09,9.33,13.16,15.1,20.18,20.78,15.04,7.69,4.16,2.07,TAV1946_CAT_CONUS.zip
948010092,0.4,2.13,5.23,9.49,13.38,15.36,20.41,21,15.25,7.76,4.38,2.16,TAV1946_CAT_CONUS.zip
948010095,0.49,2.3,5.34,9.62,13.56,15.63,20.63,21.3,15.43,7.87,4.58,2.21,TAV1946_CAT_CONUS.zip
948010096,0.45,2.18,5.27,9.54,13.45,15.44,20.49,21.08,15.32,7.79,4.45,2.19,TAV1946_CAT_CONUS.zip
