COMID,CAT_RUN_JAN1994,CAT_RUN_FEB1994,CAT_RUN_MAR1994,CAT_RUN_APR1994,CAT_RUN_MAY1994,CAT_RUN_JUN1994,CAT_RUN_JUL1994,CAT_RUN_AUG1994,CAT_RUN_SEP1994,CAT_RUN_OCT1994,CAT_RUN_NOV1994,CAT_RUN_DEC1994,filename
3917070,16.44,35.55,18.01,13.51,33.41,14.28,7.07,3.47,2.51,1.49,1.6,0.89,RUN1994_CAT_CONUS.zip
3917072,13.85,33.44,16.68,12.69,28.85,12.17,6.02,2.95,2.18,1.34,1.73,0.9,RUN1994_CAT_CONUS.zip
3917082,21.68,34.15,16.87,9.7,30.52,13.75,6.23,3.1,2.3,1.23,1.01,0.66,RUN1994_CAT_CONUS.zip
3917084,34.5,40.81,20.43,11.9,35.62,15.81,7.51,3.72,2.67,1.46,0.95,0.67,RUN1994_CAT_CONUS.zip
3917106,18.92,31.18,15.4,8.82,25.35,11.12,5.02,2.49,1.94,1.06,0.99,0.65,RUN1994_CAT_CONUS.zip
3917114,23.29,28.5,14.19,8.67,23.12,9.47,4.6,2.24,1.8,1.09,1.19,0.72,RUN1994_CAT_CONUS.zip
3917130,17.03,27.74,14.06,8.31,17.62,6.8,3.26,1.58,1.41,0.86,1.03,0.71,RUN1994_CAT_CONUS.zip
3917136,21.01,30.2,14.93,8.36,19.44,8.28,3.63,1.79,1.52,0.86,0.86,0.73,RUN1994_CAT_CONUS.zip
3917138,25.36,29.28,14.55,7.96,11.7,4.3,1.86,0.89,0.97,0.63,0.71,0.53,RUN1994_CAT_CONUS.zip
3917154,17.99,31.75,15.83,11.16,26.85,11.23,5.52,2.7,2.05,1.25,1.51,0.82,RUN1994_CAT_CONUS.zip
3917156,6.48,18.53,9.22,6.92,14.56,5.27,2.58,1.23,1.2,0.83,1.57,0.82,RUN1994_CAT_CONUS.zip
3917158,1.13,0.79,0.48,0.66,3.04,0.19,0.1,0.04,0.44,0.43,1.41,0.88,RUN1994_CAT_CONUS.zip
3917160,1.3,0.9,0.47,0.7,3.28,0.2,0.1,0.04,0.45,0.47,1.48,0.91,RUN1994_CAT_CONUS.zip
3917162,9.65,21.35,11.41,7.16,10.15,3.21,1.51,0.7,0.9,0.62,1.23,0.77,RUN1994_CAT_CONUS.zip
3917164,1.62,3.04,1.75,1.34,4.34,0.38,0.17,0.06,0.5,0.48,1.54,0.89,RUN1994_CAT_CONUS.zip
3917172,7.04,16.36,8.3,6.32,15.19,5.59,2.75,1.33,1.25,0.85,1.62,0.89,RUN1994_CAT_CONUS.zip
3917176,20.8,28.97,17.05,10.86,11.91,4.36,2.09,1.02,1.04,0.65,1.72,1.01,RUN1994_CAT_CONUS.zip
3917178,16.28,24.71,14.64,9.65,10.63,3.61,1.71,0.82,0.95,0.66,1.53,0.89,RUN1994_CAT_CONUS.zip
3917194,45.77,53.55,31.78,19.4,23.14,10.05,4.68,2.34,1.83,1.02,1.04,1.09,RUN1994_CAT_CONUS.zip
3917198,1.04,0.77,0.41,0.62,2.95,0.17,0.09,0.04,0.44,0.38,1.43,0.87,RUN1994_CAT_CONUS.zip
3917200,0.95,0.74,0.34,0.58,2.85,0.15,0.08,0.03,0.43,0.31,1.38,0.78,RUN1994_CAT_CONUS.zip
3917212,20,28.49,16.47,10.13,10.92,3.9,1.88,0.92,0.99,0.61,1.91,8.75,RUN1994_CAT_CONUS.zip
3917214,2.52,3.78,1.94,1.42,3.46,0.38,0.17,0.07,0.47,0.36,1.65,4.75,RUN1994_CAT_CONUS.zip
3917218,1.08,0.84,0.43,0.66,2.93,0.19,0.08,0.03,0.43,0.35,1.49,0.84,RUN1994_CAT_CONUS.zip
3917220,1.08,0.86,0.43,0.66,2.91,0.19,0.08,0.03,0.43,0.34,1.52,0.84,RUN1994_CAT_CONUS.zip
3917228,1.08,0.86,0.43,0.66,2.91,0.19,0.08,0.03,0.43,0.34,1.52,0.84,RUN1994_CAT_CONUS.zip
3917230,0.78,0.58,0.14,0.43,2.8,0.09,0.1,0.05,0.44,0.28,1.4,0.7,RUN1994_CAT_CONUS.zip
3917244,0.83,0.61,0.18,0.46,2.82,0.11,0.09,0.04,0.44,0.29,1.29,0.7,RUN1994_CAT_CONUS.zip
3917250,25.48,36.84,21.24,12.9,13.13,4.96,2.39,1.18,1.15,0.67,2.04,12.08,RUN1994_CAT_CONUS.zip
3917256,1.08,0.86,0.43,0.66,2.91,0.19,0.08,0.03,0.43,0.34,1.52,0.84,RUN1994_CAT_CONUS.zip
3917268,1.08,0.86,0.43,0.66,2.91,0.19,0.08,0.03,0.43,0.34,1.52,0.84,RUN1994_CAT_CONUS.zip
3917272,15.55,23.77,13.33,8,8.88,2.84,1.36,0.66,0.85,0.54,2.02,13.78,RUN1994_CAT_CONUS.zip
3917274,1.1,0.85,0.42,0.66,2.97,0.18,0.08,0.03,0.43,0.31,1.53,0.82,RUN1994_CAT_CONUS.zip
3917276,19.74,39.03,19.89,10.84,9.78,3.07,1.47,0.71,0.92,0.59,2.26,2.17,RUN1994_CAT_CONUS.zip
3917278,8.85,17.89,8.96,4.98,5.74,1.28,0.6,0.28,0.63,0.45,1.98,6.62,RUN1994_CAT_CONUS.zip
3917280,1.09,0.85,0.42,0.66,2.95,0.18,0.08,0.03,0.43,0.32,1.53,0.83,RUN1994_CAT_CONUS.zip
3917282,7.78,15.84,7.84,4.45,5.43,1.13,0.53,0.25,0.6,0.37,1.87,0.82,RUN1994_CAT_CONUS.zip
3917284,1.18,0.85,0.41,0.7,3.21,0.18,0.08,0.03,0.44,0.23,1.59,0.78,RUN1994_CAT_CONUS.zip
3917286,1.17,0.85,0.41,0.69,3.19,0.18,0.08,0.03,0.43,0.23,1.58,0.78,RUN1994_CAT_CONUS.zip
3917912,5.21,15.67,7.87,5.82,10.89,3.53,1.71,0.8,0.95,0.7,1.52,0.8,RUN1994_CAT_CONUS.zip
3917914,22.95,27.6,13.66,7.72,10.21,3.6,1.39,0.68,0.93,0.53,0.86,4.83,RUN1994_CAT_CONUS.zip
3917916,25.69,35.03,19.06,11.28,14.43,5.53,2.53,1.23,1.18,0.73,0.92,0.68,RUN1994_CAT_CONUS.zip
3917918,8.72,11.53,6.78,4.53,6.46,1.77,0.85,0.41,0.67,0.5,1.58,1.32,RUN1994_CAT_CONUS.zip
3917920,1.11,0.78,0.47,0.65,3.03,0.18,0.1,0.04,0.44,0.42,1.41,0.88,RUN1994_CAT_CONUS.zip
3917922,0.96,0.72,0.37,0.58,2.91,0.16,0.1,0.04,0.46,0.37,1.43,0.9,RUN1994_CAT_CONUS.zip
3917946,0.8,0.67,0.16,0.51,2.7,0.08,0.1,0.05,0.43,0.23,1.49,0.76,RUN1994_CAT_CONUS.zip
3917948,0.93,0.71,0.32,0.56,2.84,0.15,0.08,0.03,0.43,0.31,1.36,0.76,RUN1994_CAT_CONUS.zip
3917950,0.88,0.66,0.24,0.52,2.85,0.13,0.09,0.04,0.44,0.3,1.26,0.74,RUN1994_CAT_CONUS.zip
3917956,69.36,90.52,54.26,33.37,30.9,13.88,6.7,3.35,2.37,1.26,1.74,1.39,RUN1994_CAT_CONUS.zip
3917958,73.91,94.72,55.99,33.54,31.01,13.95,6.73,3.37,2.36,1.28,1.84,1.16,RUN1994_CAT_CONUS.zip
3917960,71.57,91.45,53.49,31.53,29.08,12.97,6.25,3.13,2.23,1.23,1.81,1.06,RUN1994_CAT_CONUS.zip
948010089,0.92,0.71,0.34,0.57,2.89,0.15,0.09,0.04,0.46,0.36,1.41,0.88,RUN1994_CAT_CONUS.zip
