COMID,CAT_RUN_JAN2003,CAT_RUN_FEB2003,CAT_RUN_MAR2003,CAT_RUN_APR2003,CAT_RUN_MAY2003,CAT_RUN_JUN2003,CAT_RUN_JUL2003,CAT_RUN_AUG2003,CAT_RUN_SEP2003,CAT_RUN_OCT2003,CAT_RUN_NOV2003,CAT_RUN_DEC2003,filename
3917070,77.49,73.88,95.66,82.94,44.6,21.78,11.38,6.09,3.71,1.64,1.6,15.27,RUN2003_CAT_CONUS.zip
3917072,77.93,74.98,95.75,83.36,41.86,20.39,10.69,5.76,3.49,1.55,1.57,16.67,RUN2003_CAT_CONUS.zip
3917082,70.11,65.79,80.42,75.02,37.61,18.37,9.8,5.41,3.05,1.35,1.58,10.08,RUN2003_CAT_CONUS.zip
3917084,75.47,68.87,89.08,79.13,41.83,20.52,10.87,5.95,3.32,1.51,1.62,18.82,RUN2003_CAT_CONUS.zip
3917100,38.43,25.2,23.26,28.62,13.58,6.46,3.66,2.11,1.19,0.54,1.67,2.94,RUN2003_CAT_CONUS.zip
3917106,70.05,64.88,76.68,71.09,35.63,17.38,9.29,5.16,2.89,1.28,1.54,10,RUN2003_CAT_CONUS.zip
3917114,75.61,70.07,80.35,74.75,37.31,18.23,9.68,5.32,2.96,1.36,1.59,14.66,RUN2003_CAT_CONUS.zip
3917130,72.43,70.87,84.34,71.43,35.81,17.47,9.31,5.17,2.84,1.29,1.57,12.08,RUN2003_CAT_CONUS.zip
3917136,70.28,56.55,60.13,60.58,30.32,14.74,7.92,4.51,2.48,1.08,1.38,12.56,RUN2003_CAT_CONUS.zip
3917138,72.48,50.07,46.18,50.26,25.1,12.15,6.58,3.88,2.07,0.89,1.21,17.9,RUN2003_CAT_CONUS.zip
3917154,77.05,73.02,89.83,80.04,40.13,19.57,10.31,5.59,3.28,1.47,1.58,16.03,RUN2003_CAT_CONUS.zip
3917156,73.85,69.73,74.64,72.21,36.01,17.5,9.25,5.05,2.91,1.32,1.59,8.26,RUN2003_CAT_CONUS.zip
3917158,44.58,30.96,31.48,33.93,16.38,7.81,4.37,2.53,1.4,0.63,1.67,2.79,RUN2003_CAT_CONUS.zip
3917160,50.65,36.37,38.47,42.33,20.55,9.85,5.37,3.03,1.68,0.76,1.87,2.81,RUN2003_CAT_CONUS.zip
3917162,70.33,69.85,75.41,68.3,34.12,16.59,8.84,4.91,2.7,1.23,1.59,5.73,RUN2003_CAT_CONUS.zip
3917164,63.19,45.54,50.29,59.2,29.09,14.05,7.53,4.09,2.23,1.03,1.87,3.97,RUN2003_CAT_CONUS.zip
3917172,70.18,59.02,70.59,70.4,35.2,17.08,9.04,4.88,2.81,1.27,1.73,9.2,RUN2003_CAT_CONUS.zip
3917176,64.28,57.14,61.59,65.69,32.3,15.69,8.36,4.6,2.54,1.17,1.76,2.64,RUN2003_CAT_CONUS.zip
3917178,67.73,64.02,67.34,69.32,34.36,16.68,8.85,4.86,2.7,1.24,1.72,2.5,RUN2003_CAT_CONUS.zip
3917194,72.49,66.95,71.91,70.45,35.2,17.07,9.1,5.05,2.78,1.25,1.68,10.35,RUN2003_CAT_CONUS.zip
3917198,42.74,27.81,23.61,27,12.91,6.11,3.5,2.08,1.13,0.51,1.63,2.81,RUN2003_CAT_CONUS.zip
3917200,38.52,20.59,12.66,15.61,7.27,3.35,2.17,1.61,0.69,0.34,1.5,2.79,RUN2003_CAT_CONUS.zip
3917222,46.24,30.08,26.34,29.52,14.21,6.74,3.84,2.27,1.22,0.55,1.64,2.76,RUN2003_CAT_CONUS.zip
3917230,26.1,12.47,7.19,4.93,2.07,0.84,0.99,0.92,0.35,0.18,1.28,2.55,RUN2003_CAT_CONUS.zip
3917244,28.57,13.72,7.94,5.47,2.29,0.92,1.05,0.99,0.37,0.18,1.27,2.61,RUN2003_CAT_CONUS.zip
3917266,35.66,17.75,10.2,12.85,5.89,2.68,1.85,1.53,0.59,0.3,1.47,2.79,RUN2003_CAT_CONUS.zip
3917912,72.79,69.81,69.73,69.27,34.48,16.75,8.88,4.88,2.76,1.26,1.57,5.67,RUN2003_CAT_CONUS.zip
3917914,71.95,46.07,44.05,44.43,22.19,10.72,5.89,3.52,1.87,0.8,1.34,21.14,RUN2003_CAT_CONUS.zip
3917916,70.55,60.14,67.09,62.8,31.43,15.26,8.16,4.63,2.52,1.12,1.45,12.61,RUN2003_CAT_CONUS.zip
3917918,54.79,42.39,45.42,49.65,24.23,11.69,6.34,3.53,1.94,0.89,1.74,3.11,RUN2003_CAT_CONUS.zip
3917920,44.12,30.53,30.66,33.24,16.03,7.64,4.28,2.48,1.37,0.61,1.66,2.79,RUN2003_CAT_CONUS.zip
3917922,38.41,25.16,20.83,25.28,11.96,5.66,3.23,1.89,1.06,0.49,1.63,2.87,RUN2003_CAT_CONUS.zip
3917924,36.11,22.25,16.55,19.36,9.07,4.24,2.53,1.61,0.85,0.41,1.57,2.84,RUN2003_CAT_CONUS.zip
3917926,30.9,14.92,8.42,5.82,2.53,1,1,1.09,0.39,0.22,1.42,2.77,RUN2003_CAT_CONUS.zip
3917946,28.06,13.74,7.95,5.22,2.13,0.92,1.1,0.91,0.22,0.19,1.39,2.66,RUN2003_CAT_CONUS.zip
3917948,36.49,18.52,10.84,13.56,6.24,2.85,1.93,1.55,0.61,0.31,1.48,2.78,RUN2003_CAT_CONUS.zip
3917950,32.35,15.79,8.98,7.89,3.46,1.48,1.29,1.21,0.42,0.21,1.36,2.71,RUN2003_CAT_CONUS.zip
948010046,30.8,14.88,8.56,6.42,2.78,1.15,1.14,1.12,0.37,0.2,1.3,2.64,RUN2003_CAT_CONUS.zip
948010047,32.51,15.89,9.1,8.53,3.81,1.65,1.36,1.25,0.45,0.23,1.38,2.72,RUN2003_CAT_CONUS.zip
948010048,30.9,14.92,8.42,5.82,2.53,1,1,1.09,0.39,0.22,1.42,2.77,RUN2003_CAT_CONUS.zip
948010089,37.56,24.01,18.4,22.71,10.69,5.04,2.91,1.75,0.96,0.45,1.6,2.86,RUN2003_CAT_CONUS.zip
948010091,36.31,22.02,16.11,19.15,8.97,4.19,2.51,1.62,0.84,0.4,1.56,2.84,RUN2003_CAT_CONUS.zip
948010092,36.06,19.07,11.93,14.94,6.91,3.18,2.07,1.57,0.67,0.33,1.49,2.8,RUN2003_CAT_CONUS.zip
948010095,30.71,14.82,8.4,5.78,2.5,0.99,1.01,1.08,0.37,0.21,1.38,2.73,RUN2003_CAT_CONUS.zip
948010096,35.67,18.02,10.59,13.24,6.08,2.77,1.89,1.53,0.6,0.3,1.47,2.79,RUN2003_CAT_CONUS.zip
