COMID,CAT_RUN_JAN1966,CAT_RUN_FEB1966,CAT_RUN_MAR1966,CAT_RUN_APR1966,CAT_RUN_MAY1966,CAT_RUN_JUN1966,CAT_RUN_JUL1966,CAT_RUN_AUG1966,CAT_RUN_SEP1966,CAT_RUN_OCT1966,CAT_RUN_NOV1966,CAT_RUN_DEC1966,filename
3917070,56.83,52,40.69,20.52,10.97,5.92,2.77,2.56,1.85,0.89,35.27,67.54,RUN1966_CAT_CONUS.zip
3917072,55.9,48.14,35.42,17.92,9.66,5.22,2.43,2.37,1.76,0.81,33.47,67.97,RUN1966_CAT_CONUS.zip
3917082,57.1,51.89,41.43,20.6,12.21,6.63,2.76,3.64,1.59,0.78,28.35,62.22,RUN1966_CAT_CONUS.zip
3917084,57.48,56.68,45.48,22.67,12.6,6.9,3.01,3.3,1.67,0.85,41.65,65.44,RUN1966_CAT_CONUS.zip
3917106,56.63,47.26,35.91,17.9,10.66,5.85,2.42,3.19,1.53,0.72,27.98,61.86,RUN1966_CAT_CONUS.zip
3917114,44.32,38.47,31.25,15.68,8.45,4.75,2.11,2.1,1.43,0.72,29.95,63.27,RUN1966_CAT_CONUS.zip
3917130,55.22,41.09,28.21,14.69,8.11,4.62,2,1.99,1.48,0.67,29.51,62.01,RUN1966_CAT_CONUS.zip
3917136,55.91,41.65,29.56,14.79,9.06,4.98,2.01,2.85,1.45,0.62,33.34,63.23,RUN1966_CAT_CONUS.zip
3917138,55.14,34.42,20.75,10.51,6.46,3.63,1.46,2.03,1.36,0.52,42.11,64.89,RUN1966_CAT_CONUS.zip
3917154,51.49,44.64,34.06,17.18,9.25,5.07,2.32,2.28,1.63,0.77,32.41,66.14,RUN1966_CAT_CONUS.zip
3917156,39.74,29.19,22.64,11.48,6.25,3.52,1.6,1.56,1.37,0.65,18.04,62.96,RUN1966_CAT_CONUS.zip
3917158,17.21,8.01,4.79,2.38,1.79,1.16,0.39,0.41,0.73,0.42,3.21,4.03,RUN1966_CAT_CONUS.zip
3917160,19.97,13.07,7.32,3.66,2.44,1.52,0.58,0.53,0.83,0.48,3.39,11.23,RUN1966_CAT_CONUS.zip
3917162,46.65,31.36,22.53,12.76,6.99,3.98,1.75,1.61,1.4,0.61,19.14,61.16,RUN1966_CAT_CONUS.zip
3917164,30.09,25.89,19.17,9.65,5.35,2.97,1.33,1.05,1.12,0.59,11.22,44.1,RUN1966_CAT_CONUS.zip
3917172,41.07,35,26.1,13.18,7.18,3.92,1.8,1.62,1.39,0.69,20.56,54.55,RUN1966_CAT_CONUS.zip
3917176,41.81,39.17,35.52,17.85,9.41,4.99,2.32,1.63,1.34,0.65,24.67,51.3,RUN1966_CAT_CONUS.zip
3917178,37.87,31.66,28.99,17.72,9.29,4.99,2.34,1.74,1.45,0.66,17.38,58.04,RUN1966_CAT_CONUS.zip
3917194,68.84,62.73,50.15,29.9,15.81,8.22,3.84,3.12,1.95,0.72,59.19,81.83,RUN1966_CAT_CONUS.zip
3917198,13.24,6.02,3.67,1.85,1.54,1.01,0.32,0.4,0.67,0.38,3.22,4.9,RUN1966_CAT_CONUS.zip
3917200,5.74,2.31,1.69,0.88,1.08,0.75,0.19,0.35,0.58,0.3,3.15,4.23,RUN1966_CAT_CONUS.zip
3917230,1.61,0.15,0.48,0.28,0.84,0.62,0.1,0.28,0.57,0.29,2.69,2.51,RUN1966_CAT_CONUS.zip
3917244,1.6,0.17,0.51,0.29,0.84,0.63,0.1,0.29,0.54,0.29,2.96,2.52,RUN1966_CAT_CONUS.zip
3917912,34.93,22.76,18.52,9.62,5.26,3.03,1.36,1.34,1.27,0.6,13.31,60.9,RUN1966_CAT_CONUS.zip
3917914,52.16,33.7,19.08,9.65,6.24,3.54,1.37,2.18,1.24,0.48,48.44,69.97,RUN1966_CAT_CONUS.zip
3917916,59.17,43.91,31.02,18.22,10.09,5.48,2.42,2.33,1.62,0.65,37.91,66.33,RUN1966_CAT_CONUS.zip
3917918,27.73,20.94,17.12,8.6,4.84,2.68,1.17,0.9,0.98,0.51,11.3,24.3,RUN1966_CAT_CONUS.zip
3917920,16.46,7.63,4.58,2.28,1.74,1.13,0.37,0.4,0.72,0.41,3.19,3.95,RUN1966_CAT_CONUS.zip
3917946,1.75,0.2,0.67,0.34,0.84,0.56,0.11,0.28,0.71,0.27,2.74,2.55,RUN1966_CAT_CONUS.zip
3917948,2.78,0.84,0.94,0.5,0.9,0.66,0.14,0.32,0.57,0.29,3.06,3.12,RUN1966_CAT_CONUS.zip
3917950,1.54,0.23,0.57,0.32,0.84,0.63,0.11,0.3,0.56,0.28,3.1,2.65,RUN1966_CAT_CONUS.zip
