COMID,CAT_RUN_JAN1958,CAT_RUN_FEB1958,CAT_RUN_MAR1958,CAT_RUN_APR1958,CAT_RUN_MAY1958,CAT_RUN_JUN1958,CAT_RUN_JUL1958,CAT_RUN_AUG1958,CAT_RUN_SEP1958,CAT_RUN_OCT1958,CAT_RUN_NOV1958,CAT_RUN_DEC1958,filename
3917070,104.44,166.9,97.14,70.46,37.68,32.95,15.88,8.53,4.89,2.8,2.76,3.09,RUN1958_CAT_CONUS.zip
3917072,103.19,158.62,91.69,64.57,34.39,30.7,14.62,7.99,4.54,2.65,2.7,1.98,RUN1958_CAT_CONUS.zip
3917082,112.57,188.35,110.67,125.15,71.29,60.44,30.75,14.66,9.55,4.11,3.21,3.28,RUN1958_CAT_CONUS.zip
3917084,110.18,188.88,109.81,99.83,58.29,51.67,25.79,12.64,7.92,3.61,2.94,6.22,RUN1958_CAT_CONUS.zip
3917100,55.45,84.14,50.71,25.63,13.32,10.49,3.84,2.12,1.18,1.13,0.99,0.98,RUN1958_CAT_CONUS.zip
3917106,107.03,171.42,103.05,113.04,63.45,52.64,26.85,12.82,8.33,3.68,2.84,2.69,RUN1958_CAT_CONUS.zip
3917114,95.86,157.03,91.32,63.6,36.7,31.56,15.11,7.81,4.72,2.44,2.27,4.78,RUN1958_CAT_CONUS.zip
3917130,94.74,140.17,88.05,73.6,40.58,31.71,15.84,7.91,4.82,2.54,2.03,3.13,RUN1958_CAT_CONUS.zip
3917136,100.52,153.8,96.32,102.79,56.41,45.35,23.37,11.09,7.27,3.23,2.37,1.76,RUN1958_CAT_CONUS.zip
3917138,89.65,123.62,83.15,73.32,38.39,29.19,15.2,7.31,4.72,2.31,1.55,1.43,RUN1958_CAT_CONUS.zip
3917154,100.48,158.6,91.89,64.57,35.57,31.32,14.96,7.98,4.65,2.58,2.53,3.16,RUN1958_CAT_CONUS.zip
3917156,90.31,136.27,79.4,50.25,26.72,20.81,9.56,5.34,3.08,1.93,2.08,1.87,RUN1958_CAT_CONUS.zip
3917158,58.42,96.56,59.64,30.57,15.55,11.5,4.51,2.45,1.38,1.18,1.02,1.05,RUN1958_CAT_CONUS.zip
3917160,66.3,97.94,59.02,30.13,15.65,11.64,4.54,2.47,1.42,1.21,1.08,1.09,RUN1958_CAT_CONUS.zip
3917162,88.01,130.42,82.93,65.88,36.32,25.19,12.4,6.33,3.78,2.17,1.88,1.83,RUN1958_CAT_CONUS.zip
3917164,81.28,118.61,68.45,36.1,19.01,13.25,5.49,3.23,1.78,1.35,1.43,1.4,RUN1958_CAT_CONUS.zip
3917172,90.47,135.72,78.48,48.65,25.81,20.86,9.49,5.32,2.99,1.91,1.98,1.73,RUN1958_CAT_CONUS.zip
3917176,84.44,159.29,104.41,83.64,42.23,27.18,13.1,6.64,3.7,2.16,1.99,1.99,RUN1958_CAT_CONUS.zip
3917178,85.02,148.15,92.9,68.59,40.13,26.36,12.56,6.56,3.69,2.17,2.06,2.05,RUN1958_CAT_CONUS.zip
3917194,101.35,188.76,131,130.44,73.27,48.37,24.97,11.98,7,3.37,2.42,2.16,RUN1958_CAT_CONUS.zip
3917198,56,93.6,58.59,29.82,15.22,11.25,4.41,2.4,1.33,1.15,0.98,1.02,RUN1958_CAT_CONUS.zip
3917200,46.22,86.72,55.16,28.04,14.26,10.53,4.15,2.26,1.23,1.08,0.91,0.95,RUN1958_CAT_CONUS.zip
3917222,58.23,97.69,61.46,31.4,15.97,11.58,4.65,2.53,1.38,1.16,1.02,1.06,RUN1958_CAT_CONUS.zip
3917230,40.11,65.48,35.47,17.78,9.37,7.87,2.68,1.54,0.92,0.94,0.7,0.72,RUN1958_CAT_CONUS.zip
3917244,38.7,70.37,40.54,20.35,10.57,8.52,3.04,1.72,1,0.98,0.73,0.76,RUN1958_CAT_CONUS.zip
3917266,41.93,82.41,52.21,26.54,13.5,10.12,3.93,2.15,1.18,1.05,0.88,0.91,RUN1958_CAT_CONUS.zip
3917912,85.82,130.15,76.63,47.72,25.62,18.72,8.52,4.77,2.78,1.77,1.93,1.87,RUN1958_CAT_CONUS.zip
3917914,83.31,132.65,90.37,83.7,43.33,28.78,15.19,6.99,4.78,1.99,1.52,1.41,RUN1958_CAT_CONUS.zip
3917916,93.43,142.86,95.69,87.02,49,35.07,18.02,8.79,5.34,2.72,1.96,1.78,RUN1958_CAT_CONUS.zip
3917918,69.89,120.49,76.32,50.44,25.59,17.4,7.76,4.07,2.27,1.54,1.41,1.41,RUN1958_CAT_CONUS.zip
3917920,58.06,95.89,59.23,30.33,15.44,11.44,4.47,2.43,1.37,1.17,1.01,1.04,RUN1958_CAT_CONUS.zip
3917922,53.85,86.84,53.52,27.05,13.94,10.7,4.01,2.21,1.25,1.14,0.95,0.97,RUN1958_CAT_CONUS.zip
3917924,51.92,84.2,51.31,25.86,13.37,10.37,3.82,2.12,1.22,1.12,0.89,0.91,RUN1958_CAT_CONUS.zip
3917926,48.58,77.1,44.16,22.18,11.6,9.43,3.27,1.85,1.11,1.08,0.75,0.78,RUN1958_CAT_CONUS.zip
3917946,45.51,68.29,36.58,18.31,9.64,7.96,2.81,1.61,0.92,0.9,0.87,0.83,RUN1958_CAT_CONUS.zip
3917948,43.09,83.65,53.07,26.98,13.72,10.23,3.99,2.18,1.19,1.05,0.88,0.92,RUN1958_CAT_CONUS.zip
3917950,39.28,77.21,47.84,24.15,12.44,9.5,3.59,1.99,1.11,1.03,0.8,0.84,RUN1958_CAT_CONUS.zip
948010046,38.97,74,44.61,22.46,11.61,9.11,3.34,1.87,1.06,1.01,0.77,0.8,RUN1958_CAT_CONUS.zip
948010047,42.04,77.58,47.16,23.82,12.26,9.53,3.53,1.96,1.11,1.04,0.8,0.83,RUN1958_CAT_CONUS.zip
948010048,48.58,77.1,44.16,22.18,11.6,9.43,3.27,1.85,1.11,1.08,0.75,0.78,RUN1958_CAT_CONUS.zip
948010089,52.14,86.11,53.42,26.96,13.88,10.62,3.99,2.2,1.25,1.13,0.93,0.95,RUN1958_CAT_CONUS.zip
948010091,50.76,84.33,51.8,26.14,13.48,10.39,3.87,2.14,1.22,1.11,0.9,0.92,RUN1958_CAT_CONUS.zip
948010092,44.09,83.19,52.46,26.63,13.58,10.22,3.94,2.16,1.19,1.06,0.89,0.91,RUN1958_CAT_CONUS.zip
948010095,45.96,76.01,44.03,22.12,11.54,9.31,3.27,1.84,1.09,1.06,0.75,0.78,RUN1958_CAT_CONUS.zip
948010096,42.4,82.45,52.13,26.48,13.48,10.12,3.92,2.14,1.18,1.05,0.88,0.91,RUN1958_CAT_CONUS.zip
