COMID,CAT_TAV_JAN2003,CAT_TAV_FEB2003,CAT_TAV_MAR2003,CAT_TAV_APR2003,CAT_TAV_MAY2003,CAT_TAV_JUN2003,CAT_TAV_JUL2003,CAT_TAV_AUG2003,CAT_TAV_SEP2003,CAT_TAV_OCT2003,CAT_TAV_NOV2003,CAT_TAV_DEC2003,filename
3917160,4.02,3.02,5.37,4.84,11.33,17.44,22.2,19.48,17.32,11.72,2.27,1.78,TAV2003_CAT_CONUS.zip
3917162,2.21,1.38,3.49,1.84,8.25,14.14,19.56,16.48,15.38,9.17,-0.39,-0.79,TAV2003_CAT_CONUS.zip
3917164,3.27,2.56,4.64,3.43,10,16.07,21,18.15,16.49,10.68,1.15,0.8,TAV2003_CAT_CONUS.zip
3917172,2.61,1.93,3.97,2.3,8.87,14.91,20,17.06,15.71,9.82,0.25,0.03,TAV2003_CAT_CONUS.zip
3917176,3.06,2.36,4.53,3.28,9.66,15.6,20.74,17.77,16.25,10.26,0.76,0.32,TAV2003_CAT_CONUS.zip
3917178,2.66,1.95,4.14,2.64,9,14.93,20.22,17.14,15.89,9.74,0.21,-0.21,TAV2003_CAT_CONUS.zip
3917194,2.43,1.09,3.26,2.06,8.3,14.13,19.75,16.71,15.57,9.27,-0.25,-0.8,TAV2003_CAT_CONUS.zip
3917198,4.41,3.27,5.97,5.61,12.12,18.28,22.84,20.19,17.74,12.3,2.86,2.33,TAV2003_CAT_CONUS.zip
3917200,4.71,3.45,6.45,6.1,12.6,18.82,23.21,20.65,18.02,12.66,3.21,2.76,TAV2003_CAT_CONUS.zip
3917222,4.29,3.26,5.81,5.34,11.88,18.02,22.59,19.9,17.58,12.1,2.66,2.15,TAV2003_CAT_CONUS.zip
3917230,4.84,3.35,6.79,6.83,13.22,19.55,24.07,21.69,18.51,13.17,3.43,2.99,TAV2003_CAT_CONUS.zip
3917244,4.93,3.48,6.86,6.77,13.25,19.52,23.97,21.54,18.52,13.21,3.48,3.1,TAV2003_CAT_CONUS.zip
3917266,4.82,3.5,6.6,6.28,12.78,19.01,23.37,20.84,18.14,12.81,3.34,2.91,TAV2003_CAT_CONUS.zip
3917912,2.38,1.71,3.84,2.06,8.53,14.5,19.79,16.69,15.56,9.43,-0.12,-0.45,TAV2003_CAT_CONUS.zip
3917914,2.72,0.99,3.29,2.21,8.8,14.76,20.09,17.3,15.72,9.75,0.25,-0.29,TAV2003_CAT_CONUS.zip
3917916,2.17,0.98,3.11,1.65,8.07,13.94,19.42,16.44,15.3,9.08,-0.47,-0.92,TAV2003_CAT_CONUS.zip
3917918,3.67,2.84,5.11,4.27,10.77,16.8,21.67,18.84,16.93,11.19,1.72,1.23,TAV2003_CAT_CONUS.zip
3917920,4.26,3.23,5.7,5.29,11.82,17.96,22.6,19.87,17.58,12.08,2.64,2.1,TAV2003_CAT_CONUS.zip
3917922,4.53,3.25,6.13,5.9,12.38,18.56,23.13,20.53,17.92,12.52,3.07,2.53,TAV2003_CAT_CONUS.zip
3917924,4.61,3.27,6.27,6.08,12.55,18.76,23.3,20.74,18.01,12.66,3.17,2.66,TAV2003_CAT_CONUS.zip
3917926,4.77,3.3,6.43,6.33,12.74,19.02,23.57,21.08,18.16,12.87,3.25,2.84,TAV2003_CAT_CONUS.zip
3917946,4.88,3.54,7.13,7.21,13.6,19.98,24.4,22.02,18.77,13.36,3.59,3.1,TAV2003_CAT_CONUS.zip
3917948,4.79,3.48,6.55,6.23,12.73,18.95,23.32,20.78,18.1,12.77,3.3,2.86,TAV2003_CAT_CONUS.zip
3917950,4.92,3.51,6.74,6.49,13.03,19.27,23.62,21.17,18.36,13.02,3.47,3.06,TAV2003_CAT_CONUS.zip
948010046,4.91,3.47,6.74,6.53,13.05,19.3,23.69,21.26,18.37,13.07,3.48,3.05,TAV2003_CAT_CONUS.zip
948010047,4.85,3.44,6.62,6.4,12.89,19.14,23.55,21.07,18.24,12.93,3.38,2.96,TAV2003_CAT_CONUS.zip
948010048,4.78,3.31,6.44,6.34,12.75,19.03,23.58,21.09,18.17,12.88,3.26,2.85,TAV2003_CAT_CONUS.zip
948010089,4.58,3.27,6.25,6.02,12.51,18.7,23.23,20.65,17.98,12.61,3.16,2.63,TAV2003_CAT_CONUS.zip
948010091,4.63,3.3,6.31,6.1,12.57,18.78,23.29,20.74,18.02,12.67,3.19,2.68,TAV2003_CAT_CONUS.zip
948010092,4.77,3.45,6.52,6.22,12.72,18.94,23.34,20.8,18.1,12.76,3.3,2.85,TAV2003_CAT_CONUS.zip
948010095,4.81,3.35,6.52,6.39,12.83,19.11,23.62,21.14,18.23,12.93,3.32,2.9,TAV2003_CAT_CONUS.zip
948010096,4.8,3.48,6.58,6.27,12.77,18.99,23.36,20.83,18.13,12.8,3.33,2.89,TAV2003_CAT_CONUS.zip
