COMID,CAT_TAV_JAN1958,CAT_TAV_FEB1958,CAT_TAV_MAR1958,CAT_TAV_APR1958,CAT_TAV_MAY1958,CAT_TAV_JUN1958,CAT_TAV_JUL1958,CAT_TAV_AUG1958,CAT_TAV_SEP1958,CAT_TAV_OCT1958,CAT_TAV_NOV1958,CAT_TAV_DEC1958,filename
3917070,1.27,6.2,0.22,3.56,11.43,12.73,18.82,19,15.19,10.26,2.59,2.69,TAV1958_CAT_CONUS.zip
3917072,1.3,6.21,0.41,3.78,11.66,12.94,19,19.18,15.28,10.4,2.74,2.78,TAV1958_CAT_CONUS.zip
3917082,1.32,6.11,-0.27,2.89,10.95,12.37,18.46,18.76,15.03,9.95,2.27,2.36,TAV1958_CAT_CONUS.zip
3917084,1.22,6.08,-0.46,2.69,10.61,12.04,18.2,18.47,14.96,9.79,2.11,2.26,TAV1958_CAT_CONUS.zip
3917100,1.56,5.72,3.17,7.43,14.44,16.02,21,21.45,15.39,12.03,4.61,4.27,TAV1958_CAT_CONUS.zip
3917106,1.37,6.17,-0.13,3.03,11.1,12.49,18.62,18.9,15.18,10.06,2.37,2.45,TAV1958_CAT_CONUS.zip
3917114,1.25,6.01,0.15,3.46,11.21,12.61,18.64,18.9,15.16,10.17,2.51,2.61,TAV1958_CAT_CONUS.zip
3917130,1.35,6.21,0.15,3.37,11.3,12.62,18.84,19.06,15.44,10.23,2.52,2.59,TAV1958_CAT_CONUS.zip
3917136,1.49,6.31,-0.06,3.09,11.2,12.62,18.75,19.05,15.34,10.15,2.46,2.54,TAV1958_CAT_CONUS.zip
3917138,1.6,6.48,0.02,3.15,11.27,12.68,18.89,19.16,15.6,10.25,2.55,2.64,TAV1958_CAT_CONUS.zip
3917154,1.27,6.13,0.29,3.63,11.46,12.79,18.84,19.05,15.22,10.3,2.63,2.7,TAV1958_CAT_CONUS.zip
3917156,1.31,6.02,0.78,4.24,11.95,13.3,19.19,19.43,15.31,10.59,2.94,2.99,TAV1958_CAT_CONUS.zip
3917158,1.34,5.44,2.82,7.06,13.99,15.6,20.48,20.97,14.95,11.73,4.29,4.13,TAV1958_CAT_CONUS.zip
3917160,1.3,5.53,2.41,6.57,13.64,15.14,20.17,20.67,14.95,11.47,4.04,3.99,TAV1958_CAT_CONUS.zip
3917162,1.39,6.14,0.58,3.9,11.75,13.08,19.17,19.39,15.52,10.5,2.8,2.85,TAV1958_CAT_CONUS.zip
3917164,1.22,5.66,1.74,5.6,12.9,14.33,19.63,20.04,14.94,11.1,3.59,3.6,TAV1958_CAT_CONUS.zip
3917172,1.26,5.91,1.12,4.74,12.31,13.67,19.32,19.63,15.11,10.78,3.2,3.22,TAV1958_CAT_CONUS.zip
3917176,1.24,5.82,1.4,5.04,12.51,13.88,19.42,19.81,15.24,10.91,3.34,3.38,TAV1958_CAT_CONUS.zip
3917178,1.34,5.93,1.01,4.51,12.16,13.54,19.34,19.62,15.35,10.72,3.09,3.14,TAV1958_CAT_CONUS.zip
3917194,1.59,6.35,0.11,3.25,11.32,12.78,19.06,19.2,15.37,10.28,2.52,2.66,TAV1958_CAT_CONUS.zip
3917198,1.55,5.66,3.09,7.35,14.34,15.91,20.89,21.37,15.35,12.01,4.59,4.29,TAV1958_CAT_CONUS.zip
3917200,1.86,5.94,3.56,7.86,14.88,16.46,21.53,21.98,15.89,12.49,5.06,4.51,TAV1958_CAT_CONUS.zip
3917222,1.51,5.62,2.96,7.19,14.19,15.74,20.72,21.22,15.28,11.94,4.5,4.26,TAV1958_CAT_CONUS.zip
3917230,2.18,6.35,4.27,8.61,15.63,17.33,22.6,22.8,16.56,13.05,5.62,4.6,TAV1958_CAT_CONUS.zip
3917244,2.14,6.26,4.16,8.51,15.54,17.23,22.42,22.69,16.48,12.97,5.54,4.61,TAV1958_CAT_CONUS.zip
3917266,1.92,6,3.7,8.03,15.03,16.64,21.71,22.15,16,12.6,5.18,4.54,TAV1958_CAT_CONUS.zip
3917912,1.33,5.99,0.84,4.3,11.99,13.35,19.24,19.49,15.38,10.63,2.98,3.02,TAV1958_CAT_CONUS.zip
3917914,1.65,6.39,0.46,3.71,11.62,13.2,19.2,19.6,15.43,10.6,2.84,2.98,TAV1958_CAT_CONUS.zip
3917916,1.51,6.38,0.13,3.29,11.36,12.72,18.96,19.19,15.58,10.28,2.57,2.64,TAV1958_CAT_CONUS.zip
3917918,1.29,5.61,2.17,6.12,13.31,14.79,19.97,20.42,15.08,11.36,3.87,3.81,TAV1958_CAT_CONUS.zip
3917920,1.36,5.46,2.85,7.09,14.02,15.63,20.52,21.01,14.98,11.75,4.32,4.14,TAV1958_CAT_CONUS.zip
3917922,1.6,5.74,3.23,7.5,14.51,16.09,21.09,21.53,15.46,12.09,4.68,4.31,TAV1958_CAT_CONUS.zip
3917924,1.71,5.84,3.41,7.68,14.7,16.3,21.34,21.75,15.65,12.25,4.85,4.37,TAV1958_CAT_CONUS.zip
3917926,1.9,6.06,3.76,8.06,15.08,16.73,21.84,22.18,16.03,12.57,5.18,4.46,TAV1958_CAT_CONUS.zip
