COMID,CAT_PPT_JAN1966,CAT_PPT_FEB1966,CAT_PPT_MAR1966,CAT_PPT_APR1966,CAT_PPT_MAY1966,CAT_PPT_JUN1966,CAT_PPT_JUL1966,CAT_PPT_AUG1966,CAT_PPT_SEP1966,CAT_PPT_OCT1966,CAT_PPT_NOV1966,CAT_PPT_DEC1966,filename
3917160,107.39,11.31,23.46,9.31,17,14.54,3.73,6.7,14.64,8.56,83.66,111.64,PPT1966_CAT_CONUS.zip
3917162,99.26,30.53,36.52,14.46,18.69,19,4.82,17.06,20.46,8.57,174.69,128.28,PPT1966_CAT_CONUS.zip
3917164,119.8,14.53,37.72,14.37,17.72,14.79,4.34,9.84,16.82,9.2,139.47,128.3,PPT1966_CAT_CONUS.zip
3917172,120.51,19.03,41.87,16.22,19.39,16.48,5.02,16.83,20.22,9.96,157.38,130.67,PPT1966_CAT_CONUS.zip
3917176,123.58,36.82,48.12,18.12,18.33,14.92,4.03,11.33,16.22,7.73,188.35,147.95,PPT1966_CAT_CONUS.zip
3917178,112.39,32.21,46.39,16.96,16.5,15.16,4.4,13.68,18.51,8.12,189.73,141.85,PPT1966_CAT_CONUS.zip
3917194,109.3,58.44,56.07,21.11,25.97,19.38,4.28,26.27,20.93,5.46,252.29,155.85,PPT1966_CAT_CONUS.zip
3917198,88.75,10.42,18.51,8.33,16.51,13.16,2.83,6.35,12.6,7.16,76.29,103.08,PPT1966_CAT_CONUS.zip
3917200,81.53,10.2,14.91,7.46,16.51,12.57,2.54,6.52,11.4,5.88,72.52,95.93,PPT1966_CAT_CONUS.zip
3917222,92.71,11.66,20.3,9.07,16.02,13,2.96,6.57,12.58,7.02,80.34,105.28,PPT1966_CAT_CONUS.zip
3917230,74.21,5.34,10.12,5.57,16.9,12.47,2.08,5.74,11.51,5.86,59.56,85.74,PPT1966_CAT_CONUS.zip
3917244,73.81,6.16,10.75,5.8,16.79,12.58,2.17,5.78,10.74,5.83,65.85,86.43,PPT1966_CAT_CONUS.zip
3917266,77.68,9.51,13.95,6.94,16.79,12.53,2.41,6.23,11.34,5.7,69.26,92.39,PPT1966_CAT_CONUS.zip
3917912,104.47,19.4,38.42,15.1,16.09,16.06,4.87,15.69,19.82,9.3,168.56,130.03,PPT1966_CAT_CONUS.zip
3917914,82.52,32.98,28.87,11.55,33.48,25.13,4.62,32.14,19.2,6.9,170.3,110.66,PPT1966_CAT_CONUS.zip
3917916,96.9,41.18,39.02,14.86,25.87,21.7,4.54,24.63,21.48,7.59,184.78,124.64,PPT1966_CAT_CONUS.zip
3917918,107.25,21.09,33.38,13.1,17.16,13.93,3.5,8.18,14.82,7.81,120.81,123.11,PPT1966_CAT_CONUS.zip
3917920,91.14,10.6,21.36,8.69,16.48,13.4,2.93,5.8,13.35,7.68,77.12,104.14,PPT1966_CAT_CONUS.zip
3917922,84.78,8.69,16.7,7.52,17.29,13.52,2.74,6.2,12.72,7.57,71.1,100.95,PPT1966_CAT_CONUS.zip
3917924,81.49,7.78,14.56,7.04,17.5,13.4,2.6,6.24,12.66,7.37,68.33,99.91,PPT1966_CAT_CONUS.zip
3917926,76.19,5.62,10.79,5.97,17.98,13.36,2.33,6.34,12.5,7.16,61.34,98.25,PPT1966_CAT_CONUS.zip
3917946,78.07,7.07,13.96,6.75,16.89,11.27,2.22,5.58,14.28,5.53,60.19,86.49,PPT1966_CAT_CONUS.zip
3917948,78.77,9.72,14.21,7.09,16.7,12.53,2.44,6.31,11.34,5.73,70.21,93.36,PPT1966_CAT_CONUS.zip
3917950,72.06,7.92,12.27,6.42,16.82,12.58,2.24,6.09,11.33,5.79,70.04,90.92,PPT1966_CAT_CONUS.zip
948010046,71.31,6.86,11.52,6.12,16.95,12.68,2.23,5.94,11.16,5.82,67.67,89.7,PPT1966_CAT_CONUS.zip
948010047,74.56,7.52,12.21,6.37,17.11,12.77,2.31,6.12,11.5,6.06,66.88,92.45,PPT1966_CAT_CONUS.zip
948010048,76.19,5.62,10.79,5.97,17.99,13.36,2.33,6.35,12.5,7.16,61.34,98.25,PPT1966_CAT_CONUS.zip
948010089,82.72,8.52,15.58,7.34,17.31,13.35,2.66,6.21,12.61,7.31,70.39,99.83,PPT1966_CAT_CONUS.zip
948010091,81.24,8.12,14.66,7.08,17.38,13.29,2.59,6.23,12.49,7.16,68.81,98.99,PPT1966_CAT_CONUS.zip
948010092,78.74,9.3,14.29,7.02,16.9,12.7,2.46,6.22,11.61,6.04,69.5,93.97,PPT1966_CAT_CONUS.zip
948010095,74.72,5.86,10.9,5.98,17.72,13.18,2.3,6.23,12.14,6.81,62.93,95.9,PPT1966_CAT_CONUS.zip
948010096,77.82,9.41,13.99,6.94,16.82,12.57,2.42,6.22,11.4,5.78,69.29,92.72,PPT1966_CAT_CONUS.zip
