COMID,CAT_TAV_JAN2005,CAT_TAV_FEB2005,CAT_TAV_MAR2005,CAT_TAV_APR2005,CAT_TAV_MAY2005,CAT_TAV_JUN2005,CAT_TAV_JUL2005,CAT_TAV_AUG2005,CAT_TAV_SEP2005,CAT_TAV_OCT2005,CAT_TAV_NOV2005,CAT_TAV_DEC2005,filename
3917198,1.53,4.66,6.92,8.05,12.59,14.12,21.7,21.22,15.29,10.73,4.3,1.78,TAV2005_CAT_CONUS.zip
3917200,1.78,4.84,7.45,8.54,13.12,14.73,22.23,21.73,15.57,11.06,4.72,2.15,TAV2005_CAT_CONUS.zip
3917222,1.4,4.59,6.69,7.74,12.3,13.84,21.45,20.92,15.19,10.52,4.06,1.63,TAV2005_CAT_CONUS.zip
3917230,2.07,4.93,8.15,9.27,13.79,15.56,23.21,22.75,16.03,11.51,4.96,2.22,TAV2005_CAT_CONUS.zip
3917244,2.11,5.04,8.17,9.25,13.83,15.55,23.07,22.64,16.07,11.55,5.06,2.36,TAV2005_CAT_CONUS.zip
3917266,1.86,4.9,7.64,8.71,13.34,14.94,22.42,21.93,15.66,11.2,4.88,2.28,TAV2005_CAT_CONUS.zip
3917912,-0.37,2.79,4.26,3.69,8.43,10.37,18.72,17.89,12.24,7.74,2.1,-0.53,TAV2005_CAT_CONUS.zip
3917914,-0.25,2.26,3.89,3.84,8.66,10.56,19.34,18.39,12.49,8.12,2.46,-0.12,TAV2005_CAT_CONUS.zip
3917916,-0.54,2.21,3.6,3.11,7.87,9.85,18.55,17.56,11.9,7.45,1.93,-0.79,TAV2005_CAT_CONUS.zip
3917918,0.81,4.04,5.79,6.4,10.99,12.53,20.49,19.9,14.34,9.63,3.25,0.86,TAV2005_CAT_CONUS.zip
3917920,1.35,4.56,6.6,7.69,12.31,13.77,21.38,20.88,15.16,10.53,4,1.57,TAV2005_CAT_CONUS.zip
3917922,1.69,4.73,7.18,8.4,12.86,14.4,21.96,21.56,15.37,10.95,4.58,1.92,TAV2005_CAT_CONUS.zip
3917924,1.76,4.75,7.38,8.6,13.05,14.62,22.17,21.76,15.46,11.08,4.72,2.02,TAV2005_CAT_CONUS.zip
3917926,1.85,4.75,7.71,8.86,13.3,15.01,22.46,22.04,15.62,11.26,4.83,2.08,TAV2005_CAT_CONUS.zip
3917946,2.15,5.12,8.4,9.52,14.14,16.01,23.84,23.16,16.28,11.55,5.04,2.23,TAV2005_CAT_CONUS.zip
3917948,1.83,4.88,7.58,8.66,13.27,14.88,22.36,21.87,15.63,11.16,4.83,2.24,TAV2005_CAT_CONUS.zip
3917950,2.04,5,7.93,8.99,13.58,15.25,22.69,22.27,15.87,11.37,5.01,2.38,TAV2005_CAT_CONUS.zip
948010046,2.04,4.96,7.94,9.01,13.62,15.3,22.72,22.34,15.85,11.42,5.04,2.37,TAV2005_CAT_CONUS.zip
948010047,1.93,4.89,7.79,8.87,13.46,15.11,22.56,22.13,15.74,11.31,4.94,2.27,TAV2005_CAT_CONUS.zip
948010048,1.86,4.75,7.72,8.87,13.31,15.02,22.47,22.05,15.63,11.27,4.84,2.09,TAV2005_CAT_CONUS.zip
948010089,1.74,4.77,7.3,8.53,13,14.54,22.1,21.69,15.42,11.04,4.7,2.02,TAV2005_CAT_CONUS.zip
948010091,1.77,4.77,7.4,8.6,13.08,14.65,22.18,21.77,15.47,11.09,4.74,2.05,TAV2005_CAT_CONUS.zip
948010092,1.83,4.87,7.56,8.67,13.26,14.85,22.35,21.88,15.61,11.16,4.84,2.22,TAV2005_CAT_CONUS.zip
948010095,1.91,4.8,7.78,8.91,13.4,15.1,22.54,22.14,15.69,11.31,4.89,2.16,TAV2005_CAT_CONUS.zip
948010096,1.85,4.89,7.62,8.7,13.32,14.92,22.4,21.92,15.65,11.19,4.87,2.26,TAV2005_CAT_CONUS.zip
