COMID,CAT_PPT_JAN2014,CAT_PPT_FEB2014,CAT_PPT_MAR2014,CAT_PPT_APR2014,CAT_PPT_MAY2014,CAT_PPT_JUN2014,CAT_PPT_JUL2014,CAT_PPT_AUG2014,CAT_PPT_SEP2014,CAT_PPT_OCT2014,CAT_PPT_NOV2014,CAT_PPT_DEC2014,filename
3917244,32.23,87.01,71.89,25.03,20.76,9.06,11.76,6.74,36.92,53.35,42.22,51.29,PPT2014_CAT_CONUS.zip
3917266,32.74,114.49,80.31,30.01,22.21,9.7,12.88,7.99,38.37,54.82,48.12,83.94,PPT2014_CAT_CONUS.zip
3917912,32.64,133,101.52,38.61,30.58,10.32,19.85,7.59,42.6,66.09,70.32,167.49,PPT2014_CAT_CONUS.zip
3917914,24.22,138.74,104.43,37.81,30.64,9.59,41.83,8.33,56.12,72.98,66.41,200.03,PPT2014_CAT_CONUS.zip
3917916,30.69,146.52,107.77,39.73,30.36,9.96,33.45,8,49.52,71.67,72.43,202.78,PPT2014_CAT_CONUS.zip
3917918,35.04,130.15,97.25,34.59,25.23,9.89,15.86,7.39,41.47,62.01,63.09,134.02,PPT2014_CAT_CONUS.zip
3917920,34.41,124.77,91.72,32.8,24.3,10.11,14.83,7.3,41,60.99,60.8,124.44,PPT2014_CAT_CONUS.zip
3917922,31.72,112.04,83.5,31.23,22.97,9.67,14.42,7.24,39.3,58.09,55.76,104.78,PPT2014_CAT_CONUS.zip
3917924,31.37,106.15,80.44,30.17,22.59,9.56,14.03,7.2,38.67,57.13,53.55,95.92,PPT2014_CAT_CONUS.zip
3917926,29.36,88.46,73.01,27.43,21.71,9.55,12.94,7.07,37.03,54.8,48.83,75.86,PPT2014_CAT_CONUS.zip
3917946,30.86,83.56,72.48,22.56,19.7,8.24,10.34,5.52,38.58,55.6,42.72,53.39,PPT2014_CAT_CONUS.zip
3917948,32.87,115.68,81.17,30.16,22.32,9.7,12.91,8.01,38.55,55.13,48.78,86.74,PPT2014_CAT_CONUS.zip
3917950,32.96,104,76.23,28.09,21.83,9.51,12.33,7.46,37.64,54.11,44.79,69.22,PPT2014_CAT_CONUS.zip
948010046,32.59,96.31,72.98,26.95,21.41,9.53,12.3,7.36,37.2,53.29,43.54,60.49,PPT2014_CAT_CONUS.zip
948010047,31.95,100.97,75.53,28.12,21.75,9.59,12.63,7.52,37.57,54.14,46.26,71.91,PPT2014_CAT_CONUS.zip
948010048,29.36,88.46,73.01,27.43,21.71,9.55,12.94,7.07,37.03,54.8,48.83,75.86,PPT2014_CAT_CONUS.zip
948010089,32.06,111.8,82.55,30.94,22.82,9.57,14.26,7.3,39.12,57.62,54.49,100.73,PPT2014_CAT_CONUS.zip
948010091,31.67,108.16,80.8,30.29,22.59,9.58,13.93,7.31,38.71,56.94,53.06,95.31,PPT2014_CAT_CONUS.zip
948010092,32.59,113.91,80.78,30.2,22.33,9.67,13.17,7.84,38.52,55.41,49.47,87.5,PPT2014_CAT_CONUS.zip
948010095,30.18,89.92,72.77,27.2,21.6,9.54,12.75,7.12,37.03,54.36,47.3,71.1,PPT2014_CAT_CONUS.zip
948010096,32.7,114.03,80.29,30,22.22,9.69,12.94,7.94,38.38,54.93,48.36,84.39,PPT2014_CAT_CONUS.zip
