COMID,CAT_RUN_JAN1973,CAT_RUN_FEB1973,CAT_RUN_MAR1973,CAT_RUN_APR1973,CAT_RUN_MAY1973,CAT_RUN_JUN1973,CAT_RUN_JUL1973,CAT_RUN_AUG1973,CAT_RUN_SEP1973,CAT_RUN_OCT1973,CAT_RUN_NOV1973,CAT_RUN_DEC1973,filename
3917922,0.96,4.45,2.12,1.11,1.37,0.23,0.37,0.05,1.32,5.03,5.96,35.72,RUN1973_CAT_CONUS.zip
3917924,0.93,2.75,1.2,0.65,1.15,0.13,0.31,0.02,1.28,5.07,4.63,33.29,RUN1973_CAT_CONUS.zip
3917926,0.87,1.31,0.38,0.26,0.97,0.05,0.28,0,1.25,5.19,3.66,29.78,RUN1973_CAT_CONUS.zip
3917946,0.97,1.28,0.45,0.26,0.91,0.03,0.3,0,1.1,4.67,3.74,21.45,RUN1973_CAT_CONUS.zip
3917948,0.91,2.96,1.17,0.64,1.08,0.11,0.32,0.02,1.14,4.8,4.26,27.71,RUN1973_CAT_CONUS.zip
3917950,0.9,2,0.64,0.36,0.97,0.06,0.27,0.01,1.12,4.85,3.88,24.77,RUN1973_CAT_CONUS.zip
948010046,0.87,1.56,0.43,0.27,0.94,0.05,0.26,0.01,1.12,4.87,3.67,22.49,RUN1973_CAT_CONUS.zip
948010047,0.88,1.6,0.48,0.29,0.94,0.05,0.27,0,1.15,4.92,3.73,25.57,RUN1973_CAT_CONUS.zip
948010048,0.87,1.31,0.38,0.26,0.97,0.05,0.28,0,1.25,5.2,3.66,29.78,RUN1973_CAT_CONUS.zip
948010089,0.95,3.09,1.39,0.74,1.19,0.15,0.32,0.02,1.28,5.02,4.85,33.83,RUN1973_CAT_CONUS.zip
948010091,0.93,2.7,1.16,0.63,1.13,0.12,0.31,0.02,1.26,5.03,4.58,32.62,RUN1973_CAT_CONUS.zip
948010092,0.91,2.09,0.77,0.44,0.99,0.07,0.29,0.01,1.16,4.85,4.06,28.37,RUN1973_CAT_CONUS.zip
948010095,0.86,1.36,0.39,0.25,0.96,0.05,0.27,0,1.21,5.11,3.65,27.7,RUN1973_CAT_CONUS.zip
948010096,0.91,1.89,0.64,0.37,0.95,0.05,0.29,0.01,1.13,4.82,3.89,27.18,RUN1973_CAT_CONUS.zip
