COMID,CAT_TAV_JAN1974,CAT_TAV_FEB1974,CAT_TAV_MAR1974,CAT_TAV_APR1974,CAT_TAV_MAY1974,CAT_TAV_JUN1974,CAT_TAV_JUL1974,CAT_TAV_AUG1974,CAT_TAV_SEP1974,CAT_TAV_OCT1974,CAT_TAV_NOV1974,CAT_TAV_DEC1974,filename
3917172,-1.28,1.95,2.41,3.83,9.39,15.58,17.52,17.78,17.77,9.04,3.06,-0.23,TAV1974_CAT_CONUS.zip
3917176,-1.23,2.02,2.72,4.21,9.69,15.83,17.69,18,17.83,9.2,3.38,0.16,TAV1974_CAT_CONUS.zip
3917178,-1.16,2.09,2.26,3.62,9.26,15.42,17.53,17.67,17.92,8.95,2.94,-0.18,TAV1974_CAT_CONUS.zip
3917194,-1.22,3.17,1.36,2.55,8.44,14.7,17.24,16.99,17.86,8.38,2.24,-0.91,TAV1974_CAT_CONUS.zip
3917198,-1.1,1.64,4.6,6.61,11.47,17.77,19.1,19.78,18.04,10.29,4.83,1.28,TAV1974_CAT_CONUS.zip
3917200,-0.63,1.99,5.02,7.1,12.04,18.3,19.71,20.41,18.6,10.69,5.14,1.62,TAV1974_CAT_CONUS.zip
3917222,-1.1,1.65,4.47,6.45,11.34,17.6,18.96,19.61,17.97,10.2,4.72,1.2,TAV1974_CAT_CONUS.zip
3917230,-0.17,2.41,5.6,7.76,12.69,19.05,20.53,21.26,19.24,11.12,5.53,1.97,TAV1974_CAT_CONUS.zip
3917244,-0.2,2.37,5.56,7.71,12.62,18.96,20.43,21.15,19.14,11.06,5.48,1.92,TAV1974_CAT_CONUS.zip
3917266,-0.58,2.03,5.16,7.26,12.18,18.46,19.87,20.58,18.7,10.77,5.23,1.69,TAV1974_CAT_CONUS.zip
3917912,-1.16,2.03,2.04,3.34,9.07,15.23,17.4,17.51,17.92,8.84,2.74,-0.38,TAV1974_CAT_CONUS.zip
3917914,-1.37,2.97,1.73,2.95,8.73,15.15,17.43,17.33,17.53,8.5,2.57,-0.71,TAV1974_CAT_CONUS.zip
3917916,-1.11,2.97,1.38,2.53,8.47,14.67,17.16,16.99,17.97,8.41,2.21,-0.86,TAV1974_CAT_CONUS.zip
3917918,-1.31,1.67,3.6,5.35,10.45,16.68,18.23,18.72,17.72,9.64,4.05,0.64,TAV1974_CAT_CONUS.zip
3917920,-1.4,1.41,4.38,6.38,11.13,17.47,18.76,19.38,17.66,10.01,4.63,1.04,TAV1974_CAT_CONUS.zip
3917922,-1.11,1.64,4.73,6.74,11.61,17.95,19.26,19.98,18.16,10.41,4.94,1.38,TAV1974_CAT_CONUS.zip
3917924,-0.96,1.76,4.88,6.91,11.8,18.14,19.48,20.21,18.35,10.54,5.05,1.49,TAV1974_CAT_CONUS.zip
3917926,-0.68,1.96,5.17,7.26,12.15,18.51,19.91,20.65,18.73,10.77,5.27,1.69,TAV1974_CAT_CONUS.zip
3917946,0.06,2.59,5.83,7.97,12.93,19.26,20.78,21.5,19.41,11.26,5.61,2.08,TAV1974_CAT_CONUS.zip
3917948,-0.59,2.02,5.12,7.21,12.14,18.41,19.82,20.53,18.67,10.75,5.2,1.67,TAV1974_CAT_CONUS.zip
3917950,-0.4,2.2,5.35,7.46,12.38,18.68,20.11,20.83,18.9,10.9,5.34,1.8,TAV1974_CAT_CONUS.zip
948010046,-0.43,2.2,5.34,7.44,12.37,18.69,20.12,20.85,18.9,10.9,5.34,1.8,TAV1974_CAT_CONUS.zip
948010047,-0.53,2.09,5.24,7.34,12.26,18.57,19.99,20.71,18.79,10.83,5.29,1.74,TAV1974_CAT_CONUS.zip
948010048,-0.68,1.97,5.18,7.27,12.16,18.52,19.92,20.66,18.74,10.78,5.28,1.7,TAV1974_CAT_CONUS.zip
948010089,-1.01,1.72,4.82,6.84,11.72,18.06,19.38,20.11,18.27,10.49,5,1.44,TAV1974_CAT_CONUS.zip
948010091,-0.92,1.78,4.91,6.94,11.83,18.16,19.51,20.24,18.38,10.56,5.06,1.5,TAV1974_CAT_CONUS.zip
948010092,-0.67,1.96,5.08,7.17,12.08,18.37,19.76,20.48,18.6,10.71,5.18,1.63,TAV1974_CAT_CONUS.zip
948010095,-0.61,2.03,5.23,7.32,12.22,18.57,19.98,20.71,18.79,10.81,5.3,1.73,TAV1974_CAT_CONUS.zip
948010096,-0.59,2.01,5.14,7.24,12.16,18.44,19.84,20.56,18.68,10.75,5.22,1.67,TAV1974_CAT_CONUS.zip
