COMID,CAT_TAV_JAN1983,CAT_TAV_FEB1983,CAT_TAV_MAR1983,CAT_TAV_APR1983,CAT_TAV_MAY1983,CAT_TAV_JUN1983,CAT_TAV_JUL1983,CAT_TAV_AUG1983,CAT_TAV_SEP1983,CAT_TAV_OCT1983,CAT_TAV_NOV1983,CAT_TAV_DEC1983,filename
3917158,2.12,4.31,6.02,6.41,12.72,14.81,17.04,19.71,14.71,10.96,4.22,1.44,TAV1983_CAT_CONUS.zip
3917160,2.02,4.35,5.46,5.84,12.31,14.31,16.67,19.41,14.72,10.82,3.91,1.2,TAV1983_CAT_CONUS.zip
3917162,1.72,4.95,3,2.99,10.47,12.22,15.71,18.05,15.55,9.46,2.05,-0.17,TAV1983_CAT_CONUS.zip
3917164,1.86,4.47,4.61,4.84,11.61,13.49,16.17,18.82,14.9,10.3,3.25,0.6,TAV1983_CAT_CONUS.zip
3917172,1.74,4.62,3.69,3.87,10.99,12.8,15.81,18.36,15.15,9.86,2.6,0.01,TAV1983_CAT_CONUS.zip
3917176,1.85,4.74,4.12,4.22,11.28,13.11,16.01,18.51,15.13,10,2.96,0.58,TAV1983_CAT_CONUS.zip
3917178,1.82,4.78,3.6,3.66,10.89,12.7,15.89,18.33,15.3,9.75,2.54,0.2,TAV1983_CAT_CONUS.zip
3917194,1.72,5.33,2.58,2.35,10.19,11.87,15.71,17.9,15.34,9.29,1.27,-0.51,TAV1983_CAT_CONUS.zip
3917198,2.35,4.49,6.12,6.61,13.04,15.16,17.38,20,15.03,11.14,4.47,1.69,TAV1983_CAT_CONUS.zip
3917200,2.62,4.68,6.36,7.01,13.55,15.75,17.96,20.47,15.53,11.37,4.79,2.02,TAV1983_CAT_CONUS.zip
3917212,1.9,4.51,4.46,4.65,11.55,13.45,16.14,18.64,15,10.17,3.21,0.82,TAV1983_CAT_CONUS.zip
3917214,2.41,4.54,5.69,6.16,12.79,14.85,17.16,19.71,15.23,11,4.28,1.64,TAV1983_CAT_CONUS.zip
3917218,2.45,4.57,6.01,6.51,13.05,15.14,17.38,19.96,15.21,11.16,4.48,1.77,TAV1983_CAT_CONUS.zip
3917220,2.54,4.64,6.01,6.54,13.13,15.23,17.47,20.02,15.33,11.21,4.55,1.85,TAV1983_CAT_CONUS.zip
3917228,2.54,4.64,6.01,6.54,13.13,15.23,17.47,20.02,15.33,11.21,4.55,1.85,TAV1983_CAT_CONUS.zip
3917230,2.83,4.95,6.86,7.66,14.19,16.56,18.82,21.23,16.13,11.64,5.21,2.37,TAV1983_CAT_CONUS.zip
3917244,2.81,4.91,6.78,7.56,14.1,16.46,18.71,21.11,16.04,11.59,5.17,2.35,TAV1983_CAT_CONUS.zip
3917250,1.83,4.49,4.13,4.29,11.3,13.18,15.95,18.4,15.03,9.98,2.97,0.68,TAV1983_CAT_CONUS.zip
3917256,2.54,4.64,6.01,6.54,13.13,15.23,17.47,20.02,15.33,11.21,4.55,1.85,TAV1983_CAT_CONUS.zip
3917268,2.54,4.64,6.01,6.54,13.13,15.23,17.47,20.02,15.33,11.21,4.55,1.85,TAV1983_CAT_CONUS.zip
3917272,1.95,4.39,4.5,4.73,11.6,13.52,16.16,18.64,14.99,10.22,3.28,0.89,TAV1983_CAT_CONUS.zip
3917274,2.51,4.55,5.93,6.48,13.07,15.19,17.41,19.94,15.29,11.16,4.51,1.83,TAV1983_CAT_CONUS.zip
3917276,1.68,4.19,4.15,4.36,11.31,13.17,15.58,18.08,14.59,9.96,2.95,0.68,TAV1983_CAT_CONUS.zip
3917278,2.05,4.34,4.92,5.25,12.02,13.98,16.36,18.89,14.91,10.48,3.62,1.15,TAV1983_CAT_CONUS.zip
3917280,2.51,4.57,5.95,6.5,13.09,15.2,17.42,19.96,15.3,11.17,4.52,1.83,TAV1983_CAT_CONUS.zip
3917282,2.12,4.25,5.1,5.56,12.28,14.32,16.56,19.07,14.94,10.62,3.82,1.35,TAV1983_CAT_CONUS.zip
3917284,2.41,4.26,5.67,6.3,12.89,15.05,17.22,19.7,15.19,11.02,4.37,1.78,TAV1983_CAT_CONUS.zip
3917286,2.41,4.27,5.68,6.3,12.89,15.05,17.23,19.71,15.19,11.02,4.37,1.78,TAV1983_CAT_CONUS.zip
3917912,1.76,4.72,3.33,3.42,10.7,12.5,15.75,18.21,15.39,9.62,2.36,-0.08,TAV1983_CAT_CONUS.zip
3917914,1.83,5.27,3.32,3.1,10.55,12.31,16.09,18.4,15.45,9.56,1.53,-0.47,TAV1983_CAT_CONUS.zip
3917916,1.68,5.26,2.51,2.38,10.15,11.83,15.63,17.85,15.62,9.25,1.39,-0.53,TAV1983_CAT_CONUS.zip
3917918,2.01,4.52,5.14,5.39,12.05,14,16.54,19.14,14.91,10.54,3.67,1.07,TAV1983_CAT_CONUS.zip
3917920,2.14,4.32,6.03,6.43,12.75,14.84,17.07,19.74,14.73,10.98,4.24,1.46,TAV1983_CAT_CONUS.zip
3917922,2.4,4.54,6.23,6.76,13.2,15.33,17.55,20.17,15.08,11.24,4.6,1.78,TAV1983_CAT_CONUS.zip
3917946,2.89,5,6.96,7.82,14.36,16.78,19.07,21.42,16.32,11.71,5.33,2.49,TAV1983_CAT_CONUS.zip
3917948,2.65,4.7,6.44,7.12,13.65,15.88,18.08,20.58,15.59,11.41,4.84,2.07,TAV1983_CAT_CONUS.zip
3917950,2.73,4.8,6.59,7.32,13.87,16.15,18.37,20.83,15.81,11.5,5.01,2.21,TAV1983_CAT_CONUS.zip
3917956,1.44,4.97,2.64,2.51,10.19,11.9,15.29,17.58,15.08,9.1,1.62,-0.25,TAV1983_CAT_CONUS.zip
3917958,1.26,4.41,2.62,2.6,10.13,11.9,14.94,17.27,14.57,9.06,1.57,-0.38,TAV1983_CAT_CONUS.zip
3917960,1.22,4.16,2.66,2.69,10.15,11.94,14.84,17.19,14.3,9.09,1.55,-0.43,TAV1983_CAT_CONUS.zip
948010089,2.46,4.58,6.27,6.84,13.3,15.44,17.66,20.26,15.17,11.29,4.66,1.84,TAV1983_CAT_CONUS.zip
