COMID,CAT_RUN_JAN2011,CAT_RUN_FEB2011,CAT_RUN_MAR2011,CAT_RUN_APR2011,CAT_RUN_MAY2011,CAT_RUN_JUN2011,CAT_RUN_JUL2011,CAT_RUN_AUG2011,CAT_RUN_SEP2011,CAT_RUN_OCT2011,CAT_RUN_NOV2011,CAT_RUN_DEC2011,filename
3917162,21.31,26.59,69.81,49.45,28.85,14.97,7.36,3.72,1.71,2.45,1.71,0.93,RUN2011_CAT_CONUS.zip
3917164,19.7,24.67,70.53,48.1,25.19,13.13,6.51,3.28,1.46,2.24,1.8,0.89,RUN2011_CAT_CONUS.zip
3917172,26.78,33.2,69.99,64.18,39.43,20.07,10.03,5,2.35,2.76,2.04,1.09,RUN2011_CAT_CONUS.zip
3917176,15.8,23.88,62.7,50.27,27.07,14.22,7.01,3.55,1.61,2.32,1.68,0.87,RUN2011_CAT_CONUS.zip
3917178,17.49,23.2,62.49,45.97,31.32,16.29,8.04,4.06,1.87,2.46,1.72,0.9,RUN2011_CAT_CONUS.zip
3917194,21.72,28.12,60.73,51.25,37.08,19.18,9.39,4.72,2.25,2.88,1.58,0.97,RUN2011_CAT_CONUS.zip
3917198,15.06,18.49,61.65,32.92,17.4,9.46,4.62,2.44,0.99,1.91,1.55,0.73,RUN2011_CAT_CONUS.zip
3917200,4.78,11.07,55.36,27.61,14.64,8.21,3.96,2.14,0.82,1.71,1.26,0.59,RUN2011_CAT_CONUS.zip
3917222,17.03,21.07,64.61,35.92,18.87,10.18,4.96,2.6,1.09,2,1.62,0.77,RUN2011_CAT_CONUS.zip
3917230,0.54,0.52,26.52,12.17,7.05,4.45,2.14,1.4,0.34,1.4,0.76,0.37,RUN2011_CAT_CONUS.zip
3917244,0.55,0.6,29.34,13.55,7.7,4.8,2.32,1.43,0.38,1.43,0.8,0.38,RUN2011_CAT_CONUS.zip
3917266,1.28,8.05,52.53,25.47,13.56,7.7,3.71,2.03,0.76,1.63,1.16,0.55,RUN2011_CAT_CONUS.zip
3917912,20.79,27.12,67.19,54.07,31.6,16.27,8.08,4.05,1.87,2.44,1.78,0.96,RUN2011_CAT_CONUS.zip
3917914,25.1,30.95,74.88,50.39,26.81,13.87,6.74,3.4,1.61,2.62,1.55,0.95,RUN2011_CAT_CONUS.zip
3917916,26.44,31.18,71.71,51.81,32.68,16.87,8.26,4.17,1.97,2.74,1.72,1,RUN2011_CAT_CONUS.zip
3917918,18.27,23.25,65.12,43.29,22.96,12.16,5.97,3.06,1.34,2.16,1.7,0.84,RUN2011_CAT_CONUS.zip
3917920,19.38,21.96,64.82,36.51,19.24,10.31,5.04,2.63,1.11,2.02,1.69,0.8,RUN2011_CAT_CONUS.zip
3917922,12.17,14.62,57.31,28.7,15.34,8.46,4.14,2.21,0.86,1.78,1.46,0.68,RUN2011_CAT_CONUS.zip
3917924,8.7,10.95,53.77,26.31,14.14,7.89,3.86,2.09,0.78,1.71,1.35,0.63,RUN2011_CAT_CONUS.zip
3917926,0.68,1.93,45.09,21.8,11.89,6.82,3.32,1.89,0.64,1.56,1.13,0.53,RUN2011_CAT_CONUS.zip
3917946,1.12,1.34,38.67,18.11,10,6,2.89,1.84,0.54,1.51,0.86,0.4,RUN2011_CAT_CONUS.zip
3917948,2.22,8.89,53.33,26.08,13.86,7.84,3.78,2.06,0.77,1.65,1.18,0.56,RUN2011_CAT_CONUS.zip
3917950,0.79,2.94,41.91,20.01,10.85,6.37,3.06,1.73,0.58,1.53,0.98,0.47,RUN2011_CAT_CONUS.zip
948010046,0.64,1.41,35.34,16.66,9.21,5.55,2.67,1.55,0.48,1.47,0.89,0.44,RUN2011_CAT_CONUS.zip
948010047,0.87,3.83,43.39,20.82,11.29,6.57,3.17,1.79,0.61,1.54,1.03,0.49,RUN2011_CAT_CONUS.zip
948010048,0.68,1.93,45.09,21.8,11.89,6.82,3.32,1.89,0.64,1.56,1.13,0.53,RUN2011_CAT_CONUS.zip
948010089,10.43,13.3,56.16,27.54,14.74,8.18,4,2.15,0.82,1.75,1.41,0.66,RUN2011_CAT_CONUS.zip
948010091,8.1,11.01,54.05,26.43,14.18,7.91,3.87,2.09,0.78,1.7,1.34,0.63,RUN2011_CAT_CONUS.zip
948010092,3.22,9.16,53.3,25.91,13.81,7.8,3.77,2.05,0.77,1.65,1.21,0.57,RUN2011_CAT_CONUS.zip
948010095,0.65,1.59,41.98,20.17,11.04,6.42,3.11,1.78,0.58,1.53,1.05,0.5,RUN2011_CAT_CONUS.zip
948010096,1.73,8.2,52.41,25.42,13.54,7.68,3.7,2.02,0.75,1.63,1.16,0.55,RUN2011_CAT_CONUS.zip
