COMID,CAT_PPT_JAN1956,CAT_PPT_FEB1956,CAT_PPT_MAR1956,CAT_PPT_APR1956,CAT_PPT_MAY1956,CAT_PPT_JUN1956,CAT_PPT_JUL1956,CAT_PPT_AUG1956,CAT_PPT_SEP1956,CAT_PPT_OCT1956,CAT_PPT_NOV1956,CAT_PPT_DEC1956,filename
3917160,164.44,84.16,7.96,5.58,66.64,23.96,15.64,6.56,14.77,108.68,4.26,36.88,PPT1956_CAT_CONUS.zip
3917162,180.87,108.09,15.43,14.99,89.4,32.09,20.59,6.7,18.48,106.99,9.87,52.66,PPT1956_CAT_CONUS.zip
3917164,187.74,131.25,10.71,11.41,85.98,27.45,21.86,6.53,16.32,116.91,7.53,52.81,PPT1956_CAT_CONUS.zip
3917172,189.28,136.57,16.88,14.94,100.19,31.32,22.44,6.84,18.24,116.06,9.94,66.02,PPT1956_CAT_CONUS.zip
3917176,211.58,138.07,14.4,15.27,75.52,27.2,18.47,6.63,16.49,111.07,9.59,45.29,PPT1956_CAT_CONUS.zip
3917178,201.9,122.47,17.2,15.49,81.15,28.85,19.25,6.74,17.66,109.06,11.43,52.91,PPT1956_CAT_CONUS.zip
3917194,202.58,140.02,12.66,20.89,89.5,29.61,14.86,8.64,21.09,105.4,23.02,45.51,PPT1956_CAT_CONUS.zip
3917198,142.01,85.3,6.77,5.45,54.13,22.87,11.96,6.27,14.07,102.17,3.73,31.42,PPT1956_CAT_CONUS.zip
3917200,120.75,82.76,5.88,5.26,46.02,22.08,10.91,6.05,13.46,96.09,3.19,27.88,PPT1956_CAT_CONUS.zip
3917222,142.24,90.77,7.13,6.02,54.98,22.94,12.74,6.27,13.86,100.57,4,32.42,PPT1956_CAT_CONUS.zip
3917230,109.94,71.99,3.98,3.49,41.18,21.56,8.61,6.07,14.19,99.14,2.21,22.74,PPT1956_CAT_CONUS.zip
3917244,111.53,73.41,4.31,3.75,41.72,21.79,9.02,6.09,13.84,97.99,2.33,24.11,PPT1956_CAT_CONUS.zip
3917266,114.97,79.15,5.56,4.87,44.43,22.02,10.22,6.04,13.48,95.34,2.91,26.38,PPT1956_CAT_CONUS.zip
3917912,187.41,112.05,19.66,14.94,89.3,31.19,20.76,6.38,17.87,108.38,7.96,61.88,PPT1956_CAT_CONUS.zip
3917914,152.71,95.76,8.95,12.52,90.11,31.79,14.45,9,20.43,90.69,7.06,42.19,PPT1956_CAT_CONUS.zip
3917916,178.9,108.64,12.22,15.24,94.41,31.81,17.27,7.03,18.76,103.16,14.86,46.66,PPT1956_CAT_CONUS.zip
3917918,175.74,111.76,10,9.56,67.1,25.15,15.59,6.6,15.2,106.92,6.18,38.14,PPT1956_CAT_CONUS.zip
3917920,147.83,85.44,7.26,5.39,58.28,23.38,12.1,6.39,14.32,103.8,3.93,32.26,PPT1956_CAT_CONUS.zip
3917922,144.74,78.22,6.37,4.7,54.58,22.95,11.26,6.32,14.46,105.34,3.43,30.97,PPT1956_CAT_CONUS.zip
3917924,141.28,76.52,5.71,4.41,52.64,22.76,10.7,6.31,14.56,105.21,3.11,29.4,PPT1956_CAT_CONUS.zip
3917926,134.92,71.48,4.16,3.63,50.87,22.47,9.39,6.32,14.86,105.43,2.49,26.46,PPT1956_CAT_CONUS.zip
3917946,118.03,79.94,6.03,4.38,40.27,20.26,9.85,6.51,15.3,96.87,2.5,20,PPT1956_CAT_CONUS.zip
3917948,116.4,80.23,5.65,4.98,44.81,22.03,10.41,6.04,13.46,95.46,2.98,26.78,PPT1956_CAT_CONUS.zip
3917950,109.62,76.82,4.84,4.43,43.35,21.96,9.59,6.1,13.75,97.01,2.58,24.96,PPT1956_CAT_CONUS.zip
948010046,107.17,73.71,4.57,4.06,42.92,22.02,9.39,6.11,13.78,97.67,2.47,24.87,PPT1956_CAT_CONUS.zip
948010047,115.77,75.13,4.83,4.25,45.13,22.11,9.67,6.13,13.9,98.5,2.63,25.73,PPT1956_CAT_CONUS.zip
948010048,134.92,71.48,4.16,3.63,50.87,22.47,9.39,6.33,14.87,105.44,2.49,26.46,PPT1956_CAT_CONUS.zip
948010089,141.19,78.15,6.14,4.67,52.55,22.79,11.04,6.29,14.39,104.42,3.28,30.02,PPT1956_CAT_CONUS.zip
948010091,138.1,77.13,5.77,4.51,51.64,22.68,10.7,6.27,14.4,103.88,3.12,29.14,PPT1956_CAT_CONUS.zip
948010092,120.53,78.93,5.68,4.82,46.15,22.18,10.39,6.09,13.67,97.26,2.98,27.15,PPT1956_CAT_CONUS.zip
948010095,127.37,71.89,4.23,3.71,48.72,22.35,9.36,6.27,14.59,103.46,2.47,25.99,PPT1956_CAT_CONUS.zip
948010096,116.18,79,5.57,4.84,44.82,22.06,10.24,6.05,13.53,95.84,2.92,26.54,PPT1956_CAT_CONUS.zip
