COMID,CAT_PPT_JAN1994,CAT_PPT_FEB1994,CAT_PPT_MAR1994,CAT_PPT_APR1994,CAT_PPT_MAY1994,CAT_PPT_JUN1994,CAT_PPT_JUL1994,CAT_PPT_AUG1994,CAT_PPT_SEP1994,CAT_PPT_OCT1994,CAT_PPT_NOV1994,CAT_PPT_DEC1994,filename
3917920,39.5,28.03,9.17,13.05,60.55,3.81,1.94,0.73,8.82,8.56,66.93,43.65,PPT1994_CAT_CONUS.zip
3917922,32.97,25.15,7.37,11.74,58.31,3.32,2.04,0.89,9.31,7.47,64.08,42.89,PPT1994_CAT_CONUS.zip
3917924,30.89,23.64,6.16,11.08,57.74,3.03,2.07,0.93,9.4,7.16,61.66,41.86,PPT1994_CAT_CONUS.zip
3917926,28.32,20.11,3.58,9.5,56.95,2.48,2.11,1.02,9.46,6.71,57.23,40.74,PPT1994_CAT_CONUS.zip
3917946,25.82,21.46,3.13,10.3,54.16,1.62,1.92,0.91,8.59,4.77,60.09,32.95,PPT1994_CAT_CONUS.zip
3917948,31.06,23.91,6.4,11.3,56.94,2.99,1.72,0.73,8.85,6.27,58.57,34.61,PPT1994_CAT_CONUS.zip
3917950,29.46,21.8,4.77,10.36,57.06,2.59,1.84,0.84,8.9,6.02,52.89,32.95,PPT1994_CAT_CONUS.zip
948010046,28.24,20.83,4.39,9.84,56.88,2.49,1.84,0.84,8.94,6.04,50.94,32.56,PPT1994_CAT_CONUS.zip
948010047,29.11,21.63,4.87,10.23,56.89,2.64,1.86,0.84,9.02,6.24,54.67,34.89,PPT1994_CAT_CONUS.zip
948010048,28.32,20.11,3.58,9.5,56.95,2.48,2.12,1.03,9.47,6.71,57.23,40.74,PPT1994_CAT_CONUS.zip
948010089,31.61,24.64,6.89,11.54,57.9,3.19,2.03,0.89,9.35,7.22,62.63,41.63,PPT1994_CAT_CONUS.zip
948010091,31,23.81,6.3,11.17,57.66,3.05,2.02,0.9,9.33,7.05,61.37,40.91,PPT1994_CAT_CONUS.zip
948010092,30.89,23.79,6.39,11.25,57.08,3,1.79,0.77,8.96,6.44,58.85,35.84,PPT1994_CAT_CONUS.zip
948010095,28.22,20.21,3.73,9.54,56.93,2.46,2.05,0.98,9.33,6.52,55.39,38.52,PPT1994_CAT_CONUS.zip
948010096,30.7,23.57,6.26,11.17,56.91,2.95,1.74,0.75,8.88,6.27,57.96,34.63,PPT1994_CAT_CONUS.zip
