COMID,CAT_TAV_JAN1963,CAT_TAV_FEB1963,CAT_TAV_MAR1963,CAT_TAV_APR1963,CAT_TAV_MAY1963,CAT_TAV_JUN1963,CAT_TAV_JUL1963,CAT_TAV_AUG1963,CAT_TAV_SEP1963,CAT_TAV_OCT1963,CAT_TAV_NOV1963,CAT_TAV_DEC1963,filename
3917070,-0.03,6.91,1.18,0.96,9.99,11.7,15.44,16.09,17.81,9.06,2.21,0.91,TAV1963_CAT_CONUS.zip
3917072,0.03,6.92,1.34,1.2,10.2,11.92,15.61,16.25,17.91,9.15,2.37,0.98,TAV1963_CAT_CONUS.zip
3917082,-0.04,6.97,0.79,0.28,9.7,11.48,15.48,15.89,17.53,8.94,1.86,0.7,TAV1963_CAT_CONUS.zip
3917084,-0.01,6.92,0.57,0.06,9.34,11.11,15.14,15.63,17.63,8.78,1.71,0.59,TAV1963_CAT_CONUS.zip
3917106,0.04,7.07,0.9,0.42,9.84,11.59,15.59,16,17.55,9.01,1.99,0.78,TAV1963_CAT_CONUS.zip
3917114,0,7,1.12,0.89,9.89,11.56,15.38,16,17.7,9,2.18,0.84,TAV1963_CAT_CONUS.zip
3917130,0.18,7.14,1.06,0.75,9.97,11.64,15.58,16.09,17.67,9.07,2.25,0.85,TAV1963_CAT_CONUS.zip
3917136,0.24,7.3,1,0.47,9.99,11.72,15.76,16.14,17.52,9.11,2.08,0.88,TAV1963_CAT_CONUS.zip
3917138,0.53,7.6,1.05,0.51,10.08,11.78,15.87,16.25,17.58,9.18,2.19,0.98,TAV1963_CAT_CONUS.zip
3917154,0.01,6.95,1.24,1.05,10.06,11.76,15.5,16.14,17.82,9.08,2.28,0.91,TAV1963_CAT_CONUS.zip
3917156,-0.07,6.99,1.73,1.72,10.56,12.17,15.76,16.46,17.71,9.27,2.66,1.13,TAV1963_CAT_CONUS.zip
3917158,-0.83,6.43,4.2,4.92,12.67,14.21,16.81,18.04,16.81,9.94,4.07,2.07,TAV1963_CAT_CONUS.zip
3917160,-0.81,6.53,3.79,4.35,12.2,13.77,16.45,17.69,17.01,9.77,3.86,1.93,TAV1963_CAT_CONUS.zip
3917162,0.13,7.19,1.48,1.33,10.41,12.02,15.81,16.38,17.66,9.24,2.57,1.05,TAV1963_CAT_CONUS.zip
3917164,-0.7,6.77,2.92,3.24,11.49,13.04,16,17.03,17,9.53,3.36,1.59,TAV1963_CAT_CONUS.zip
3917172,-0.34,6.86,2.17,2.27,10.88,12.49,15.8,16.65,17.42,9.35,2.9,1.31,TAV1963_CAT_CONUS.zip
3917176,-0.27,7.04,2.45,2.6,11.17,12.64,15.92,16.79,17.34,9.38,3.12,1.41,TAV1963_CAT_CONUS.zip
3917178,-0.07,7.14,1.99,2.03,10.81,12.37,15.88,16.62,17.56,9.34,2.86,1.25,TAV1963_CAT_CONUS.zip
3917194,0.14,7.57,1.15,0.62,10.2,11.82,15.92,16.23,17.39,9.23,2.26,0.99,TAV1963_CAT_CONUS.zip
3917198,-0.53,6.63,4.45,5.22,12.97,14.6,17.21,18.48,17.13,10.14,4.28,2.26,TAV1963_CAT_CONUS.zip
3917200,-0.1,6.89,4.9,5.75,13.5,15.25,17.86,19.15,17.59,10.48,4.57,2.53,TAV1963_CAT_CONUS.zip
3917230,0.21,7.16,5.57,6.57,14.24,16.17,18.91,20.08,18.21,10.97,4.96,2.75,TAV1963_CAT_CONUS.zip
3917244,0.19,7.14,5.48,6.46,14.15,16.05,18.77,19.96,18.13,10.94,4.92,2.75,TAV1963_CAT_CONUS.zip
3917912,-0.02,7.05,1.78,1.79,10.62,12.21,15.8,16.5,17.73,9.3,2.71,1.16,TAV1963_CAT_CONUS.zip
3917914,0.22,7.3,1.63,1.13,10.57,12.14,16.1,16.56,17.28,9.45,2.5,1.32,TAV1963_CAT_CONUS.zip
3917916,0.4,7.47,1.09,0.66,10.11,11.79,15.82,16.23,17.61,9.16,2.27,0.94,TAV1963_CAT_CONUS.zip
3917918,-0.56,6.71,3.38,3.83,11.96,13.46,16.35,17.44,17.06,9.68,3.65,1.78,TAV1963_CAT_CONUS.zip
3917920,-0.8,6.44,4.23,4.95,12.7,14.25,16.85,18.08,16.84,9.96,4.09,2.08,TAV1963_CAT_CONUS.zip
3917946,0.38,7.31,5.78,6.85,14.51,16.5,19.23,20.34,18.46,11.13,5.09,2.86,TAV1963_CAT_CONUS.zip
3917948,-0.06,6.91,5.01,5.88,13.61,15.39,18,19.29,17.65,10.55,4.63,2.56,TAV1963_CAT_CONUS.zip
3917950,0.06,7.02,5.24,6.16,13.87,15.71,18.35,19.59,17.87,10.73,4.77,2.66,TAV1963_CAT_CONUS.zip
