COMID,CAT_PPT_JAN1972,CAT_PPT_FEB1972,CAT_PPT_MAR1972,CAT_PPT_APR1972,CAT_PPT_MAY1972,CAT_PPT_JUN1972,CAT_PPT_JUL1972,CAT_PPT_AUG1972,CAT_PPT_SEP1972,CAT_PPT_OCT1972,CAT_PPT_NOV1972,CAT_PPT_DEC1972,filename
3917178,132.51,78.52,89.06,53.41,49.86,40.76,0.29,7.01,20.9,37.54,65.18,118,PPT1972_CAT_CONUS.zip
3917194,128.68,80.65,82.67,57.9,62.43,33.84,0.66,6.86,19.19,51.13,109.74,117.75,PPT1972_CAT_CONUS.zip
3917198,105.58,40.57,46.71,26.85,24.45,31.78,0.04,5.47,17.44,24.31,27.41,91.65,PPT1972_CAT_CONUS.zip
3917200,89.82,36.28,41.68,25.53,22.16,30.85,0.03,4.95,16.47,23.88,26.68,85.93,PPT1972_CAT_CONUS.zip
3917222,104.28,42.67,47.46,29.68,25.03,31.56,0.06,5.57,17.23,24.43,31.05,91.37,PPT1972_CAT_CONUS.zip
3917230,83.34,31,43.18,16.11,20.1,30.85,0,4.31,17.31,23.21,16.37,78.75,PPT1972_CAT_CONUS.zip
3917244,83.75,30.8,39.61,17.19,20.03,30.78,0,4.18,16.96,23.66,22.71,79.6,PPT1972_CAT_CONUS.zip
3917266,87.25,34.94,39.61,24.49,21.54,30.59,0.03,4.71,16.45,23.88,24.76,84.51,PPT1972_CAT_CONUS.zip
3917912,140.27,80.41,104.62,52.73,52.32,41.63,0.24,6.94,22.55,31.04,39.96,123.33,PPT1972_CAT_CONUS.zip
3917914,114.58,62.65,75.88,40.14,64.49,27.77,0.89,5.16,17.77,27.36,57.83,103.82,PPT1972_CAT_CONUS.zip
3917916,122.71,72.31,83.6,47.01,61.91,35.92,0.5,7.48,21.92,36.35,72.66,117.41,PPT1972_CAT_CONUS.zip
3917918,117.5,58.36,58.47,41.06,33.97,34.62,0.13,5.75,18.81,30.83,45.54,99.99,PPT1972_CAT_CONUS.zip
3917920,112.13,43.05,47.38,28.66,25.4,31.5,0.05,5.56,17.91,24.7,28.69,93.3,PPT1972_CAT_CONUS.zip
3917922,109.35,38.97,47.25,23.18,24.26,32.57,0.02,5.35,17.91,24.28,21.42,92.71,PPT1972_CAT_CONUS.zip
3917924,105.2,36.8,44.15,21.36,23.95,32.7,0.01,5.23,17.87,24.17,19.66,91.74,PPT1972_CAT_CONUS.zip
3917926,97.03,32.39,37.55,17.36,23.56,32.71,0,5.07,17.92,24.11,16.09,90.21,PPT1972_CAT_CONUS.zip
3917946,89.42,36.8,50.19,19.79,20.05,30.33,0,5.17,19.16,21.23,18.48,78.76,PPT1972_CAT_CONUS.zip
3917948,87.8,35.3,40.15,24.81,21.69,30.64,0.03,4.77,16.44,23.87,25.37,84.85,PPT1972_CAT_CONUS.zip
3917950,83.65,32.27,35.6,20.28,21.2,30.8,0.01,4.31,16.81,23.85,23.79,83.72,PPT1972_CAT_CONUS.zip
948010046,82.85,32,34.03,18.55,20.83,30.92,0.01,4.23,16.81,23.89,23.11,82.01,PPT1972_CAT_CONUS.zip
948010047,87.39,33.1,36.72,20.36,21.66,31.18,0.01,4.57,16.92,23.93,22.19,84.62,PPT1972_CAT_CONUS.zip
948010048,97.03,32.39,37.55,17.36,23.56,32.71,0,5.07,17.93,24.11,16.09,90.21,PPT1972_CAT_CONUS.zip
948010089,106.22,37.92,45.68,22.72,23.89,32.55,0.02,5.24,17.75,24.17,21.05,91.65,PPT1972_CAT_CONUS.zip
948010091,103.22,36.77,43.86,21.98,23.65,32.42,0.01,5.17,17.68,24.14,20.52,90.85,PPT1972_CAT_CONUS.zip
948010092,91.27,35.57,40.89,24.11,22.03,31,0.02,4.82,16.72,23.94,23.97,86.02,PPT1972_CAT_CONUS.zip
948010095,93.16,32.19,36.48,17.49,22.82,32.24,0,4.83,17.64,24.05,17.86,87.96,PPT1972_CAT_CONUS.zip
948010096,88.14,35.04,39.82,24.29,21.64,30.69,0.02,4.72,16.52,23.89,24.54,84.83,PPT1972_CAT_CONUS.zip
