COMID,CAT_TAV_JAN1955,CAT_TAV_FEB1955,CAT_TAV_MAR1955,CAT_TAV_APR1955,CAT_TAV_MAY1955,CAT_TAV_JUN1955,CAT_TAV_JUL1955,CAT_TAV_AUG1955,CAT_TAV_SEP1955,CAT_TAV_OCT1955,CAT_TAV_NOV1955,CAT_TAV_DEC1955,filename
3917198,-1.25,1.11,3.96,4.99,11.44,16.3,17.75,19.92,15.19,11.06,3.38,2.41,TAV1955_CAT_CONUS.zip
3917200,-0.86,1.42,4.37,5.39,12.06,16.87,18.41,20.53,15.73,11.38,3.63,2.69,TAV1955_CAT_CONUS.zip
3917222,-1.31,1.07,3.83,4.81,11.28,16.11,17.55,19.76,15.15,10.99,3.29,2.33,TAV1955_CAT_CONUS.zip
3917230,-0.47,1.71,4.93,6.03,12.8,17.79,19.33,21.44,16.33,11.78,3.96,3.05,TAV1955_CAT_CONUS.zip
3917244,-0.53,1.68,4.88,5.97,12.74,17.69,19.22,21.33,16.26,11.73,3.94,2.98,TAV1955_CAT_CONUS.zip
3917266,-0.8,1.47,4.5,5.55,12.24,17.06,18.62,20.71,15.83,11.46,3.7,2.76,TAV1955_CAT_CONUS.zip
3917912,-1.63,1.07,1.18,1.67,8.97,13.45,15.68,17.84,15.14,9.71,1.62,1.05,TAV1955_CAT_CONUS.zip
3917914,-1.63,1.28,0.82,1.11,8.56,13.31,15.72,17.89,15.01,9.62,1.13,0.65,TAV1955_CAT_CONUS.zip
3917916,-1.54,1.26,0.4,0.57,8.3,12.85,15.51,17.51,15.09,9.35,0.93,0.48,TAV1955_CAT_CONUS.zip
3917918,-1.6,0.92,2.91,3.69,10.32,15.05,16.67,18.92,14.9,10.47,2.71,1.83,TAV1955_CAT_CONUS.zip
3917920,-1.53,0.89,3.73,4.81,11.1,16.02,17.4,19.6,14.85,10.87,3.21,2.23,TAV1955_CAT_CONUS.zip
3917922,-1.17,1.18,4.1,5.17,11.61,16.5,17.98,20.09,15.26,11.15,3.5,2.51,TAV1955_CAT_CONUS.zip
3917924,-1.04,1.28,4.24,5.32,11.82,16.71,18.21,20.31,15.45,11.26,3.59,2.6,TAV1955_CAT_CONUS.zip
3917926,-0.81,1.45,4.52,5.61,12.24,17.13,18.69,20.78,15.8,11.46,3.75,2.79,TAV1955_CAT_CONUS.zip
3917946,-0.34,1.84,5.13,6.23,13.02,18.09,19.61,21.72,16.52,11.93,4.05,3.18,TAV1955_CAT_CONUS.zip
3917948,-0.81,1.45,4.46,5.5,12.19,17,18.56,20.66,15.8,11.44,3.68,2.74,TAV1955_CAT_CONUS.zip
3917950,-0.67,1.57,4.67,5.73,12.48,17.33,18.86,20.97,16.03,11.58,3.81,2.85,TAV1955_CAT_CONUS.zip
948010046,-0.67,1.56,4.67,5.73,12.47,17.32,18.88,20.97,16.02,11.57,3.8,2.85,TAV1955_CAT_CONUS.zip
948010047,-0.74,1.5,4.58,5.64,12.34,17.19,18.75,20.84,15.91,11.51,3.76,2.8,TAV1955_CAT_CONUS.zip
948010048,-0.81,1.46,4.53,5.62,12.25,17.14,18.7,20.79,15.81,11.47,3.76,2.8,TAV1955_CAT_CONUS.zip
948010089,-1.09,1.24,4.18,5.25,11.73,16.61,18.11,20.2,15.37,11.21,3.55,2.56,TAV1955_CAT_CONUS.zip
948010091,-1.02,1.3,4.26,5.33,11.85,16.73,18.24,20.34,15.48,11.27,3.59,2.61,TAV1955_CAT_CONUS.zip
948010092,-0.86,1.42,4.43,5.48,12.13,16.96,18.51,20.6,15.73,11.4,3.66,2.71,TAV1955_CAT_CONUS.zip
948010095,-0.77,1.48,4.57,5.65,12.31,17.19,18.75,20.84,15.87,11.5,3.77,2.81,TAV1955_CAT_CONUS.zip
948010096,-0.81,1.46,4.48,5.53,12.21,17.04,18.59,20.68,15.81,11.44,3.69,2.75,TAV1955_CAT_CONUS.zip
