COMID,CAT_RUN_JAN2000,CAT_RUN_FEB2000,CAT_RUN_MAR2000,CAT_RUN_APR2000,CAT_RUN_MAY2000,CAT_RUN_JUN2000,CAT_RUN_JUL2000,CAT_RUN_AUG2000,CAT_RUN_SEP2000,CAT_RUN_OCT2000,CAT_RUN_NOV2000,CAT_RUN_DEC2000,filename
3917070,33.13,79.79,83.58,72.72,36.28,17.83,9.1,4.6,3.04,4.08,0.92,0.95,RUN2000_CAT_CONUS.zip
3917072,32.84,80.36,85.27,66.11,32.98,16.16,8.25,4.19,2.84,3.99,0.88,0.85,RUN2000_CAT_CONUS.zip
3917082,22.56,73.72,69.54,58.65,28.9,14.28,7.34,3.65,2.78,3.58,0.87,2.96,RUN2000_CAT_CONUS.zip
3917084,29.55,77.93,75.95,68.26,33.66,16.73,8.56,4.28,3.03,3.69,0.92,8.11,RUN2000_CAT_CONUS.zip
3917100,12.91,26.73,13.34,8.48,3.92,1.95,1.23,0.54,0.77,2.6,0.59,0.81,RUN2000_CAT_CONUS.zip
3917106,22.55,73.01,66.06,53.81,26.53,13.09,6.74,3.35,2.61,3.47,0.83,2.01,RUN2000_CAT_CONUS.zip
3917114,24.1,77.83,67,60.05,29.51,14.6,7.51,3.74,2.67,3.64,0.88,6.43,RUN2000_CAT_CONUS.zip
3917130,25.7,78.8,72.69,55.03,27.22,13.45,6.92,3.45,2.56,3.51,0.84,3.34,RUN2000_CAT_CONUS.zip
3917136,22.84,66.84,50.13,41.41,20.33,9.99,5.18,2.57,2.24,3.08,0.7,0.53,RUN2000_CAT_CONUS.zip
3917138,25.65,62.84,36.08,29.99,14.64,7.18,3.75,1.87,1.87,2.69,0.58,0.45,RUN2000_CAT_CONUS.zip
3917154,29.51,79.4,78.16,63.95,31.72,15.6,7.99,4.02,2.78,3.85,0.88,3.18,RUN2000_CAT_CONUS.zip
3917156,20.03,76.4,63.38,53.8,26.52,12.96,6.7,3.35,2.41,3.68,0.84,0.76,RUN2000_CAT_CONUS.zip
3917158,12.95,36.44,18.8,14.99,6.98,3.48,1.98,0.91,1.04,2.65,0.69,0.78,RUN2000_CAT_CONUS.zip
