COMID,CAT_PPT_JAN1952,CAT_PPT_FEB1952,CAT_PPT_MAR1952,CAT_PPT_APR1952,CAT_PPT_MAY1952,CAT_PPT_JUN1952,CAT_PPT_JUL1952,CAT_PPT_AUG1952,CAT_PPT_SEP1952,CAT_PPT_OCT1952,CAT_PPT_NOV1952,CAT_PPT_DEC1952,filename
3917070,109.75,108.46,71.98,12.58,39.98,56.06,27.19,14.9,19,17.17,62.04,219.19,PPT1952_CAT_CONUS.zip
3917072,108.73,104.07,70.23,11.11,40.36,56.3,26.35,14.29,18.15,17.08,60.93,212.51,PPT1952_CAT_CONUS.zip
3917082,99.7,97.05,67.15,9.72,42.63,61.28,50.84,8.98,14.56,10.15,54.91,198.62,PPT1952_CAT_CONUS.zip
3917084,104.15,101.13,67.55,13.89,42.04,61.48,38.81,12.94,16.12,10.4,55.26,204.79,PPT1952_CAT_CONUS.zip
3917106,99.36,92.15,65.48,11.32,42.12,62.08,45.66,9.38,14.27,10.78,52.69,192.12,PPT1952_CAT_CONUS.zip
3917114,101.87,94.65,63.78,13.33,40.9,58.57,22.99,13.44,14.73,12.06,52.02,198.55,PPT1952_CAT_CONUS.zip
3917130,103.85,85.85,63.95,18.09,41.18,65.4,26.76,12.85,14.82,14.28,51.36,190.51,PPT1952_CAT_CONUS.zip
3917136,98.5,85.7,63.2,11.85,41.22,60.6,41.51,8.8,13.17,8.83,48.42,178.76,PPT1952_CAT_CONUS.zip
3917138,98.18,77.42,59.81,15.44,40.04,60.2,28.63,10.32,12.5,7.69,43.08,162.68,PPT1952_CAT_CONUS.zip
3917154,106.05,100.46,67.71,12.06,40.59,57.26,25.14,13.98,16.82,15.03,57.41,207.09,PPT1952_CAT_CONUS.zip
3917156,101.91,94.3,63.82,10.22,39.89,55.2,19.21,12.46,14.6,15.13,52.73,200.71,PPT1952_CAT_CONUS.zip
3917158,90.57,47.84,36.16,6.02,30.25,43.07,8.74,8.79,7.46,11.54,26.19,139.5,PPT1952_CAT_CONUS.zip
3917160,94.92,48.98,35.96,6.56,32.34,44.64,8.78,8.71,8.54,12.2,27.29,168.69,PPT1952_CAT_CONUS.zip
3917162,106.17,83.8,64.81,16.88,40.88,62.77,21.62,11.56,13.35,14.95,52.86,192.77,PPT1952_CAT_CONUS.zip
3917164,99.99,89.63,55.52,7.87,36.14,48.43,15.97,10.53,11.18,13.17,36.57,207.57,PPT1952_CAT_CONUS.zip
3917172,103.9,96.71,63.01,9.46,38.16,52.21,20.35,12.22,14.26,14.85,47.4,211.05,PPT1952_CAT_CONUS.zip
3917176,140.51,84.99,80.35,21.21,39.12,55.54,16.69,9.15,10.15,13.53,58.46,231.84,PPT1952_CAT_CONUS.zip
3917178,120.5,88.3,72.1,16.83,40.42,56.85,16.46,10.19,11.38,13.74,58.78,214.43,PPT1952_CAT_CONUS.zip
3917194,148.69,92.84,85.43,27.36,43.2,66.36,31.41,7.09,11.26,9.99,73.78,237.81,PPT1952_CAT_CONUS.zip
3917198,85.77,44.88,32.03,6.17,29.48,43.68,8.66,8.82,7,11.33,25.02,137.6,PPT1952_CAT_CONUS.zip
3917200,76.33,40.55,28.96,6.36,28.04,43.15,8.54,8.42,6.24,10.63,22.94,132.35,PPT1952_CAT_CONUS.zip
3917212,146.25,79.72,70.36,19.98,38.52,54.81,16.02,9.48,9.37,13.03,53.01,240.55,PPT1952_CAT_CONUS.zip
3917214,96.47,52.35,37.51,8.73,31.15,45.24,10.44,9.74,7.25,11.08,28.8,173.69,PPT1952_CAT_CONUS.zip
3917218,87.43,45.88,34.57,7.65,29.28,42.92,9.55,9.29,6.75,10.86,26.6,151.11,PPT1952_CAT_CONUS.zip
3917220,86.7,45.42,34.2,8.04,29.06,42.89,9.75,9.42,6.59,10.71,26.7,153.86,PPT1952_CAT_CONUS.zip
3917228,86.7,45.42,34.2,8.04,29.06,42.89,9.75,9.42,6.59,10.71,26.7,153.86,PPT1952_CAT_CONUS.zip
3917230,65.1,34.69,18.33,3.76,25.97,42.46,6.03,7.61,5.72,10.83,17.09,119.25,PPT1952_CAT_CONUS.zip
3917244,69.15,37.49,20.75,4.33,26.2,42.32,6.66,7.28,5.84,10.8,18.02,123.7,PPT1952_CAT_CONUS.zip
3917250,162.61,86.07,77.29,23.81,40.47,57.71,17.95,9.65,9.68,13.4,60.26,264.15,PPT1952_CAT_CONUS.zip
3917256,86.7,45.42,34.2,8.04,29.06,42.89,9.75,9.42,6.59,10.71,26.7,153.86,PPT1952_CAT_CONUS.zip
3917268,86.7,45.42,34.2,8.04,29.06,42.89,9.75,9.42,6.59,10.71,26.7,153.86,PPT1952_CAT_CONUS.zip
3917272,142,78.31,61.24,16.93,38.58,54.56,15.02,10.15,9.36,12.72,46.87,245.11,PPT1952_CAT_CONUS.zip
3917274,85.56,45.51,35.32,8.71,29.3,43.57,9.91,8.65,6.76,10.58,26.92,157.28,PPT1952_CAT_CONUS.zip
3917276,178.34,87.24,58.36,16.64,46.36,69.98,16.65,11.01,11.01,13.95,70.19,315.48,PPT1952_CAT_CONUS.zip
3917278,132.85,69.87,45.88,11.44,38.34,56.24,12.99,10.54,9.16,12.39,44.89,240.8,PPT1952_CAT_CONUS.zip
3917280,85.84,45.48,35.04,8.54,29.24,43.4,9.87,8.84,6.71,10.61,26.86,156.43,PPT1952_CAT_CONUS.zip
3917282,121.53,62.4,44.75,12.37,36.91,56.07,12.72,8.46,8.85,11.74,44.98,229.59,PPT1952_CAT_CONUS.zip
3917284,81.5,45.84,39.34,11.13,30.17,46.02,10.5,5.93,7.37,10.12,27.71,169.48,PPT1952_CAT_CONUS.zip
3917286,81.71,45.82,39.13,11,30.12,45.89,10.46,6.07,7.33,10.14,27.66,168.84,PPT1952_CAT_CONUS.zip
3917912,100.67,89.46,62.48,10.47,39.99,55.52,16.72,11.88,13.52,14.57,51.59,195.24,PPT1952_CAT_CONUS.zip
3917914,108.41,72.85,59.42,12.35,37.01,59.03,32.97,6.53,11.82,7.67,39.1,172.99,PPT1952_CAT_CONUS.zip
3917916,113.27,83.2,69.04,20.54,41.36,64.23,28.28,10.67,13.03,11.51,54.96,188.65,PPT1952_CAT_CONUS.zip
3917918,111.53,65.75,55.66,12.01,34.39,48.66,12,9.05,8.76,12.36,38.71,185.59,PPT1952_CAT_CONUS.zip
3917920,89.97,47.45,35.51,5.96,30.17,43.19,8.68,8.77,7.42,11.54,25.98,138.61,PPT1952_CAT_CONUS.zip
3917922,82.38,42.74,27.59,5.21,29.16,44.95,8.08,8.68,7,11.66,23.31,127.96,PPT1952_CAT_CONUS.zip
3917946,70.46,39.77,25.39,4.71,24.94,41.14,5.55,9.67,5.37,10.34,20.93,129.08,PPT1952_CAT_CONUS.zip
3917948,73.89,39.46,28.02,6.08,27.77,43.1,8.32,8.2,6.13,10.56,22.16,128.26,PPT1952_CAT_CONUS.zip
3917950,75.64,36.59,26.11,5.38,27.36,43.13,7.57,7.51,6.07,10.73,20.06,128.34,PPT1952_CAT_CONUS.zip
3917956,227.48,111.03,132.19,47.69,48.62,71.24,29.15,7.23,10.7,15.49,111.8,324.2,PPT1952_CAT_CONUS.zip
3917958,237.92,111.31,130.98,45.4,49.48,71.88,28.28,6.6,10.23,15.58,109.3,345.81,PPT1952_CAT_CONUS.zip
3917960,231.27,108.48,119.76,39.99,50.53,73.19,26.63,6.77,10.27,15.32,103.48,350.76,PPT1952_CAT_CONUS.zip
948010089,80.85,41.72,26.47,5.19,29.03,44.88,7.93,8.54,6.84,11.55,22.93,126.11,PPT1952_CAT_CONUS.zip
