COMID,CAT_RUN_JAN1980,CAT_RUN_FEB1980,CAT_RUN_MAR1980,CAT_RUN_APR1980,CAT_RUN_MAY1980,CAT_RUN_JUN1980,CAT_RUN_JUL1980,CAT_RUN_AUG1980,CAT_RUN_SEP1980,CAT_RUN_OCT1980,CAT_RUN_NOV1980,CAT_RUN_DEC1980,filename
3917230,29.5,29.19,13.9,7.52,4.19,3.7,0.94,0.42,0.89,1.09,0.71,2.27,RUN1980_CAT_CONUS.zip
3917244,29.27,31.19,14.84,8.03,4.42,3.82,0.99,0.45,0.92,1.12,0.73,2.29,RUN1980_CAT_CONUS.zip
3917266,32.69,37.62,18.01,9.79,5.22,4.2,1.19,0.55,0.98,1.21,0.85,2.26,RUN1980_CAT_CONUS.zip
3917912,74.41,101.91,53.36,34.95,18.07,10.57,4.19,2.04,1.96,2.15,2.07,6.51,RUN1980_CAT_CONUS.zip
3917914,68.64,86.88,42.23,23.46,12.56,9.08,2.84,1.36,1.57,1.53,1.34,17.52,RUN1980_CAT_CONUS.zip
3917916,75.3,99.56,52.88,33.84,17.73,11.28,4.11,2.01,2.02,2,1.59,13.03,RUN1980_CAT_CONUS.zip
3917918,58.25,68.44,36.43,22.84,11.6,7.27,2.7,1.31,1.46,1.82,1.28,2.76,RUN1980_CAT_CONUS.zip
3917920,48.76,48.27,23.57,12.8,6.71,4.79,1.53,0.71,1.09,1.45,1.06,2.59,RUN1980_CAT_CONUS.zip
3917922,48.38,44.71,21.71,11.67,6.25,4.69,1.42,0.65,1.07,1.41,0.98,2.66,RUN1980_CAT_CONUS.zip
3917924,46.37,43.04,20.81,11.17,6.02,4.62,1.37,0.63,1.05,1.39,0.92,2.6,RUN1980_CAT_CONUS.zip
3917926,43.06,39.2,18.82,10.05,5.54,4.47,1.26,0.57,1.02,1.35,0.79,2.44,RUN1980_CAT_CONUS.zip
3917946,35.95,34.15,16.46,8.83,4.76,3.93,1.09,0.49,0.88,1.08,0.81,2.57,RUN1980_CAT_CONUS.zip
3917948,33.2,38.33,18.36,9.97,5.3,4.23,1.21,0.56,0.98,1.21,0.85,2.27,RUN1980_CAT_CONUS.zip
3917950,28.2,33.99,16.16,8.78,4.76,3.99,1.07,0.49,0.95,1.18,0.77,2.18,RUN1980_CAT_CONUS.zip
948010046,27.8,32.5,15.45,8.38,4.59,3.91,1.03,0.46,0.94,1.16,0.76,2.14,RUN1980_CAT_CONUS.zip
948010047,32.74,35.7,17.05,9.22,5.01,4.13,1.13,0.51,0.97,1.21,0.8,2.24,RUN1980_CAT_CONUS.zip
948010048,43.06,39.2,18.82,10.05,5.54,4.47,1.26,0.57,1.02,1.35,0.79,2.44,RUN1980_CAT_CONUS.zip
948010089,46.31,43.75,21.18,11.39,6.1,4.63,1.39,0.64,1.06,1.39,0.95,2.63,RUN1980_CAT_CONUS.zip
948010091,44.71,42.52,20.54,11.04,5.94,4.57,1.35,0.62,1.04,1.37,0.91,2.57,RUN1980_CAT_CONUS.zip
948010092,35.58,38.92,18.68,10.13,5.4,4.29,1.23,0.56,0.99,1.24,0.87,2.33,RUN1980_CAT_CONUS.zip
948010095,38.89,37.27,17.85,9.56,5.26,4.31,1.19,0.54,0.99,1.29,0.78,2.35,RUN1980_CAT_CONUS.zip
948010096,33.3,37.84,18.12,9.84,5.25,4.21,1.19,0.55,0.98,1.21,0.85,2.27,RUN1980_CAT_CONUS.zip
