COMID,CAT_TAV_JAN1978,CAT_TAV_FEB1978,CAT_TAV_MAR1978,CAT_TAV_APR1978,CAT_TAV_MAY1978,CAT_TAV_JUN1978,CAT_TAV_JUL1978,CAT_TAV_AUG1978,CAT_TAV_SEP1978,CAT_TAV_OCT1978,CAT_TAV_NOV1978,CAT_TAV_DEC1978,filename
3917922,3.66,4.31,8.07,7.17,11.2,16.46,20.34,19.18,13.17,12.02,2.69,-1.54,TAV1978_CAT_CONUS.zip
3917924,3.76,4.38,8.2,7.32,11.36,16.65,20.54,19.41,13.34,12.15,2.86,-1.4,TAV1978_CAT_CONUS.zip
3917926,3.92,4.51,8.46,7.63,11.65,17.04,20.96,19.86,13.67,12.41,3.18,-1.13,TAV1978_CAT_CONUS.zip
3917946,4.26,4.76,9.01,8.24,12.23,17.74,21.78,20.69,14.17,12.77,3.82,-0.66,TAV1978_CAT_CONUS.zip
3917948,3.87,4.46,8.38,7.54,11.57,16.9,20.86,19.73,13.59,12.3,3.12,-1.19,TAV1978_CAT_CONUS.zip
3917950,4,4.55,8.57,7.75,11.78,17.17,21.13,20.03,13.78,12.44,3.34,-1.03,TAV1978_CAT_CONUS.zip
948010046,3.99,4.55,8.57,7.76,11.78,17.18,21.14,20.04,13.79,12.44,3.34,-1.04,TAV1978_CAT_CONUS.zip
948010047,3.94,4.51,8.49,7.67,11.69,17.07,21.02,19.91,13.7,12.4,3.24,-1.1,TAV1978_CAT_CONUS.zip
948010048,3.93,4.52,8.47,7.64,11.66,17.05,20.97,19.87,13.68,12.42,3.19,-1.13,TAV1978_CAT_CONUS.zip
948010089,3.72,4.35,8.15,7.25,11.29,16.56,20.45,19.3,13.26,12.09,2.78,-1.46,TAV1978_CAT_CONUS.zip
948010091,3.77,4.39,8.22,7.34,11.37,16.67,20.57,19.43,13.36,12.16,2.88,-1.38,TAV1978_CAT_CONUS.zip
948010092,3.85,4.44,8.36,7.51,11.54,16.86,20.8,19.67,13.53,12.28,3.08,-1.23,TAV1978_CAT_CONUS.zip
948010095,3.95,4.53,8.5,7.67,11.69,17.09,21.02,19.92,13.71,12.43,3.23,-1.1,TAV1978_CAT_CONUS.zip
948010096,3.88,4.46,8.4,7.56,11.59,16.93,20.88,19.76,13.59,12.32,3.14,-1.18,TAV1978_CAT_CONUS.zip
