COMID,CAT_RUN_JAN1949,CAT_RUN_FEB1949,CAT_RUN_MAR1949,CAT_RUN_APR1949,CAT_RUN_MAY1949,CAT_RUN_JUN1949,CAT_RUN_JUL1949,CAT_RUN_AUG1949,CAT_RUN_SEP1949,CAT_RUN_OCT1949,CAT_RUN_NOV1949,CAT_RUN_DEC1949,filename
3917070,0.69,38.07,52.7,67.09,44.83,21.63,10.43,5.18,4,2.51,2.8,0.77,RUN1949_CAT_CONUS.zip
3917072,0.15,37.88,53.78,65.52,38.35,18.38,8.8,4.37,3.47,2.26,2.73,0.72,RUN1949_CAT_CONUS.zip
3917082,2.37,33.72,48.89,65.51,44.43,21.02,10.25,5.13,3.7,2.15,2.44,0.62,RUN1949_CAT_CONUS.zip
3917084,3.82,35.03,46.89,68.71,50.28,24.11,11.73,5.85,4.08,2.48,2.48,0.68,RUN1949_CAT_CONUS.zip
3917100,0,0.7,7.68,3.38,3.41,1.48,0.44,0.19,0.82,1,1.05,0.43,RUN1949_CAT_CONUS.zip
3917106,1.71,29.66,48.01,58.97,39.22,18.48,8.97,4.48,3.32,1.99,2.3,0.59,RUN1949_CAT_CONUS.zip
3917114,2.54,21.92,43.98,49.45,35.23,16.85,8.08,4.01,3.05,2.15,2.27,0.65,RUN1949_CAT_CONUS.zip
3917130,1.29,20.07,44.8,46.46,33.23,15.75,7.51,3.74,2.87,1.93,2.2,0.61,RUN1949_CAT_CONUS.zip
3917136,0.85,27.33,48.64,52.96,33.12,15.47,7.48,3.74,2.81,1.79,2.07,0.54,RUN1949_CAT_CONUS.zip
3917138,0.11,22.48,47.41,43.93,25.71,11.9,5.68,2.83,2.18,1.62,1.77,0.51,RUN1949_CAT_CONUS.zip
3917154,1.15,31.72,49.87,59.45,37.46,17.95,8.6,4.27,3.32,2.22,2.55,0.69,RUN1949_CAT_CONUS.zip
3917156,0.1,17.57,46.49,39.86,23.59,11.14,5.22,2.58,2.41,1.83,2.25,0.64,RUN1949_CAT_CONUS.zip
3917158,0.03,0.69,5.05,2.16,2.87,1.13,0.29,0.12,0.81,0.95,1.12,0.43,RUN1949_CAT_CONUS.zip
3917160,0.02,0.75,11.95,5.67,4.77,2.03,0.73,0.33,1.15,1.01,1.19,0.52,RUN1949_CAT_CONUS.zip
3917162,0.17,12.27,45.26,35.65,26.58,12.54,5.92,2.95,2.43,1.77,2.25,0.62,RUN1949_CAT_CONUS.zip
3917164,0.06,2.77,32.84,16.21,10.43,4.69,2.04,0.99,1.74,1.37,1.41,0.64,RUN1949_CAT_CONUS.zip
3917172,0.13,17.85,42.27,37.83,23.04,10.87,5.09,2.52,2.52,1.78,2,0.68,RUN1949_CAT_CONUS.zip
3917176,0.15,13.05,44.19,40.02,28.77,13.74,6.57,3.28,2.63,1.86,2.59,0.8,RUN1949_CAT_CONUS.zip
3917178,0.29,10.14,45.97,34.38,31.14,14.94,7.16,3.57,2.75,1.99,2.6,0.75,RUN1949_CAT_CONUS.zip
