COMID,CAT_PPT_JAN2002,CAT_PPT_FEB2002,CAT_PPT_MAR2002,CAT_PPT_APR2002,CAT_PPT_MAY2002,CAT_PPT_JUN2002,CAT_PPT_JUL2002,CAT_PPT_AUG2002,CAT_PPT_SEP2002,CAT_PPT_OCT2002,CAT_PPT_NOV2002,CAT_PPT_DEC2002,filename
3917172,65.76,44.79,37.2,61.81,27.75,7.69,3.17,0.8,5.37,4.01,73.69,240.1,PPT2002_CAT_CONUS.zip
3917176,65.1,43.04,34.18,60.57,25.36,7.22,2.69,0.62,4.76,3.6,69.24,245.44,PPT2002_CAT_CONUS.zip
3917178,66.19,44.31,35.02,62.33,26.95,7.82,3.25,0.58,5.35,3.69,71.8,250.26,PPT2002_CAT_CONUS.zip
3917194,60.59,44.65,33.97,57.77,29.99,8.74,3.84,0.83,5.61,3.39,72.92,239.75,PPT2002_CAT_CONUS.zip
3917198,46.77,37.2,20.86,42.02,15.51,6.09,1.4,0.06,3.86,2.75,44.27,214.98,PPT2002_CAT_CONUS.zip
3917200,42.6,33.22,18.24,33.92,13.56,5.96,2.5,0.01,3.85,2.59,36.38,216.87,PPT2002_CAT_CONUS.zip
3917222,47.42,37.59,21.94,43.93,16.46,6.03,1.6,0.1,4.08,2.71,45.56,221.41,PPT2002_CAT_CONUS.zip
3917230,35.7,30.63,9.27,28.17,12.87,5.79,0.78,0,1.07,2.5,34.93,177.5,PPT2002_CAT_CONUS.zip
3917244,35.98,31.01,10.75,29.53,13.21,5.75,1.04,0,2.71,2.52,31.87,190.89,PPT2002_CAT_CONUS.zip
3917266,41.21,32.09,17.71,32.01,12.77,5.99,2.88,0,3.88,2.59,34.74,212.46,PPT2002_CAT_CONUS.zip
3917912,68.24,43.19,34.31,62.69,27.48,8.17,3.28,0.67,5.68,3.96,70.27,253.67,PPT2002_CAT_CONUS.zip
3917914,42.28,37.94,26.4,46.4,19.83,9.3,3.22,0.92,3.95,2.56,55.59,193.28,PPT2002_CAT_CONUS.zip
3917916,56.11,42.08,31.06,54.98,23.97,8.48,3.63,0.8,5.22,3.28,66.54,222.75,PPT2002_CAT_CONUS.zip
3917918,54.81,41.04,29.29,54.37,20.9,6.55,2.01,0.35,4.41,3.12,59.95,224.5,PPT2002_CAT_CONUS.zip
3917920,48.23,38.64,22.77,46.9,16.44,6.16,1.42,0.13,4.21,2.83,48.31,212.58,PPT2002_CAT_CONUS.zip
3917922,46.44,36.92,20.11,40.35,14.48,6.23,1.05,0.03,3.49,2.82,42.86,204.7,PPT2002_CAT_CONUS.zip
3917924,45.09,35.58,18.72,37.15,14.08,6.26,1.38,0,3.39,2.86,40.48,200.88,PPT2002_CAT_CONUS.zip
3917926,42.92,31.91,15.88,31.38,13.66,6.45,2.66,0,3.5,3.06,31.99,191,PPT2002_CAT_CONUS.zip
3917946,36.89,31.14,9.61,25.66,13.62,5.16,2.91,0,0.39,2.12,31.84,190.1,PPT2002_CAT_CONUS.zip
3917948,41.57,32.38,17.84,32.51,12.99,5.98,2.78,0,3.87,2.58,35.14,213.86,PPT2002_CAT_CONUS.zip
3917950,38.93,31.7,13.27,31.23,13.06,5.99,2.84,0,4.05,2.53,29.41,206.69,PPT2002_CAT_CONUS.zip
948010046,37.99,31.52,12.95,31.21,13.23,6.03,2.61,0,4.39,2.55,26.52,202.81,PPT2002_CAT_CONUS.zip
948010047,40.16,31.8,15.23,31.52,13.16,6.1,2.72,0,4.02,2.67,30.54,203.66,PPT2002_CAT_CONUS.zip
948010048,42.92,31.91,15.88,31.38,13.66,6.46,2.67,0,3.51,3.07,31.99,191,PPT2002_CAT_CONUS.zip
948010089,45.43,36.37,19.45,38.4,14.11,6.18,1.13,0,3.39,2.78,42.46,204.56,PPT2002_CAT_CONUS.zip
948010091,44.68,35.29,18.72,36.74,13.93,6.21,1.52,0,3.45,2.81,40.13,202.94,PPT2002_CAT_CONUS.zip
948010092,42.1,32.99,18.07,33.36,13.05,6.03,2.51,0,3.77,2.63,36.37,210.78,PPT2002_CAT_CONUS.zip
948010095,41.52,31.78,14.96,31.3,13.56,6.34,2.64,0,3.74,2.93,30.33,193.74,PPT2002_CAT_CONUS.zip
948010096,41.37,32.3,17.71,32.32,12.84,6,2.78,0,3.86,2.59,34.99,211.88,PPT2002_CAT_CONUS.zip
