COMID,CAT_TAV_JAN1985,CAT_TAV_FEB1985,CAT_TAV_MAR1985,CAT_TAV_APR1985,CAT_TAV_MAY1985,CAT_TAV_JUN1985,CAT_TAV_JUL1985,CAT_TAV_AUG1985,CAT_TAV_SEP1985,CAT_TAV_OCT1985,CAT_TAV_NOV1985,CAT_TAV_DEC1985,filename
3917918,0.27,2.42,2.76,9.5,11.27,16.72,21.34,17.82,13,8.58,0.17,0.36,TAV1985_CAT_CONUS.zip
3917920,0.34,2.32,3.73,10.68,11.93,17.6,21.77,18.52,12.95,8.98,0.83,0.81,TAV1985_CAT_CONUS.zip
3917922,0.57,2.58,4,11.02,12.26,17.96,22.21,19.01,13.39,9.33,1.18,1.05,TAV1985_CAT_CONUS.zip
3917946,1.16,3.27,4.79,11.78,13.25,19.12,23.52,20.41,14.44,10.14,1.92,1.44,TAV1985_CAT_CONUS.zip
3917948,0.82,2.82,4.29,11.26,12.62,18.37,22.69,19.51,13.79,9.65,1.49,1.23,TAV1985_CAT_CONUS.zip
3917950,0.94,2.94,4.45,11.43,12.82,18.6,22.94,19.79,14,9.81,1.64,1.33,TAV1985_CAT_CONUS.zip
3917956,-0.04,2.74,0.13,6.21,9.63,14.52,20.15,15.99,13.04,7.25,-1.93,-1.12,TAV1985_CAT_CONUS.zip
3917958,-0.27,2.3,0.34,6.45,9.64,14.49,19.75,15.8,12.61,7.08,-1.82,-1.03,TAV1985_CAT_CONUS.zip
3917960,-0.33,2.13,0.5,6.64,9.7,14.55,19.62,15.77,12.38,7.04,-1.74,-0.95,TAV1985_CAT_CONUS.zip
948010089,0.62,2.63,4.06,11.09,12.34,18.05,22.32,19.12,13.48,9.41,1.26,1.1,TAV1985_CAT_CONUS.zip
