COMID,CAT_PPT_JAN1996,CAT_PPT_FEB1996,CAT_PPT_MAR1996,CAT_PPT_APR1996,CAT_PPT_MAY1996,CAT_PPT_JUN1996,CAT_PPT_JUL1996,CAT_PPT_AUG1996,CAT_PPT_SEP1996,CAT_PPT_OCT1996,CAT_PPT_NOV1996,CAT_PPT_DEC1996,filename
3917070,218.42,123.7,59.78,85.38,85.2,34.37,32.82,4.48,29.01,82.53,133.56,276.32,PPT1996_CAT_CONUS.zip
3917072,208.81,123.73,56.06,79.75,86.79,32.1,32.07,4.76,26.64,80.14,128.82,267.25,PPT1996_CAT_CONUS.zip
3917082,191.88,117.29,64.6,84.25,81.27,32.52,59.04,3.86,24.06,72.71,121.93,290.79,PPT1996_CAT_CONUS.zip
3917084,204.39,120.44,68.06,87.63,78.56,33.6,47.2,4.23,26.55,77.43,123.89,296.51,PPT1996_CAT_CONUS.zip
3917100,152,50.26,19.72,28.41,48.97,23.6,10.02,3.19,18.29,66.21,67.12,248.23,PPT1996_CAT_CONUS.zip
3917106,185.87,115.28,57.43,78.22,77.88,32.28,53.28,3.9,23.65,70.93,116.28,280.51,PPT1996_CAT_CONUS.zip
3917114,190.76,120.21,56.73,78.79,75.79,30.58,31.4,4.26,26.15,76.82,120.13,277.33,PPT1996_CAT_CONUS.zip
3917130,184.47,118.1,48.83,71.26,71.98,31.94,32.89,4.38,23.31,73,109.99,265.1,PPT1996_CAT_CONUS.zip
3917136,173.3,110.07,45.88,68.3,72.01,31.98,49.28,3.71,24.06,65.47,106.7,266.58,PPT1996_CAT_CONUS.zip
3917138,161.58,104.89,30.89,55.53,63.23,31.79,36.23,3.8,25.2,61.05,94.27,247.93,PPT1996_CAT_CONUS.zip
3917154,201.98,122.36,56.59,79.58,82.39,31.56,31.96,4.56,26.49,78.88,125.43,271.71,PPT1996_CAT_CONUS.zip
3917156,186.4,120.3,48.06,70.98,78.55,29.36,25.52,4.19,25.55,75.83,122.58,260.72,PPT1996_CAT_CONUS.zip
3917158,157.87,56.3,26.71,36.85,51.76,23.74,10.79,3.13,18.18,63.56,69.34,240.82,PPT1996_CAT_CONUS.zip
