COMID,CAT_TAV_JAN1995,CAT_TAV_FEB1995,CAT_TAV_MAR1995,CAT_TAV_APR1995,CAT_TAV_MAY1995,CAT_TAV_JUN1995,CAT_TAV_JUL1995,CAT_TAV_AUG1995,CAT_TAV_SEP1995,CAT_TAV_OCT1995,CAT_TAV_NOV1995,CAT_TAV_DEC1995,filename
3917914,2.58,6.87,2.19,3.83,10.43,12.4,18.45,16.85,17.69,9.05,5.37,1.93,TAV1995_CAT_CONUS.zip
3917916,2.61,6.84,1.88,3.25,10.16,12.02,18.26,16.35,17.81,8.93,4.91,1.72,TAV1995_CAT_CONUS.zip
3917918,2.82,6.6,4.08,6.15,11.56,14.05,18.78,17.96,17.1,10.05,6.98,3.24,TAV1995_CAT_CONUS.zip
3917920,2.9,6.42,4.78,7.12,12.11,14.83,19.15,18.64,16.9,10.38,7.62,3.58,TAV1995_CAT_CONUS.zip
3917922,3.2,6.57,5.08,7.46,12.46,15.28,19.63,19.13,17.38,10.72,7.88,3.76,TAV1995_CAT_CONUS.zip
3917924,3.31,6.63,5.2,7.6,12.6,15.47,19.83,19.32,17.57,10.83,7.98,3.82,TAV1995_CAT_CONUS.zip
3917926,3.53,6.73,5.42,7.89,12.87,15.83,20.25,19.71,17.95,11.03,8.15,3.94,TAV1995_CAT_CONUS.zip
3917946,3.98,6.95,5.82,8.43,13.35,16.38,20.91,20.35,18.67,11.4,8.48,4.22,TAV1995_CAT_CONUS.zip
3917948,3.51,6.75,5.36,7.87,12.82,15.76,20.15,19.58,17.86,11.02,8.15,3.92,TAV1995_CAT_CONUS.zip
3917950,3.67,6.81,5.52,8.07,12.99,15.99,20.41,19.83,18.08,11.15,8.26,4.01,TAV1995_CAT_CONUS.zip
948010046,3.65,6.8,5.52,8.06,13,15.99,20.42,19.85,18.09,11.14,8.26,4.01,TAV1995_CAT_CONUS.zip
948010047,3.58,6.77,5.45,7.97,12.92,15.89,20.3,19.74,17.99,11.08,8.2,3.97,TAV1995_CAT_CONUS.zip
948010048,3.54,6.74,5.43,7.9,12.88,15.84,20.26,19.72,17.96,11.04,8.16,3.95,TAV1995_CAT_CONUS.zip
948010089,3.27,6.61,5.14,7.54,12.54,15.39,19.74,19.24,17.49,10.78,7.94,3.8,TAV1995_CAT_CONUS.zip
948010091,3.33,6.64,5.21,7.63,12.62,15.49,19.86,19.35,17.6,10.85,8,3.83,TAV1995_CAT_CONUS.zip
948010092,3.47,6.72,5.33,7.83,12.78,15.71,20.09,19.54,17.8,10.98,8.12,3.91,TAV1995_CAT_CONUS.zip
948010095,3.57,6.75,5.45,7.94,12.91,15.88,20.31,19.76,18,11.07,8.18,3.96,TAV1995_CAT_CONUS.zip
948010096,3.51,6.75,5.37,7.89,12.83,15.78,20.17,19.61,17.87,11.02,8.16,3.93,TAV1995_CAT_CONUS.zip
