COMID,CAT_PPT_JAN1973,CAT_PPT_FEB1973,CAT_PPT_MAR1973,CAT_PPT_APR1973,CAT_PPT_MAY1973,CAT_PPT_JUN1973,CAT_PPT_JUL1973,CAT_PPT_AUG1973,CAT_PPT_SEP1973,CAT_PPT_OCT1973,CAT_PPT_NOV1973,CAT_PPT_DEC1973,filename
3917070,84.93,67.12,51.93,24.51,31.26,1.76,16.43,0.9,44.8,140.44,256.93,117.95,PPT1973_CAT_CONUS.zip
3917072,84.2,65.53,48.52,22.55,29.69,1.6,16.52,0.86,43.31,140,250.18,117.19,PPT1973_CAT_CONUS.zip
3917082,77.08,92.52,56.48,16.08,28.44,0.54,33.93,2.91,35.17,134.63,237.17,109.23,PPT1973_CAT_CONUS.zip
3917084,78.25,85.41,59.25,20.5,32.03,1.15,24.62,2,38.16,134.84,245.51,109.39,PPT1973_CAT_CONUS.zip
3917106,73.39,84.95,52.34,16.05,27.85,0.67,31.65,2.57,34.23,128.58,229.51,104.64,PPT1973_CAT_CONUS.zip
3917114,74.18,64.35,49.71,20.18,29.72,1.35,15.59,1.1,34.68,126.17,239.14,107.92,PPT1973_CAT_CONUS.zip
3917130,69.98,65.94,48.94,20.94,28.93,1.36,20.06,1.32,34.79,119.57,225.72,100.27,PPT1973_CAT_CONUS.zip
3917136,68.98,80.29,44.21,12.72,26.61,0.63,31.22,2.49,31.63,118.42,218.86,96.43,PPT1973_CAT_CONUS.zip
3917138,61.69,66.7,34.63,11.51,26.77,0.95,25.28,1.66,29.56,104.41,206.2,85.23,PPT1973_CAT_CONUS.zip
3917154,80.25,65.37,49.21,21.66,29.8,1.5,16.2,0.96,39.94,134.6,246,113.5,PPT1973_CAT_CONUS.zip
3917156,76.21,52.48,42.43,19.49,26.41,1.38,13.23,0.76,34.71,125.17,233.86,111.94,PPT1973_CAT_CONUS.zip
3917158,58.67,53.1,22.52,8.46,20.59,1.03,5.49,0.24,26.61,98.03,113.98,88.88,PPT1973_CAT_CONUS.zip
3917160,68.38,48.53,23.78,9.41,21.64,1.16,5.44,0.46,28.76,99.73,119.3,101.43,PPT1973_CAT_CONUS.zip
3917162,73.96,62.29,44.65,19.16,25.84,1.26,17.63,1.37,31.17,115.52,230.53,103.51,PPT1973_CAT_CONUS.zip
3917164,78.25,45.17,39.02,17.15,25.47,1.21,6.46,0.47,33.42,109.81,180.91,118.31,PPT1973_CAT_CONUS.zip
3917172,80.5,53.96,43.67,19.42,27.31,1.38,10.88,0.64,37.55,122.8,214.96,117.57,PPT1973_CAT_CONUS.zip
3917176,108.12,99.45,49.84,14.66,23.24,0.98,9.88,2.03,28.62,115.01,263.05,129.31,PPT1973_CAT_CONUS.zip
3917178,93.38,78.07,46.78,16.7,23.95,1.08,13.06,1.88,28.38,115.59,254.96,117.98,PPT1973_CAT_CONUS.zip
3917194,110.48,117.93,52.51,17.36,24.13,0.61,27.92,5.21,29.45,114.43,289.89,120.46,PPT1973_CAT_CONUS.zip
3917198,55.84,50.72,19.55,8.16,20.01,1,5.67,0.24,25.51,97.7,109.7,84.32,PPT1973_CAT_CONUS.zip
3917200,49.66,49.92,16,7.41,18.87,0.88,5.79,0.28,23.07,95.72,102.68,73.65,PPT1973_CAT_CONUS.zip
3917230,41.81,28.6,8.9,4.59,18.66,0.93,5.06,0.02,21.99,96.74,85,64.52,PPT1973_CAT_CONUS.zip
3917244,42.99,36.01,10.2,4.96,18.77,0.93,4.97,0.08,22.15,96.93,89.36,64.76,PPT1973_CAT_CONUS.zip
3917912,73.65,50.76,40.44,18.06,25.11,1.3,12.83,0.81,31.49,120.89,233.04,108.82,PPT1973_CAT_CONUS.zip
3917914,69.68,75.64,33.14,9.91,22.41,0.43,28.87,3.97,30.53,104.97,202.77,87.75,PPT1973_CAT_CONUS.zip
3917916,78.86,81.92,45.33,16.27,26.94,1.06,24.05,2.19,31.02,111.06,235.77,98.68,PPT1973_CAT_CONUS.zip
3917918,79.71,69.84,34.57,10.92,21.92,1.01,7,0.95,27.79,104.82,178.44,107.56,PPT1973_CAT_CONUS.zip
3917920,58.31,52.45,22.13,8.37,20.54,1.03,5.48,0.23,26.55,98.2,113.2,88.34,PPT1973_CAT_CONUS.zip
3917946,44.72,32.8,10.93,5.25,18.3,0.72,6.07,0.02,22.14,93.48,89.72,72.44,PPT1973_CAT_CONUS.zip
3917948,48.02,48.57,15.18,7.02,18.7,0.87,5.7,0.26,22.76,96,99.99,70.9,PPT1973_CAT_CONUS.zip
3917950,45.66,44.7,12.39,5.69,18.79,0.91,5.24,0.18,22.42,97.04,96.1,68.29,PPT1973_CAT_CONUS.zip
