COMID,CAT_TAV_JAN2006,CAT_TAV_FEB2006,CAT_TAV_MAR2006,CAT_TAV_APR2006,CAT_TAV_MAY2006,CAT_TAV_JUN2006,CAT_TAV_JUL2006,CAT_TAV_AUG2006,CAT_TAV_SEP2006,CAT_TAV_OCT2006,CAT_TAV_NOV2006,CAT_TAV_DEC2006,filename
3917946,2.54,4.59,3.83,9.39,15.12,20.2,24.58,21.76,17.87,11.29,5.86,2.25,TAV2006_CAT_CONUS.zip
3917948,2.09,4.31,3.41,9.08,14.59,19.6,23.8,21.01,17.52,11.11,5.6,2.24,TAV2006_CAT_CONUS.zip
3917950,2.36,4.41,3.45,9.27,14.75,19.83,24.06,21.37,17.62,11.18,5.64,2.21,TAV2006_CAT_CONUS.zip
948010046,2.34,4.45,3.47,9.33,14.81,19.91,24.15,21.49,17.63,11.23,5.61,2.16,TAV2006_CAT_CONUS.zip
948010047,2.22,4.37,3.45,9.18,14.68,19.7,24,21.27,17.58,11.19,5.63,2.23,TAV2006_CAT_CONUS.zip
948010048,2.17,4.25,3.41,8.97,14.48,19.36,23.94,21.17,17.56,11.23,5.71,2.36,TAV2006_CAT_CONUS.zip
948010089,1.98,4.04,3.26,8.82,14.34,19.16,23.6,20.82,17.44,11.14,5.67,2.42,TAV2006_CAT_CONUS.zip
948010091,2.02,4.1,3.3,8.87,14.38,19.23,23.68,20.9,17.47,11.15,5.67,2.4,TAV2006_CAT_CONUS.zip
948010092,2.09,4.27,3.41,9.05,14.56,19.53,23.79,21.01,17.52,11.12,5.62,2.27,TAV2006_CAT_CONUS.zip
948010095,2.22,4.3,3.42,9.07,14.57,19.51,24,21.26,17.58,11.23,5.68,2.3,TAV2006_CAT_CONUS.zip
948010096,2.11,4.32,3.44,9.1,14.61,19.62,23.84,21.05,17.53,11.12,5.61,2.24,TAV2006_CAT_CONUS.zip
