COMID,CAT_PPT_JAN2010,CAT_PPT_FEB2010,CAT_PPT_MAR2010,CAT_PPT_APR2010,CAT_PPT_MAY2010,CAT_PPT_JUN2010,CAT_PPT_JUL2010,CAT_PPT_AUG2010,CAT_PPT_SEP2010,CAT_PPT_OCT2010,CAT_PPT_NOV2010,CAT_PPT_DEC2010,filename
3917160,79.97,30.54,51.41,92.95,39.75,28.25,4.57,8.38,19.02,81.98,67.37,117.05,PPT2010_CAT_CONUS.zip
3917162,73.17,28.46,57.39,87.2,56.86,43.25,8.3,7.78,15.27,69.65,59.92,114.06,PPT2010_CAT_CONUS.zip
3917164,76.79,30.36,57.31,89.87,45.48,31.65,4.28,8.41,17.27,81.4,67.63,111.45,PPT2010_CAT_CONUS.zip
3917172,76.25,30.65,64.83,92.37,55.23,38.98,5.23,9.88,17.57,86.48,71.48,109.47,PPT2010_CAT_CONUS.zip
3917176,74.1,28.95,54.74,85.5,50.27,36.33,6.45,7.36,15.86,72.83,62.22,115.28,PPT2010_CAT_CONUS.zip
3917178,73.66,28.24,55.47,85.67,53.43,39.98,7.7,7.36,15.16,70.96,60.47,114.48,PPT2010_CAT_CONUS.zip
3917194,68.51,28.35,58.79,76.95,68.09,51.92,9.98,6.77,15.13,68.47,57.45,99.17,PPT2010_CAT_CONUS.zip
3917198,73,26.36,44.75,90.01,34.75,24.71,4.67,7.21,17.93,75.4,58.28,120.09,PPT2010_CAT_CONUS.zip
3917200,66.21,23.3,40.97,81.8,22.73,22.62,4.65,6.3,11.91,66.39,53.52,101.76,PPT2010_CAT_CONUS.zip
3917222,74.59,28.01,48.15,91.06,34.66,25.45,4.58,7.38,17.71,76.57,60.02,122.31,PPT2010_CAT_CONUS.zip
3917230,60.98,19.52,36.26,68.27,12.02,15.25,5.79,5.16,8.49,59.48,49.87,76.98,PPT2010_CAT_CONUS.zip
3917244,60.8,20.47,38.03,69.2,11.62,17.93,5.5,5.45,7.94,59.3,49.85,75.07,PPT2010_CAT_CONUS.zip
3917266,64.06,21.87,38.82,79.4,19.67,21.94,4.67,6.14,10.3,63.6,52.54,95.58,PPT2010_CAT_CONUS.zip
3917912,74.07,28.49,59.67,87.96,54.77,41.08,7.63,8.27,15.28,75.25,63.2,112.29,PPT2010_CAT_CONUS.zip
3917914,70.78,29.04,57.63,68.78,59.95,44.8,9.42,6.35,14.93,68.28,55.99,83.58,PPT2010_CAT_CONUS.zip
3917916,71.41,29.35,59.16,82.28,61.32,46.48,8.84,7.21,14.9,69.17,58.8,104.44,PPT2010_CAT_CONUS.zip
3917918,75.77,28.94,51.72,89.67,43.39,30.01,5.25,7.63,17.74,76.72,63.26,120.77,PPT2010_CAT_CONUS.zip
3917920,76.52,28.05,47.54,93.95,38.7,26.01,4.61,7.9,19.79,79.09,62.4,126.86,PPT2010_CAT_CONUS.zip
3917922,70.62,23.99,39.78,88.12,35.45,23.72,4.79,6.94,18.09,73.66,55.62,116.2,PPT2010_CAT_CONUS.zip
3917924,68.42,22.09,37.16,85.37,32.67,21.83,4.87,6.58,16.5,70.59,53.99,110.17,PPT2010_CAT_CONUS.zip
3917926,63.94,17.75,31.68,79.42,25.33,16.97,5.02,5.96,11.56,62.94,51.42,94.83,PPT2010_CAT_CONUS.zip
3917946,64.07,25.02,42.16,70.73,15.61,19.06,7.41,4.58,8.91,64.43,52.39,85.42,PPT2010_CAT_CONUS.zip
3917948,64.64,22.28,39.46,80.03,20.42,22.12,4.66,6.18,10.7,64.33,52.8,97.22,PPT2010_CAT_CONUS.zip
3917950,62.01,20.92,37.83,74.3,15.63,19.6,5.21,5.73,8.97,61.36,50.64,84.58,PPT2010_CAT_CONUS.zip
948010046,60.66,19.48,35.98,71.46,13.85,18.53,5.12,5.75,8.74,60.27,49.6,79.46,PPT2010_CAT_CONUS.zip
948010047,62.54,19.94,36.05,75.91,18.31,19.38,4.94,5.93,9.88,61.99,51.01,88.33,PPT2010_CAT_CONUS.zip
948010048,63.94,17.75,31.68,79.42,25.33,16.97,5.03,5.96,11.56,62.94,51.42,94.83,PPT2010_CAT_CONUS.zip
948010089,69.37,23.31,38.84,86.62,33.81,23.22,4.81,6.73,17.45,72.25,54.62,113.46,PPT2010_CAT_CONUS.zip
948010091,68.06,22.28,37.66,84.87,31.3,22.09,4.84,6.55,15.92,70.03,53.93,108.98,PPT2010_CAT_CONUS.zip
948010092,65.18,22.17,38.82,80.93,22.67,22.21,4.7,6.26,11.81,65.43,52.98,99.37,PPT2010_CAT_CONUS.zip
948010095,62.97,18.13,32.72,77.08,22.12,17.26,5.06,5.89,10.77,62.13,50.85,90.3,PPT2010_CAT_CONUS.zip
948010096,64.27,21.9,38.77,79.63,20.29,21.94,4.68,6.16,10.64,63.98,52.59,96.21,PPT2010_CAT_CONUS.zip
