COMID,CAT_PPT_JAN1964,CAT_PPT_FEB1964,CAT_PPT_MAR1964,CAT_PPT_APR1964,CAT_PPT_MAY1964,CAT_PPT_JUN1964,CAT_PPT_JUL1964,CAT_PPT_AUG1964,CAT_PPT_SEP1964,CAT_PPT_OCT1964,CAT_PPT_NOV1964,CAT_PPT_DEC1964,filename
3917912,142.38,7.65,45.74,17.3,40.97,70.51,10.68,3.87,3.98,12.73,82.35,320.75,PPT1964_CAT_CONUS.zip
3917914,118.17,5.32,36.83,12.48,44.96,80.31,11.3,4.47,4.58,7.43,84.49,354.73,PPT1964_CAT_CONUS.zip
3917916,128.68,14.56,46.92,13.47,49.25,73.5,10.78,4.77,4.95,15.1,90.33,378.46,PPT1964_CAT_CONUS.zip
3917918,128.5,7.69,37.53,12.61,26.1,48.68,7.9,3.19,3.85,14.92,74.65,314.44,PPT1964_CAT_CONUS.zip
3917920,116.11,4.4,25.06,8.64,18.61,41.91,6.93,2.98,3.69,11.05,48.52,304.29,PPT1964_CAT_CONUS.zip
3917922,112.56,3.57,18.47,7.64,17.4,40.27,6.53,3.18,3.98,11.41,40.07,301.43,PPT1964_CAT_CONUS.zip
3917924,109.38,3.03,16.07,6.89,17.17,39.87,6.36,3.11,4.03,11.44,38.65,298.79,PPT1964_CAT_CONUS.zip
3917926,104.92,1.81,11.33,5.16,16.82,39.4,6.23,3.13,4.19,11.54,36.66,294.9,PPT1964_CAT_CONUS.zip
3917946,102.09,3.05,13.55,4.2,14.56,33.76,6.58,2.45,3.74,10.17,36.47,246.79,PPT1964_CAT_CONUS.zip
3917948,93.53,3.18,16.91,6.42,15.41,37.51,5.5,3.01,3.83,10.91,39.13,280.94,PPT1964_CAT_CONUS.zip
3917950,90.39,2.54,14.06,5.66,16.59,37.19,5.33,3,3.93,11.03,37.31,274.99,PPT1964_CAT_CONUS.zip
948010046,87.8,2.28,12.74,5.39,16.19,36.98,5.23,3,3.95,11.04,36.43,273.45,PPT1964_CAT_CONUS.zip
948010047,93.09,2.46,13.78,5.67,15.93,37.63,5.52,3.03,3.97,11.12,37.23,280.32,PPT1964_CAT_CONUS.zip
948010048,104.92,1.81,11.33,5.16,16.82,39.4,6.23,3.14,4.2,11.55,36.66,294.9,PPT1964_CAT_CONUS.zip
948010089,109.43,3.38,17.46,7.34,17.12,39.82,6.34,3.1,3.98,11.38,39.23,298.54,PPT1964_CAT_CONUS.zip
948010091,107.36,3.1,16.37,6.9,16.91,39.56,6.25,3.1,4,11.37,38.75,296.5,PPT1964_CAT_CONUS.zip
948010092,96.15,3.16,16.76,6.55,15.49,37.9,5.65,3.02,3.88,11.04,38.73,284.01,PPT1964_CAT_CONUS.zip
948010095,100.28,1.9,11.58,5.19,16.68,38.75,5.95,3.1,4.13,11.42,36.51,289.02,PPT1964_CAT_CONUS.zip
948010096,93.36,3.1,16.55,6.37,15.18,37.5,5.51,3,3.86,10.97,38.59,280.93,PPT1964_CAT_CONUS.zip
