COMID,CAT_TAV_JAN1991,CAT_TAV_FEB1991,CAT_TAV_MAR1991,CAT_TAV_APR1991,CAT_TAV_MAY1991,CAT_TAV_JUN1991,CAT_TAV_JUL1991,CAT_TAV_AUG1991,CAT_TAV_SEP1991,CAT_TAV_OCT1991,CAT_TAV_NOV1991,CAT_TAV_DEC1991,filename
3917070,0.75,6.3,0.42,3.12,7.22,11.1,19.13,17.18,18.68,10.38,2.8,-0.5,TAV1991_CAT_CONUS.zip
3917072,0.79,6.29,0.62,3.36,7.43,11.36,19.29,17.39,18.78,10.52,2.99,-0.42,TAV1991_CAT_CONUS.zip
3917082,0.51,6.49,-0.05,2.16,6.76,10.67,18.73,16.86,18.28,9.98,2.37,-0.73,TAV1991_CAT_CONUS.zip
3917084,0.53,6.38,-0.28,2.07,6.5,10.35,18.49,16.56,18.4,9.85,2.17,-0.85,TAV1991_CAT_CONUS.zip
3917106,0.63,6.54,0.1,2.35,6.9,10.81,18.86,17.02,18.33,10.1,2.53,-0.64,TAV1991_CAT_CONUS.zip
3917114,0.69,6.25,0.39,2.92,7.04,10.98,18.91,17.12,18.57,10.25,2.83,-0.55,TAV1991_CAT_CONUS.zip
3917130,0.83,6.49,0.38,2.84,7.12,11,18.98,17.24,18.53,10.3,2.84,-0.53,TAV1991_CAT_CONUS.zip
3917136,0.81,6.68,0.23,2.43,7,10.91,19.03,17.2,18.4,10.2,2.64,-0.52,TAV1991_CAT_CONUS.zip
3917138,1.09,6.82,0.37,2.61,7.1,10.98,19.18,17.36,18.59,10.33,2.77,-0.42,TAV1991_CAT_CONUS.zip
3917154,0.74,6.27,0.51,3.16,7.26,11.19,19.12,17.26,18.69,10.4,2.91,-0.48,TAV1991_CAT_CONUS.zip
3917156,0.81,6.21,1.08,3.76,7.69,11.72,19.45,17.74,18.63,10.69,3.44,-0.21,TAV1991_CAT_CONUS.zip
3917158,0.71,5.88,3.66,6.54,9.59,14.13,20.86,19.68,17.72,11.79,5.32,0.9,TAV1991_CAT_CONUS.zip
3917160,0.71,6.02,3.25,6.07,9.24,13.68,20.58,19.3,17.81,11.71,5.04,0.77,TAV1991_CAT_CONUS.zip
3917162,0.9,6.4,0.86,3.38,7.52,11.48,19.31,17.66,18.57,10.58,3.31,-0.29,TAV1991_CAT_CONUS.zip
3917164,0.7,6.19,2.37,5.14,8.56,12.81,20.04,18.6,17.91,11.27,4.37,0.4,TAV1991_CAT_CONUS.zip
3917172,0.75,6.25,1.55,4.3,8.02,12.12,19.68,18.03,18.32,10.92,3.74,0.03,TAV1991_CAT_CONUS.zip
3917176,0.82,6.22,1.91,4.6,8.23,12.44,19.77,18.29,18.26,11.07,4.21,0.21,TAV1991_CAT_CONUS.zip
3917178,0.87,6.22,1.4,4,7.88,11.98,19.58,18,18.52,10.83,3.79,-0.03,TAV1991_CAT_CONUS.zip
3917194,0.78,6.63,0.44,2.7,7.12,11.04,19.3,17.38,18.35,10.31,2.87,-0.38,TAV1991_CAT_CONUS.zip
3917198,0.88,6.08,3.87,6.88,9.96,14.53,21.27,20.06,18.06,12.07,5.56,1.03,TAV1991_CAT_CONUS.zip
3917200,1.09,6.29,4.21,7.41,10.52,15.17,21.91,20.65,18.5,12.41,5.89,1.19,TAV1991_CAT_CONUS.zip
3917230,1.23,6.45,4.69,8,11.14,15.95,22.7,21.4,19,12.78,6.19,1.23,TAV1991_CAT_CONUS.zip
3917244,1.23,6.43,4.63,7.95,11.09,15.87,22.62,21.3,18.92,12.73,6.17,1.25,TAV1991_CAT_CONUS.zip
3917912,0.84,6.19,1.15,3.8,7.73,11.77,19.48,17.82,18.67,10.73,3.55,-0.17,TAV1991_CAT_CONUS.zip
3917914,0.92,6.68,0.82,3.15,7.35,11.33,19.56,17.8,18.24,10.55,3.2,-0.08,TAV1991_CAT_CONUS.zip
3917916,1.01,6.69,0.43,2.75,7.18,11.06,19.15,17.38,18.56,10.36,2.88,-0.43,TAV1991_CAT_CONUS.zip
3917918,0.78,6.06,2.86,5.65,8.97,13.34,20.35,19.04,17.98,11.49,4.83,0.61,TAV1991_CAT_CONUS.zip
3917920,0.72,5.89,3.68,6.57,9.62,14.17,20.9,19.72,17.75,11.81,5.34,0.91,TAV1991_CAT_CONUS.zip
3917946,1.32,6.49,4.81,8.19,11.34,16.19,22.96,21.6,19.14,12.9,6.2,1.19,TAV1991_CAT_CONUS.zip
3917948,1.1,6.3,4.29,7.51,10.62,15.29,22.02,20.76,18.55,12.46,5.95,1.2,TAV1991_CAT_CONUS.zip
3917950,1.18,6.37,4.46,7.74,10.86,15.58,22.31,21.02,18.73,12.6,6.08,1.25,TAV1991_CAT_CONUS.zip
