COMID,CAT_PPT_JAN1958,CAT_PPT_FEB1958,CAT_PPT_MAR1958,CAT_PPT_APR1958,CAT_PPT_MAY1958,CAT_PPT_JUN1958,CAT_PPT_JUL1958,CAT_PPT_AUG1958,CAT_PPT_SEP1958,CAT_PPT_OCT1958,CAT_PPT_NOV1958,CAT_PPT_DEC1958,filename
3917070,148.93,211.64,57.66,73.19,66.97,104.21,40.17,32,28.4,21.33,63.36,54.14,PPT1958_CAT_CONUS.zip
3917072,146.91,213.88,55.6,69.24,66.58,104.46,37.65,32.4,27.05,21.15,62.12,51.37,PPT1958_CAT_CONUS.zip
3917082,171,219.17,63.1,166.81,82.28,121.1,71.36,21.25,55.14,14.42,53.27,44.72,PPT1958_CAT_CONUS.zip
3917084,168.96,206.55,60.1,118.15,78.78,115.21,56.79,23.24,43.75,14.92,54.35,49.15,PPT1958_CAT_CONUS.zip
3917106,157.21,207.48,64.43,151,77.2,115.82,68.54,22.13,49.67,15.24,47.94,43.21,PPT1958_CAT_CONUS.zip
3917114,149.34,189.58,54.92,67.25,61.2,102.44,37.92,24.15,28.34,15.83,49.55,51.34,PPT1958_CAT_CONUS.zip
3917130,131.29,180.13,66.99,89.2,62.29,102.87,51.23,25.39,30.14,17.69,41.24,46.14,PPT1958_CAT_CONUS.zip
3917136,140.59,198.7,68.3,137.81,73.67,108.85,68.56,22.37,45.86,14.89,38.68,38.57,PPT1958_CAT_CONUS.zip
3917138,114.34,175.12,71.23,93.61,65.06,96.34,60.35,24.31,33.55,15.66,26.44,34.87,PPT1958_CAT_CONUS.zip
3917154,148.24,204.28,55.4,68.8,64.69,103.81,37.93,29.09,27.72,18.99,57.17,51.38,PPT1958_CAT_CONUS.zip
3917156,136.03,192.32,52.7,54.33,52.1,96.53,31.42,26.98,21.81,18.68,50.41,50.95,PPT1958_CAT_CONUS.zip
3917158,110.54,152.36,53.18,31.44,20.95,85.11,17.78,12.72,9.51,14.58,21.01,25.27,PPT1958_CAT_CONUS.zip
3917160,120.62,147.73,49.99,28.08,25.34,89.03,18.89,13.52,10.49,15.32,23.49,27.13,PPT1958_CAT_CONUS.zip
3917162,124.42,185.7,71.23,79.36,52.35,97.15,44.68,24.97,24.88,18.03,40.31,48.74,PPT1958_CAT_CONUS.zip
3917164,135.33,171.29,48.49,36.89,35.33,92.68,23.56,21.55,14.15,16.38,34.26,37.04,PPT1958_CAT_CONUS.zip
3917172,139.97,188.65,51.6,51.47,49.01,97.62,30.02,26.49,19.94,18.39,46.56,43.75,PPT1958_CAT_CONUS.zip
3917176,141.53,233.96,101.82,77.4,37.52,93.91,37.32,20.54,17.88,15.14,39.96,50.67,PPT1958_CAT_CONUS.zip
3917178,135.86,215.47,86.08,71.24,42.63,94.11,34.79,23.15,19.78,16.42,43.81,53.61,PPT1958_CAT_CONUS.zip
3917194,135.77,275.31,135.91,145.85,60.08,102.52,66.98,23.49,32.11,13.36,36.36,49.56,PPT1958_CAT_CONUS.zip
3917198,107.5,149.18,54.39,28.03,20.27,82.92,17.18,12.6,9.01,14.31,19.68,24.1,PPT1958_CAT_CONUS.zip
3917200,96.07,145.41,55.07,28.05,18.9,77.42,16.43,12.1,8.01,13.2,17.16,21.81,PPT1958_CAT_CONUS.zip
3917230,93.36,111.02,37.27,15,17.1,72.35,11.07,9.53,7.85,13.6,12.94,16.69,PPT1958_CAT_CONUS.zip
3917244,93.86,121.64,42.61,17.51,16.73,73.21,12.15,10.12,7.82,13.57,13.52,17.62,PPT1958_CAT_CONUS.zip
3917912,131.59,187.1,54.05,52.05,48.21,94.05,30.26,25.34,20.67,17.92,47.41,51.73,PPT1958_CAT_CONUS.zip
3917914,108.26,197.01,77.91,107.84,63.99,95.65,63.97,19.98,35.68,9.9,24.99,32.95,PPT1958_CAT_CONUS.zip
3917916,123.24,200.77,90.18,105.77,62.02,99.67,59.56,25.39,31.66,16.96,34.47,43.65,PPT1958_CAT_CONUS.zip
3917918,124.29,182.15,70.67,49.1,28.26,88.98,25.83,16.68,13.03,14.79,29,35.15,PPT1958_CAT_CONUS.zip
3917920,110.25,151.44,53.06,30.8,20.84,85.02,17.6,12.66,9.48,14.59,20.85,25.09,PPT1958_CAT_CONUS.zip
3917946,102.54,111.66,37.2,14.7,17.25,71.45,12.39,10.29,7.43,12.59,16.49,19.48,PPT1958_CAT_CONUS.zip
3917948,93.08,142.5,54.03,27.7,18.45,76.68,15.88,11.76,7.89,13.07,16.55,21.09,PPT1958_CAT_CONUS.zip
3917950,90.1,133.9,50.15,22.62,18.7,75.1,14.24,11.1,7.93,13.4,14.68,19.29,PPT1958_CAT_CONUS.zip
