COMID,CAT_PPT_JAN1951,CAT_PPT_FEB1951,CAT_PPT_MAR1951,CAT_PPT_APR1951,CAT_PPT_MAY1951,CAT_PPT_JUN1951,CAT_PPT_JUL1951,CAT_PPT_AUG1951,CAT_PPT_SEP1951,CAT_PPT_OCT1951,CAT_PPT_NOV1951,CAT_PPT_DEC1951,filename
3917178,109.89,91.76,24.14,50.57,43.71,0.41,1.01,7.06,0.61,78.38,142.67,185.82,PPT1951_CAT_CONUS.zip
3917194,117.68,89.15,37.08,49.9,58.52,0.86,2.38,10.42,1.29,76.33,164.98,217.8,PPT1951_CAT_CONUS.zip
3917198,92.71,54.25,10.85,24.09,24.33,0.73,0.94,5.57,0.18,70.15,67.05,152.07,PPT1951_CAT_CONUS.zip
3917200,81.14,50.84,9.2,22.77,22.68,0.69,0.94,5.61,0.32,65.43,65.04,143.37,PPT1951_CAT_CONUS.zip
3917222,92.33,57.91,12.06,25.18,26.2,0.64,0.91,5.66,0.26,69.66,70.25,153.04,PPT1951_CAT_CONUS.zip
3917230,79.61,41.4,5.04,18.19,19.09,0.88,1.05,7.22,0.05,65.93,51.19,132.86,PPT1951_CAT_CONUS.zip
3917244,78.13,44.49,5.56,18.58,20.13,0.87,1.04,5.44,0.13,65.72,56.54,133.53,PPT1951_CAT_CONUS.zip
3917266,78.18,48.54,8.1,21.94,20.64,0.72,0.95,5.59,0.29,64.68,62.2,140.82,PPT1951_CAT_CONUS.zip
3917912,103.71,88.61,17.52,54.63,42.04,0.17,0.9,5.91,0.18,82.48,132.58,170.93,PPT1951_CAT_CONUS.zip
3917914,97.07,70.68,15.42,38.58,41.49,0.68,3.16,7.61,0.33,69.63,101.47,185.51,PPT1951_CAT_CONUS.zip
3917916,108.69,85.19,25.85,45.77,46.58,0.48,1.79,8.85,0.72,75.29,126.22,203.45,PPT1951_CAT_CONUS.zip
3917918,104.77,76.31,18.04,33,33.6,0.6,0.91,6.53,0.57,74.23,92.02,173.25,PPT1951_CAT_CONUS.zip
3917920,95.95,55.62,11.11,24.69,23.42,0.71,0.93,5.59,0.07,71.91,67.16,155.12,PPT1951_CAT_CONUS.zip
3917922,95.04,50.51,9.66,22.57,22.26,0.87,0.98,5.39,0.05,71.21,60.96,151.65,PPT1951_CAT_CONUS.zip
3917924,91.58,48.1,8.49,21.55,22.04,0.92,1,5.38,0.05,71.25,59.07,150.38,PPT1951_CAT_CONUS.zip
3917926,84.39,42.59,5.61,18.75,21.67,1.02,1.05,5.32,0.02,71.59,51.61,148.56,PPT1951_CAT_CONUS.zip
3917946,87.27,46.74,6.43,22.27,18.89,0.66,1.41,13.87,0.06,62.7,55.59,133.88,PPT1951_CAT_CONUS.zip
3917948,78.9,49.21,8.41,22.18,21.23,0.71,0.94,5.6,0.3,64.83,63.05,141.47,PPT1951_CAT_CONUS.zip
3917950,75.1,44.57,6.61,20.47,20.99,0.82,0.99,5.59,0.26,65.43,60.83,138.98,PPT1951_CAT_CONUS.zip
948010046,73.87,43.02,6.11,19.48,19.75,0.83,0.99,5.4,0.17,65.92,59.54,137.83,PPT1951_CAT_CONUS.zip
948010047,77.6,44.85,6.69,20.18,20.47,0.83,0.99,5.44,0.18,66.69,58.78,141.14,PPT1951_CAT_CONUS.zip
948010048,84.39,42.59,5.61,18.75,21.67,1.03,1.06,5.32,0.02,71.6,51.61,148.56,PPT1951_CAT_CONUS.zip
948010089,92.64,49.69,9.28,22.38,22.04,0.87,0.98,5.41,0.07,70.67,61.44,150.21,PPT1951_CAT_CONUS.zip
948010091,90.14,48.43,8.58,21.75,21.87,0.89,0.99,5.41,0.08,70.35,59.87,149.2,PPT1951_CAT_CONUS.zip
948010092,81.24,48.78,8.35,22.03,20.93,0.75,0.95,5.55,0.24,65.95,62.03,142.81,PPT1951_CAT_CONUS.zip
948010095,81.5,42.52,5.67,18.86,21.13,0.98,1.04,5.33,0.05,70.14,53.59,145.63,PPT1951_CAT_CONUS.zip
948010096,78.84,48.5,8.12,21.91,20.69,0.73,0.95,5.57,0.27,65.01,62.11,141.25,PPT1951_CAT_CONUS.zip
