COMID,CAT_PPT_JAN1950,CAT_PPT_FEB1950,CAT_PPT_MAR1950,CAT_PPT_APR1950,CAT_PPT_MAY1950,CAT_PPT_JUN1950,CAT_PPT_JUL1950,CAT_PPT_AUG1950,CAT_PPT_SEP1950,CAT_PPT_OCT1950,CAT_PPT_NOV1950,CAT_PPT_DEC1950,filename
3917164,151.22,34.38,77.96,19.07,17,33.69,0.55,10.39,24.47,271.58,51.96,102.04,PPT1950_CAT_CONUS.zip
3917172,156.22,46.1,98.18,24.05,20.13,37.17,0.32,9.96,27.7,286.1,70.3,106.56,PPT1950_CAT_CONUS.zip
3917176,154.31,60.3,83.22,40.54,14.74,36.91,0.4,9.62,27.41,260.53,73.13,114.91,PPT1950_CAT_CONUS.zip
3917178,147.49,59.93,80.1,32.85,16.84,36.92,0.22,11.22,25.13,262.91,69.53,108.56,PPT1950_CAT_CONUS.zip
3917194,167.3,71.02,85.08,57.06,16.05,45.15,0.27,9.84,34.03,267.23,90.4,116.33,PPT1950_CAT_CONUS.zip
3917198,121.21,23.12,42.89,13.77,11.44,30.53,0.72,9.14,20.58,244.71,34.59,86.66,PPT1950_CAT_CONUS.zip
3917200,108.56,20.87,36.45,13.94,10.36,30.21,0.69,8.18,20.28,237.78,30.27,78.27,PPT1950_CAT_CONUS.zip
3917222,121.59,24.61,45.07,15.13,11.6,29.88,0.63,9.07,20.98,240.8,35.98,86.61,PPT1950_CAT_CONUS.zip
3917230,109.34,15.01,32.45,8.2,9.79,30.54,0.88,7.72,18.37,241.24,22.8,71.09,PPT1950_CAT_CONUS.zip
3917244,105.71,16.62,31.93,9.73,9.83,30.67,0.87,7.26,18.19,241.06,22.17,72.97,PPT1950_CAT_CONUS.zip
3917266,104.98,19.47,34.12,13.17,10.13,30.48,0.72,7.93,19.86,238.01,28.18,76.08,PPT1950_CAT_CONUS.zip
3917912,142.28,53.43,85.25,22.98,19.1,36.54,0.09,11.48,22.9,273.4,61.99,102.22,PPT1950_CAT_CONUS.zip
3917914,144.48,41.27,70.96,35.22,14.92,39.33,0.1,9.87,25.89,226.6,48.65,93.35,PPT1950_CAT_CONUS.zip
3917916,161.38,50.25,80.69,39.12,16.92,39.98,0.19,11.78,30.14,246.72,64.04,107.9,PPT1950_CAT_CONUS.zip
3917918,137.81,38.16,63.42,24.46,13.4,32.92,0.55,9.41,23.65,252.05,51.11,100.11,PPT1950_CAT_CONUS.zip
3917920,124.89,23.8,45.27,13.58,11.98,30.5,0.7,9.35,20.36,246.1,35.34,89.03,PPT1950_CAT_CONUS.zip
3917922,122.56,21.19,41.93,11.92,11.43,31.68,0.87,9.28,20.12,251.26,33.52,87.94,PPT1950_CAT_CONUS.zip
3917924,119.96,19.9,39.32,10.98,11.22,32.02,0.92,9.18,20.13,253.61,31.66,86.53,PPT1950_CAT_CONUS.zip
3917926,115.89,16.71,35.1,8.76,10.98,32.97,1.02,8.88,20.13,259.04,27.54,84.06,PPT1950_CAT_CONUS.zip
3917946,117.05,15.03,39.69,9.31,9.58,29.35,0.66,10.38,19.65,233.73,19.72,75.59,PPT1950_CAT_CONUS.zip
3917948,105.87,19.87,34.74,13.41,10.18,30.38,0.71,7.99,19.98,237.8,28.75,76.61,PPT1950_CAT_CONUS.zip
3917950,101.53,18.34,30.34,12.15,10.06,30.82,0.82,7.51,19.38,240.58,25.33,73.98,PPT1950_CAT_CONUS.zip
948010046,100.04,17.48,28.73,11.01,10.03,30.98,0.83,7.41,19.07,241.48,23.63,73.03,PPT1950_CAT_CONUS.zip
948010047,105.12,18,31.96,11.28,10.26,31.23,0.83,7.9,19.57,244,26.04,76.43,PPT1950_CAT_CONUS.zip
948010048,115.89,16.71,35.1,8.76,10.98,32.98,1.03,8.88,20.14,259.05,27.54,84.06,PPT1950_CAT_CONUS.zip
948010089,120.03,20.78,40.14,11.78,11.21,31.64,0.87,9.18,20.11,250.94,32.58,86.47,PPT1950_CAT_CONUS.zip
948010091,118.17,20.01,38.83,11.39,11.09,31.77,0.89,9.03,20.09,251.26,31.4,85.26,PPT1950_CAT_CONUS.zip
948010092,108.17,19.74,35.39,12.87,10.36,30.72,0.75,8.19,19.91,240.75,29.11,78.28,PPT1950_CAT_CONUS.zip
948010095,111.59,16.84,33.26,9.28,10.72,32.46,0.98,8.47,19.83,254.52,26.38,81.05,PPT1950_CAT_CONUS.zip
948010096,105.66,19.5,34.33,13.06,10.18,30.54,0.73,7.98,19.85,238.73,28.32,76.56,PPT1950_CAT_CONUS.zip
