COMID,COMID_WY,WaYr,ppt_Jan.wy,ppt_Feb.wy,ppt_Mar.wy,ppt_Apr.wy,ppt_May.wy,ppt_Jun.wy,ppt_Jul.wy,ppt_Aug.wy,ppt_Sep.wy,ppt_Oct.wy,ppt_Nov.wy,ppt_Dec.wy,ppt_Jan.pwy,ppt_Feb.pwy,ppt_Mar.pwy,ppt_Apr.pwy,ppt_May.pwy,ppt_Jun.pwy,ppt_Jul.pwy,ppt_Aug.pwy,ppt_Sep.pwy,tav_Jan.wy,tav_Feb.wy,tav_Mar.wy,tav_Apr.wy,tav_May.wy,tav_Jun.wy,tav_Jul.wy,tav_Aug.wy,tav_Sep.wy,tav_Oct.wy,tav_Nov.wy,tav_Dec.wy,tav_Jan.pwy,tav_Feb.pwy,tav_Mar.pwy,tav_Apr.pwy,tav_May.pwy,tav_Jun.pwy,tav_Jul.pwy,tav_Aug.pwy,tav_Sep.pwy,run_Jan.wy,run_Feb.wy,run_Mar.wy,run_Apr.wy,run_May.wy,run_Jun.wy,run_Jul.wy,run_Aug.wy,run_Sep.wy,run_Oct.wy,run_Nov.wy,run_Dec.wy,run_Jan.pwy,run_Feb.pwy,run_Mar.pwy,run_Apr.pwy,run_May.pwy,run_Jun.pwy,run_Jul.pwy,run_Aug.pwy,run_Sep.pwy,ppt_ann.wy,ppt_fall.wy,ppt_wint.wy,ppt_sprg.wy,ppt_summ.wy,ppt_ann.pwy,ppt_wint.pwy,ppt_sprg.pwy,ppt_summ.pwy,ppt_sum1,ppt_sum2,ppt_sum3,ppt_sum4,run_ann.wy,run_fall.wy,run_wint.wy,run_sprg.wy,run_summ.wy,run_ann.pwy,run_wint.pwy,run_sprg.pwy,run_summ.pwy,run_sum1,run_sum2,run_sum3,run_sum4,tav_ann.wy,tav_fall.wy,tav_wint.wy,tav_sprg.wy,tav_summ.wy,tav_ann.pwy,tav_wint.pwy,tav_sprg.pwy,tav_summ.pwy,tav_sum1,tav_sum2,tav_sum3,tav_sum4,DRAIN_SQKM,SLOPE_PCT_30M,ELEV_MEAN_M_BASIN_30M,ELEV_MIN_M_BASIN_30M,ELEV_MAX_M_BASIN_30M,ElvRng,ECO3,HLR1,HLR2,HLR3,HLR4,HLR5,HLR6,HLR7,HLR8,HLR9,HLR10,HLR11,HLR12,HLR13,HLR14,HLR15,HLR16,HLR17,HLR18,HLR19,HLR20,PPTAVG_CAT,PPTAVG_BASIN,T_AVG_CAT,T_AVG_BASIN,T_MIN_BASIN,T_MAX_BASIN,CAT_AnnMinPrecip,AnnMinPrecip,CAT_AnnMaxPrecip,AnnMaxPrecip,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,ANN_CONS_WETDAYS,WD_BASIN,WDMIN_BASIN,WDMAX_BASIN,ET_CAT,ET,PET_CAT,PET,RH_CAT,RH_BASIN,SNOW_PCT_PRECIP,FST32F_BASIN,LST32F_BASIN,CONTACT,BFI_AVE,TOPWET,PERDUN,RFACT,PERHOR,DEPTH_WATTAB,SILTAVE,CLAYAVE,SANDAVE,HGA,HGAC,HGAD,HGB,HGBC,HGBD,HGC,HGCD,HGD,HGVAR,KFACT_UP,NO10AVE,NO200AVE,NO4AVE,OMAVE,PERMAVE,ROCKDEPAVE,BDAVE,AWCAVE,WTDEPAVE,gneiss,granitic,ultramafic,quarternary,sedimentary,volcanic,water,anorthositic,intermediate,SGEO1,SGEO2,SGEO3,SGEO4,SGEO5,SGEO6,SGEO7,SGEO8,SGEO9,SGEO10,SGEO11,SGEO12,SGEO13,SGEO14,SGEO15,SGEO16,SGEO17,SGEO18,SGEO19,SGEO20,SGEO21,SGEO22,SGEO23,SGEO24,SGEO25,SGEO26,SGEO27,SGEO28,SGEO29,SGEO30,SGEO31,SGEO32,SGEO33,SGEO34,SGEO35,SGEO36,SGEO37,SGEO38,SGEO39,SGEO40,SGEO41,SGEO42,SGEO43,SGEO44,SGEO45,KO_pct,CaO_pct,FeO_pct,MgO_pct,P_pct,S_pct,SiO_pct,UCS,Lperm,RECHARGE,pmpe,BDMAX,PMAX_WS,TMIN_WS,PERMH_WS,PMIN_WS,KRUG_RUNOFF
10000042,10000042_1960,1960,14.2,8.71,6.07,0.86,0,0,2.9,6.36,26.55,13.5,0.09,51.26,1.9,12.18,0,0.6,0,0.12,2.91,31.27,5.84,9.76,12.57,19.37,22.8,26.05,33.48,35.13,34.04,31.17,24.14,17.07,12.34,13.39,13.09,19.09,24.11,25.43,32.93,35.84,33.18,29.28,0.71,0.43,0.3,0.04,0,0,0.14,0.31,1.32,0.67,0,2.56,0.09,0.61,0,0.03,0,0,0.14,1.56,0.29,130.5,64.85,28.98,0.86,35.81,54.82,14.08,0.72,40.02,185.32,170.52,131.22,144.58,6.48,3.23,1.44,0.04,1.77,2.72,0.7,0.03,1.99,9.2,8.47,6.51,7.18,277.92,53.55,41.7,82.33,100.34,226.34,45.57,82.47,98.3,504.26,376.22,360.39,323.49,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1961,1961,4.61,0,0.83,0.04,0,0,2.34,14.29,0.36,0.93,11.03,0.39,14.2,8.71,6.07,0.86,0,0,2.9,6.36,26.55,13.33,15.26,17.71,22.5,25.56,33.13,34.75,33.31,27.82,23.15,15.72,10.86,9.76,12.57,19.37,22.8,26.05,33.48,35.13,34.04,31.17,0.23,0,0.04,0,0,0,0.11,0.71,0.02,0.04,0.55,0.01,0.71,0.43,0.3,0.04,0,0,0.14,0.31,1.32,34.82,12.35,5.44,0.04,16.99,65.65,28.98,0.86,35.81,100.47,70.63,35.68,63.8,1.71,0.6,0.27,0,0.84,3.25,1.44,0.04,1.77,4.96,3.48,1.75,3.15,273.1,49.73,46.3,81.19,95.88,224.37,41.7,82.33,100.34,497.47,373.44,355.43,314.8,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1962,1962,20.39,7.17,2.4,0,0.01,0.09,0.56,6.89,1.14,0,1.92,19.72,4.61,0,0.83,0.04,0,0,2.34,14.29,0.36,12.32,14.4,14.76,24.92,24.53,30.74,34.12,34.89,31.23,22.8,14.68,10.87,13.33,15.26,17.71,22.5,25.56,33.13,34.75,33.31,27.82,1.02,0.35,0.12,0,0,0,0.03,0.34,0.05,0,0.09,0.98,0.23,0,0.04,0,0,0,0.11,0.71,0.02,60.29,21.64,29.96,0.1,8.59,22.47,5.44,0.04,16.99,82.76,77.28,60.33,65.73,2.98,1.07,1.49,0,0.42,1.11,0.27,0,0.84,4.09,3.82,2.98,3.25,270.26,48.35,41.48,80.19,100.24,223.37,46.3,81.19,95.88,493.63,366.14,351.45,316.56,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1963,1963,12.32,7.03,4.18,0.57,0,0,0,26.62,39.71,0.21,0.04,15.21,20.39,7.17,2.4,0,0.01,0.09,0.56,6.89,1.14,10.26,17.69,16.82,19.4,26.86,28.81,34.32,33.47,30.62,23.95,18.13,13.02,12.32,14.4,14.76,24.92,24.53,30.74,34.12,34.89,31.23,0.61,0.35,0.21,0.02,0,0,0,1.33,1.98,0.01,0,0.76,1.02,0.35,0.12,0,0,0,0.03,0.34,0.05,105.89,15.46,23.53,0.57,66.33,38.65,29.96,0.1,8.59,144.54,114.48,105.99,135.85,5.27,0.77,1.17,0.02,3.31,1.91,1.49,0,0.42,7.18,5.69,5.27,6.76,273.35,55.1,44.77,75.07,98.41,221.91,41.48,80.19,100.24,495.26,373.59,353.54,314.83,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1964,1964,0.04,3.39,8.15,2.49,0.3,0.73,1.99,0.59,0.09,28.93,13.83,0,12.32,7.03,4.18,0.57,0,0,0,26.62,39.71,10.19,12.35,15.87,20.38,24.94,30.07,34.65,33.7,29.48,24.68,16.71,11.52,10.26,17.69,16.82,19.4,26.86,28.81,34.32,33.47,30.62,0,0.16,0.4,0.12,0.01,0.03,0.1,0.03,0,1.44,0.69,0,0.61,0.35,0.21,0.02,0,0,0,1.33,1.98,60.53,42.76,11.58,3.52,2.67,90.43,23.53,0.57,66.33,150.96,126.86,61.1,84.06,2.98,2.13,0.56,0.16,0.13,4.5,1.17,0.02,3.31,7.48,6.29,3,4.15,264.54,52.91,38.41,75.39,97.83,218.25,44.77,75.07,98.41,482.79,362.95,339.61,309.31,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1965,1965,3.77,2.67,9.38,61.88,0.28,0,2.56,6.91,0.52,2.81,10.31,3.47,0.04,3.39,8.15,2.49,0.3,0.73,1.99,0.59,0.09,13.01,14.29,16.01,20.63,25.02,27.92,33.43,33.57,27.7,26.43,14.28,12.06,10.19,12.35,15.87,20.38,24.94,30.07,34.65,33.7,29.48,0.19,0.13,0.47,3.09,0.01,0,0.12,0.34,0.02,0.14,0.51,0.17,0,0.16,0.4,0.12,0.01,0.03,0.1,0.03,0,104.56,16.59,15.82,62.16,9.99,17.77,11.58,3.52,2.67,122.33,107.23,108.08,116.14,5.19,0.82,0.79,3.1,0.48,0.85,0.56,0.16,0.13,6.04,5.32,5.35,5.75,264.35,52.77,43.31,73.57,94.7,211.63,38.41,75.39,97.83,475.98,362.18,339.74,302.76,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1966,1966,26,3.36,8.56,0.55,0,0.06,9.4,4.43,4.23,0,24.04,53.1,3.77,2.67,9.38,61.88,0.28,0,2.56,6.91,0.52,10.32,11.8,17.95,23.28,28.11,31.33,34.16,34.79,30.28,25.28,17.48,11.7,13.01,14.29,16.01,20.63,25.02,27.92,33.43,33.57,27.7,1.29,0.16,0.42,0.02,0,0,0.47,0.22,0.21,0,1.2,2.65,0.19,0.13,0.47,3.09,0.01,0,0.12,0.34,0.02,133.73,77.14,37.92,0.61,18.06,87.97,15.82,62.16,9.99,221.7,143.72,195.89,149.55,6.64,3.85,1.87,0.02,0.9,4.37,0.79,3.1,0.48,11.01,7.12,9.74,7.43,276.48,54.46,40.07,82.72,99.23,211.58,43.31,73.57,94.7,488.06,371.18,350.05,319.79,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1967,1967,6.22,0,5.68,1.81,0.04,0.01,1.42,35.23,25.68,32.72,6.65,5.27,26,3.36,8.56,0.55,0,0.06,9.4,4.43,4.23,11.84,14.92,17.75,16.91,25.42,28.76,35.16,34.68,29.77,23.09,17.07,12.24,10.32,11.8,17.95,23.28,28.11,31.33,34.16,34.79,30.28,0.31,0,0.28,0.09,0,0,0.07,1.76,1.28,1.63,0.33,0.26,1.29,0.16,0.42,0.02,0,0,0.47,0.22,0.21,120.73,44.64,11.9,1.86,62.33,56.59,37.92,0.61,18.06,177.32,138.79,121.34,158.65,6.01,2.22,0.59,0.09,3.11,2.79,1.87,0.02,0.9,8.8,6.91,6.03,7.88,267.61,52.4,44.51,71.09,99.61,222.02,40.07,82.72,99.23,489.63,366.84,350.33,307.68,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1968,1968,0.01,2.9,7.12,1.05,0,0,18.08,0.96,0,0,16.18,25.2,6.22,0,5.68,1.81,0.04,0.01,1.42,35.23,25.68,12.04,17.3,18.4,20.35,25.86,30.78,33.35,31.4,29.79,24.77,18.5,10.11,11.84,14.92,17.75,16.91,25.42,28.76,35.16,34.68,29.77,0,0.14,0.35,0.05,0,0,0.9,0.05,0,0,0.81,1.26,0.31,0,0.28,0.09,0,0,0.07,1.76,1.28,71.5,41.38,10.03,1.05,19.04,76.09,11.9,1.86,62.33,147.59,133.83,73.36,83.4,3.56,2.07,0.49,0.05,0.95,3.79,0.59,0.09,3.11,7.35,6.67,3.65,4.15,272.65,53.38,47.74,76.99,94.54,215.21,44.51,71.09,99.61,487.86,372.26,343.74,317.16,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1969,1969,29.2,1.21,1.07,0,1.28,0.36,20.56,6.55,17.17,12.72,1.03,4.24,0.01,2.9,7.12,1.05,0,0,18.08,0.96,0,13.72,13.08,16.49,21.61,27.41,29.28,34.03,35.88,30.89,23.36,16.78,9.2,12.04,17.3,18.4,20.35,25.86,30.78,33.35,31.4,29.79,1.46,0.06,0.05,0,0.06,0.02,1.02,0.32,0.85,0.63,0.05,0.21,0,0.14,0.35,0.05,0,0,0.9,0.05,0,95.39,17.99,31.48,1.64,44.28,30.12,10.03,1.05,19.04,125.51,114.43,96.44,105.42,4.73,0.89,1.57,0.08,2.19,1.49,0.49,0.05,0.95,6.22,5.68,4.78,5.22,271.73,49.34,43.29,78.3,100.8,219.27,47.74,76.99,94.54,491,366.27,348.72,319.47,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1970,1970,3.49,13.94,32.89,0.14,0,0,1.91,31.28,0.53,4.25,16.29,1.85,29.2,1.21,1.07,0,1.28,0.36,20.56,6.55,17.17,10.69,15.24,16.63,18.65,26.35,31.09,34.51,34.48,28.8,21.33,16.4,11.96,13.72,13.08,16.49,21.61,27.41,29.28,34.03,35.88,30.89,0.17,0.69,1.64,0.01,0,0,0.09,1.56,0.02,0.21,0.81,0.09,1.46,0.06,0.05,0,0.06,0.02,1.02,0.32,0.85,106.57,22.39,50.32,0.14,33.72,77.4,31.48,1.64,44.28,183.97,150.85,108.21,138.05,5.29,1.11,2.5,0.01,1.67,3.84,1.57,0.08,2.19,9.13,7.48,5.37,6.86,266.13,49.69,42.56,76.09,97.79,222.39,43.29,78.3,100.8,488.52,366.93,344.43,309.42,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1971,1971,0.5,0.39,0.23,0.89,0.6,0,0.28,31.08,21.12,0.31,1.3,2.85,3.49,13.94,32.89,0.14,0,0,1.91,31.28,0.53,11.55,14.75,17.53,20.42,22.94,30.44,35.23,32.93,29.37,21.73,16.22,10.5,10.69,15.24,16.63,18.65,26.35,31.09,34.51,34.48,28.8,0.02,0.02,0.01,0.04,0.03,0,0.01,1.55,1.05,0.01,0.06,0.14,0.17,0.69,1.64,0.01,0,0,0.09,1.56,0.02,59.55,4.46,1.12,1.49,52.48,84.18,50.32,0.14,33.72,143.73,93.27,59.69,109.87,2.94,0.21,0.05,0.07,2.61,4.18,2.5,0.01,1.67,7.12,4.61,2.95,5.44,263.61,48.45,43.83,73.8,97.53,216.44,42.56,76.09,97.79,480.05,361.4,339.7,306.17,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
10000042,10000042_1972,1972,0,0,0,0,0.02,15.86,3.25,7.18,0.81,2.47,0,1.89,0.5,0.39,0.23,0.89,0.6,0,0.28,31.08,21.12,9.97,14.65,21.01,21.75,26.12,30.94,35.33,32.83,29.24,19.98,14.52,9.59,11.55,14.75,17.53,20.42,22.94,30.44,35.23,32.93,29.37,0,0,0,0,0,0.79,0.16,0.35,0.04,0.12,0,0.09,0.02,0.02,0.01,0.04,0.03,0,0.01,1.55,1.05,31.48,4.36,0,15.88,11.24,55.09,1.12,1.49,52.48,86.57,83.96,32.97,32.6,1.55,0.21,0,0.79,0.55,2.73,0.05,0.07,2.61,4.28,4.16,1.62,1.6,265.93,44.09,45.63,78.81,97.4,215.16,43.83,73.8,97.53,481.09,363.46,339.73,309.76,402.1335,10.86,280.68,84.46,1012.76,928.3,81,9.03,0,0,0,25.26,0,0,0,0,0,0,15.95,0,49.49,0,0,0,0.13,0,0,10.2,10.9,22.67,22.56,14.85,30.04,0.28,0.8,17,17.59,2,2,2,1,0,0,1.09,2,1,1,1,2,1.46,15.09,0,2,11.41,11.88,1364.41,1354.47,35,35.26,0,349.71,29.84,265.77,34.83,11.92,0,9.026,0,-60.59,32.91,14.24,52.85,7.36,0,0,36.35,0,0,1.33,0,56.66,0,0.15,49.42,22.63,56.97,0.34,3.66,37.25,1.39,0.08,6,0,0,0,54.38,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51,0,0,0,0,0,0,0,0,65.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.42,20.14,1.46,0.13,0.1,40.56,34.8,93.89,6.38,-1245.47,1.46,18.3,4.69,4.94,0,9.7927
